,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
390,4,6:55.0,,Defensive rebound by T. Evans,80,82
391,4,6:51.0,,Turnover by T. Evans (lost ball; steal by Y. Ferrell),80,82
392,4,6:51.0,,Memphis full timeout,80,82
393,4,6:51.0,,M. Chalmers enters the game for D. Brooks,80,82
394,4,6:51.0,W. Matthews enters the game for D. Smith,,80,82
395,4,6:51.0,D. Nowitzki enters the game for M. Kleber,,80,82
396,4,6:48.0,Turnover by J. Barea (turnover; steal by C. Parsons),,80,82
397,4,6:32.0,,J. Martin enters the game for C. Parsons,80,82
398,4,6:27.0,,M. Conley misses 3-pt jump shot from 25 ft,80,82
399,4,6:23.0,,Offensive rebound by T. Evans,80,82
400,4,6:10.0,,Shooting foul by D. Nowitzki (drawn by M. Gasol),80,82
401,4,6:10.0,,M. Gasol makes free throw 1 of 2,80,83
402,4,6:10.0,H. Barnes enters the game for D. Powell,,80,83
403,4,6:10.0,N. Noel enters the game for Y. Ferrell,,80,83
404,4,6:10.0,,M. Gasol makes free throw 2 of 2,80,84
405,4,5:57.0,Personal foul by M. Chalmers (drawn by W. Matthews),,80,84
406,4,5:43.0,H. Barnes misses 3-pt jump shot from 26 ft,,80,84
407,4,5:40.0,,Defensive rebound by T. Evans,80,84
408,4,5:27.0,,M. Gasol misses 2-pt jump shot from 10 ft,80,84
409,4,5:25.0,Defensive rebound by D. Nowitzki,,80,84
410,4,5:09.0,D. Nowitzki misses 2-pt jump shot from 10 ft,,80,84
411,4,5:05.0,Offensive rebound by H. Barnes,,80,84
412,4,5:05.0,H. Barnes misses 2-pt layup at rim,,80,84
413,4,5:04.0,Offensive rebound by N. Noel,,80,84
414,4,5:02.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),,83,84
415,4,4:42.0,,Turnover by M. Conley (bad pass; steal by J. Barea),83,84
416,4,4:28.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,83,84
417,4,4:25.0,,Defensive rebound by M. Gasol,83,84
418,4,4:10.0,,T. Evans misses 2-pt layup at rim,83,84
419,4,4:07.0,Defensive rebound by H. Barnes,,83,84
420,4,3:56.0,Shooting foul by J. Martin (drawn by J. Barea),,83,84
421,4,3:56.0,J. Barea makes free throw 1 of 3,,84,84
422,4,3:56.0,J. Barea makes free throw 2 of 3,,85,84
423,4,3:56.0,,J. Ennis enters the game for M. Chalmers,85,84
424,4,3:56.0,,D. Brooks enters the game for T. Evans,85,84
425,4,3:56.0,J. Barea makes free throw 3 of 3,,86,84
426,4,3:31.0,,M. Conley makes 3-pt jump shot from 27 ft (assist by M. Gasol),86,87
427,4,3:30.0,Dallas full timeout,,86,87
428,4,3:30.0,D. Smith enters the game for J. Barea,,86,87
429,4,3:13.0,W. Matthews misses 3-pt jump shot from 25 ft,,86,87
430,4,3:09.0,,Defensive rebound by M. Gasol,86,87
431,4,2:55.0,,Personal foul by N. Noel (drawn by M. Gasol),86,87
432,4,2:46.0,,M. Conley misses 3-pt jump shot from 25 ft,86,87
433,4,2:43.0,,Offensive rebound by J. Ennis,86,87
434,4,2:32.0,,M. Conley makes 2-pt layup from 1 ft,86,89
435,4,2:11.0,H. Barnes misses 2-pt jump shot from 7 ft,,86,89
436,4,2:06.0,,Offensive rebound by Team,86,89
437,4,1:54.0,,Turnover by M. Gasol (bad pass; steal by D. Nowitzki),86,89
438,4,1:37.0,H. Barnes misses 2-pt jump shot from 13 ft,,86,89
439,4,1:35.0,,Defensive rebound by D. Brooks,86,89
440,4,1:19.0,,Shooting foul by D. Nowitzki (drawn by J. Martin),86,89
441,4,1:19.0,,J. Martin misses free throw 1 of 2,86,89
442,4,1:19.0,,Offensive rebound by Team,86,89
443,4,1:19.0,,J. Martin makes free throw 2 of 2,86,90
444,4,1:02.0,D. Smith misses 2-pt layup from 1 ft,,86,90
445,4,1:00.0,,Defensive rebound by M. Gasol,86,90
446,4,0:51.0,,Turnover by J. Ennis (bad pass; steal by D. Smith),86,90
447,4,0:51.0,Turnover by D. Smith (bad pass),,86,90
448,4,0:51.0,D. Powell enters the game for D. Nowitzki,,86,90
449,4,0:35.0,,Personal foul by D. Powell (drawn by M. Conley),86,90
450,4,0:35.0,,M. Conley misses free throw 1 of 2,86,90
451,4,0:35.0,,Offensive rebound by Team,86,90
452,4,0:35.0,,M. Conley misses free throw 2 of 2,86,90
453,4,0:34.0,Defensive rebound by H. Barnes,,86,90
454,4,0:34.0,Dallas full timeout,,86,90
455,4,0:34.0,J. Barea enters the game for N. Noel,,86,90
456,4,0:34.0,D. Nowitzki enters the game for D. Powell,,86,90
457,4,0:25.0,W. Matthews makes 2-pt layup from 1 ft,,88,90
458,4,0:21.0,,Personal take foul by D. Nowitzki (drawn by M. Conley),88,90
459,4,0:21.0,,M. Conley makes free throw 1 of 2,88,91
460,4,0:21.0,D. Powell enters the game for J. Barea,,88,91
461,4,0:21.0,N. Noel enters the game for D. Nowitzki,,88,91
462,4,0:21.0,,M. Conley makes free throw 2 of 2,88,92
463,4,0:21.0,Dallas full timeout,,88,92
464,4,0:21.0,J. Barea enters the game for D. Powell,,88,92
465,4,0:21.0,D. Nowitzki enters the game for N. Noel,,88,92
466,4,0:16.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Smith),,91,92
467,4,0:15.0,,Personal take foul by J. Barea (drawn by M. Conley),91,92
468,4,0:15.0,,M. Conley makes free throw 1 of 2,91,93
469,4,0:15.0,,M. Conley makes free throw 2 of 2,91,94
470,4,0:03.0,D. Smith misses 3-pt jump shot from 25 ft,,91,94
471,4,0:01.0,,Defensive rebound by J. Martin,91,94
472,4,0:01.0,,Personal take foul by D. Smith (drawn by J. Martin),91,94
473,4,0:01.0,,J. Martin makes free throw 1 of 2,91,95
474,4,0:01.0,,J. Martin makes free throw 2 of 2,91,96
475,4,0:00.0,D. Smith misses 3-pt jump shot from 29 ft,,91,96
476,4,0:00.0,Offensive rebound by Team,,91,96
