,QUARTER,TIME_REMAINING,TORONTO_ACTION,SACRAMENTO_ACTION,TORONTO_SCORE,SACRAMENTO_SCORE
380,4,3:54.0,,D. Fox makes 2-pt layup from 1 ft,90,83
381,4,3:52.0,Toronto full timeout,,90,83
382,4,3:52.0,F. VanVleet enters the game for J. Poeltl,,90,83
383,4,3:36.0,D. DeRozan makes 2-pt jump shot from 13 ft,,92,83
384,4,3:11.0,,D. Fox misses 2-pt jump shot from 20 ft,92,83
385,4,3:08.0,Defensive rebound by K. Lowry,,92,83
386,4,3:02.0,K. Lowry makes 2-pt layup from 1 ft,,94,83
387,4,2:47.0,,B. Hield misses 3-pt jump shot from 25 ft,94,83
388,4,2:44.0,Defensive rebound by S. Ibaka,,94,83
389,4,2:38.0,F. VanVleet misses 3-pt jump shot from 25 ft,,94,83
390,4,2:36.0,,Defensive rebound by B. Hield,94,83
391,4,2:32.0,,Personal foul by S. Ibaka (drawn by Z. Randolph),94,83
392,4,2:19.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,94,83
393,4,2:15.0,,Offensive rebound by Z. Randolph,94,83
394,4,2:14.0,,Z. Randolph makes 2-pt layup from 2 ft,94,85
395,4,1:53.0,D. DeRozan makes 2-pt jump shot from 12 ft,,96,85
396,4,1:42.0,,D. Fox makes 2-pt layup from 4 ft,96,87
397,4,1:31.0,Toronto full timeout,,96,87
398,4,1:27.0,Turnover by K. Lowry (bad pass; steal by B. Hield),,96,87
399,4,1:25.0,,Shooting foul by S. Ibaka (drawn by D. Fox),96,87
400,4,1:25.0,,D. Fox misses free throw 1 of 2,96,87
401,4,1:25.0,,Offensive rebound by Team,96,87
402,4,1:25.0,,D. Fox misses free throw 2 of 2,96,87
403,4,1:22.0,Defensive rebound by D. DeRozan,,96,87
404,4,1:07.0,D. DeRozan misses 2-pt jump shot from 17 ft,,96,87
405,4,1:03.0,,Defensive rebound by B. Bogdanović,96,87
406,4,0:55.0,,Turnover by D. Fox (bad pass),96,87
407,4,0:40.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,99,87
408,4,0:33.0,,B. Hield misses 2-pt layup from 4 ft,99,87
409,4,0:30.0,Defensive rebound by S. Ibaka,,99,87
410,4,0:14.0,K. Lowry makes 3-pt jump shot from 29 ft,,102,87
