,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
395,4,7:43.0,A. Wiggins enters the game for J. Crawford,,94,95
396,4,7:30.0,J. Butler misses 2-pt layup at rim,,94,95
397,4,7:29.0,,Defensive rebound by T. Chandler,94,95
398,4,7:24.0,,D. Booker misses 2-pt jump shot from 22 ft,94,95
399,4,7:22.0,Defensive rebound by N. Bjelica,,94,95
400,4,7:09.0,N. Bjelica misses 3-pt jump shot from 25 ft,,94,95
401,4,7:06.0,,Defensive rebound by T. Warren,94,95
402,4,6:53.0,,T. Warren makes 2-pt jump shot from 16 ft (assist by M. James),94,97
403,4,6:35.0,A. Wiggins makes 2-pt layup from 1 ft,,96,97
404,4,6:19.0,,Turnover by M. James (lost ball; steal by K. Towns),96,97
405,4,6:12.0,J. Butler makes 2-pt layup from 1 ft (assist by J. Teague),,98,97
406,4,5:55.0,,T. Warren misses 3-pt jump shot from 25 ft,98,97
407,4,5:54.0,,Offensive rebound by Team,98,97
408,4,5:54.0,T. Gibson enters the game for N. Bjelica,,98,97
409,4,5:48.0,,D. Booker misses 3-pt jump shot from 74 ft (block by J. Butler),98,97
410,4,5:48.0,Defensive rebound by J. Teague,,98,97
411,4,5:45.0,Shooting foul by T. Warren (drawn by A. Wiggins),,98,97
412,4,5:45.0,A. Wiggins makes free throw 1 of 2,,99,97
413,4,5:45.0,,T. Ulis enters the game for M. James,99,97
414,4,5:45.0,A. Wiggins makes free throw 2 of 2,,100,97
415,4,5:31.0,Offensive charge foul by D. Booker (drawn by J. Butler),,100,97
416,4,5:31.0,,Turnover by D. Booker (offensive foul),100,97
417,4,5:31.0,,M. Chriss enters the game for D. Bender,100,97
418,4,5:16.0,A. Wiggins misses 2-pt layup from 2 ft (block by M. Chriss),,100,97
419,4,5:16.0,Offensive rebound by Team,,100,97
420,4,5:13.0,K. Towns misses 2-pt layup from 2 ft (block by T. Chandler),,100,97
421,4,5:09.0,,Defensive rebound by T. Warren,100,97
422,4,5:06.0,,T. Warren misses 2-pt jump shot from 3 ft,100,97
423,4,5:04.0,Defensive rebound by K. Towns,,100,97
424,4,4:46.0,J. Teague makes 3-pt jump shot from 25 ft,,103,97
425,4,4:44.0,,Phoenix full timeout,103,97
426,4,4:31.0,,T. Warren makes 2-pt jump shot from 4 ft,103,99
427,4,4:13.0,Shooting foul by T. Ulis (drawn by J. Butler),,103,99
428,4,4:13.0,Minnesota full timeout,,103,99
429,4,4:09.0,K. Towns misses 3-pt jump shot from 25 ft,,103,99
430,4,4:05.0,,Defensive rebound by T. Warren,103,99
431,4,3:54.0,,Personal foul by J. Butler (drawn by D. Booker),103,99
432,4,3:50.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by M. Chriss),103,102
433,4,3:30.0,Turnover by J. Teague (lost ball; steal by T. Warren),,103,102
434,4,3:27.0,Minnesota full timeout,,103,102
435,4,3:26.0,,T. Warren makes 2-pt dunk at rim (assist by D. Booker),103,104
436,4,3:14.0,Personal foul by D. Booker (drawn by J. Butler),,103,104
437,4,3:06.0,Turnover by J. Butler (step out of bounds),,103,104
438,4,2:51.0,,D. Booker makes 2-pt jump shot from 14 ft,103,106
439,4,2:28.0,A. Wiggins misses 2-pt jump shot from 15 ft,,103,106
440,4,2:24.0,Offensive rebound by J. Teague,,103,106
441,4,2:03.0,J. Butler misses 3-pt jump shot from 30 ft,,103,106
442,4,2:00.0,,Defensive rebound by T. Warren,103,106
443,4,1:43.0,,Turnover by T. Ulis (bad pass; steal by J. Teague),103,106
444,4,1:38.0,Turnover by J. Butler (lost ball; steal by T. Ulis),,103,106
445,4,1:25.0,,D. Booker makes 2-pt jump shot from 8 ft,103,108
446,4,1:14.0,K. Towns misses 3-pt jump shot from 22 ft,,103,108
447,4,1:11.0,,Defensive rebound by T. Ulis,103,108
448,4,0:51.0,,M. Chriss makes 3-pt jump shot from 22 ft (assist by D. Booker),103,111
449,4,0:51.0,Minnesota full timeout,,103,111
450,4,0:51.0,,J. Jackson enters the game for D. Booker,103,111
451,4,0:47.0,Shooting foul by M. Chriss (drawn by J. Butler),,103,111
452,4,0:47.0,J. Butler makes free throw 1 of 2,,104,111
453,4,0:47.0,,D. Booker enters the game for J. Jackson,104,111
454,4,0:47.0,J. Butler misses free throw 2 of 2,,104,111
455,4,0:45.0,,Defensive rebound by D. Booker,104,111
456,4,0:41.0,,Turnover by D. Booker (bad pass),104,111
457,4,0:38.0,A. Wiggins makes 2-pt jump shot from 9 ft,,106,111
458,4,0:38.0,,Phoenix full timeout,106,111
459,4,0:38.0,,T. Daniels enters the game for T. Chandler,106,111
460,4,0:28.0,,Personal take foul by J. Butler (drawn by M. Chriss),106,111
461,4,0:28.0,,M. Chriss misses free throw 1 of 2,106,111
462,4,0:28.0,,Offensive rebound by Team,106,111
463,4,0:28.0,,J. Jackson enters the game for T. Daniels,106,111
464,4,0:28.0,,M. Chriss makes free throw 2 of 2,106,112
465,4,0:23.0,A. Wiggins makes 2-pt layup from 2 ft,,108,112
466,4,0:21.0,,Personal take foul by J. Teague (drawn by T. Warren),108,112
467,4,0:21.0,,T. Warren makes free throw 1 of 2,108,113
468,4,0:21.0,,T. Warren makes free throw 2 of 2,108,114
469,4,0:14.0,J. Butler misses 2-pt layup from 6 ft,,108,114
470,4,0:13.0,Offensive rebound by J. Butler,,108,114
471,4,0:13.0,T. Gibson makes 2-pt layup at rim,,110,114
472,4,0:12.0,,Personal foul by K. Towns (drawn by T. Warren),110,114
473,4,0:12.0,,T. Warren makes free throw 1 of 2,110,115
474,4,0:12.0,,T. Warren makes free throw 2 of 2,110,116
475,4,0:08.0,A. Wiggins misses 3-pt jump shot from 25 ft,,110,116
476,4,0:05.0,,Defensive rebound by D. Booker,110,116
477,4,0:00.0,,Personal foul by K. Towns (drawn by D. Booker),110,116
478,4,0:00.0,,D. Booker makes free throw 1 of 2,110,117
479,4,0:00.0,,D. Booker makes free throw 2 of 2,110,118
