,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
390,4,4:23.0,M. Ginóbili misses 2-pt layup from 6 ft,,79,89
391,4,4:23.0,,Defensive rebound by Team,79,89
392,4,4:23.0,Loose ball foul by L. Aldridge (drawn by K. Looney),,79,89
393,4,4:09.0,,K. Thompson misses 2-pt jump shot from 22 ft,79,89
394,4,4:07.0,Defensive rebound by P. Mills,,79,89
395,4,3:59.0,Shooting foul by K. Looney (drawn by L. Aldridge),,79,89
396,4,3:59.0,L. Aldridge makes free throw 1 of 2,,80,89
397,4,3:59.0,L. Aldridge makes free throw 2 of 2,,81,89
398,4,3:45.0,,Turnover by K. Durant (traveling),81,89
399,4,3:26.0,Turnover by P. Mills (bad pass; steal by K. Looney),,81,89
400,4,3:21.0,,K. Thompson misses 2-pt jump shot from 20 ft,81,89
401,4,3:19.0,Defensive rebound by M. Ginóbili,,81,89
402,4,3:07.0,R. Gay misses 2-pt layup from 6 ft,,81,89
403,4,3:05.0,,Defensive rebound by K. Looney,81,89
404,4,2:48.0,,A. Iguodala misses 3-pt jump shot from 26 ft,81,89
405,4,2:46.0,Defensive rebound by L. Aldridge,,81,89
406,4,2:35.0,L. Aldridge makes 2-pt dunk from 2 ft (assist by M. Ginóbili),,83,89
407,4,2:35.0,,Golden State full timeout,83,89
408,4,2:19.0,,K. Durant makes 2-pt dunk from 2 ft,83,91
409,4,2:13.0,San Antonio full timeout,,83,91
410,4,1:59.0,D. Bertāns makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),,86,91
411,4,1:42.0,,K. Durant misses 2-pt jump shot from 18 ft,86,91
412,4,1:40.0,,Offensive rebound by D. Green,86,91
413,4,1:40.0,,D. Green makes 2-pt layup at rim,86,93
414,4,1:40.0,,Shooting foul by R. Gay (drawn by D. Green),86,93
415,4,1:40.0,,D. Green misses free throw 1 of 1,86,93
416,4,1:38.0,Defensive rebound by R. Gay,,86,93
417,4,1:31.0,L. Aldridge makes 2-pt layup from 2 ft (assist by M. Ginóbili),,88,93
418,4,1:31.0,Shooting foul by K. Durant (drawn by L. Aldridge),,88,93
419,4,1:31.0,L. Aldridge makes free throw 1 of 1,,89,93
420,4,1:09.0,,K. Looney misses 3-pt jump shot from 25 ft,89,93
421,4,1:07.0,Defensive rebound by L. Aldridge,,89,93
422,4,0:58.0,R. Gay misses 2-pt layup from 3 ft,,89,93
423,4,0:57.0,Offensive rebound by L. Aldridge,,89,93
424,4,0:57.0,Shooting foul by D. Green (drawn by L. Aldridge),,89,93
425,4,0:57.0,L. Aldridge makes free throw 1 of 2,,90,93
426,4,0:57.0,,S. Livingston enters the game for K. Looney,90,93
427,4,0:57.0,L. Aldridge makes free throw 2 of 2,,91,93
428,4,0:42.0,,Golden State full timeout,91,93
429,4,0:36.0,,K. Durant makes 2-pt jump shot from 19 ft (assist by D. Green),91,95
430,4,0:27.0,Turnover by M. Ginóbili (bad pass),,91,95
431,4,0:24.0,,Personal foul by R. Gay (drawn by K. Durant),91,95
432,4,0:24.0,,K. Durant makes free throw 1 of 2,91,96
433,4,0:24.0,,K. Durant makes free throw 2 of 2,91,97
434,4,0:24.0,San Antonio full timeout,,91,97
435,4,0:22.0,D. Bertāns misses 3-pt jump shot from 23 ft,,91,97
436,4,0:20.0,Offensive rebound by P. Mills,,91,97
437,4,0:17.0,R. Gay misses 3-pt jump shot from 25 ft,,91,97
438,4,0:15.0,Offensive rebound by P. Mills,,91,97
439,4,0:11.0,R. Gay misses 3-pt jump shot from 24 ft,,91,97
440,4,0:09.0,,Defensive rebound by D. Green,91,97
441,4,0:09.0,,Personal foul by M. Ginóbili (drawn by D. Green),91,97
442,4,0:09.0,,D. Green makes free throw 1 of 2,91,98
443,4,0:09.0,,D. Green makes free throw 2 of 2,91,99
