,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DETROIT_ACTION,MINNESOTA_SCORE,DETROIT_SCORE
385,4,6:11.0,,A. Drummond makes 2-pt layup at rim,86,107
386,4,5:53.0,A. Wiggins makes 2-pt jump shot from 7 ft,,88,107
387,4,5:35.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by I. Smith),88,110
388,4,5:20.0,Shooting foul by S. Johnson (drawn by A. Wiggins),,88,110
389,4,5:20.0,A. Wiggins misses free throw 1 of 2,,88,110
390,4,5:20.0,Offensive rebound by Team,,88,110
391,4,5:20.0,,A. Bradley enters the game for L. Galloway,88,110
392,4,5:20.0,,R. Jackson enters the game for I. Smith,88,110
393,4,5:20.0,J. Teague enters the game for T. Jones,,88,110
394,4,5:20.0,A. Wiggins makes free throw 2 of 2,,89,110
395,4,5:07.0,,A. Drummond misses 2-pt layup from 7 ft (block by K. Towns),89,110
396,4,5:07.0,,Offensive rebound by Team,89,110
397,4,5:04.0,,Personal foul by J. Crawford (drawn by A. Bradley),89,110
398,4,4:56.0,,S. Johnson misses 3-pt jump shot from 26 ft,89,110
399,4,4:53.0,Defensive rebound by J. Teague,,89,110
400,4,4:47.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Teague),,92,110
401,4,4:30.0,,T. Harris makes 2-pt dunk at rim (assist by A. Drummond),92,112
402,4,4:14.0,T. Gibson makes 2-pt dunk from 1 ft (assist by J. Crawford),,94,112
403,4,3:59.0,Personal foul by T. Harris (drawn by J. Crawford),,94,112
404,4,3:59.0,,Turnover by T. Harris (turnover),94,112
405,4,3:44.0,A. Wiggins makes 3-pt jump shot from 27 ft (assist by T. Gibson),,97,112
406,4,3:43.0,,Detroit full timeout,97,112
407,4,3:28.0,,Personal foul by J. Teague (drawn by R. Jackson),97,112
408,4,3:16.0,,R. Jackson misses 2-pt jump shot from 16 ft,97,112
409,4,3:11.0,,Offensive rebound by R. Jackson,97,112
410,4,3:00.0,,S. Johnson misses 3-pt jump shot from 23 ft,97,112
411,4,2:54.0,Defensive rebound by J. Crawford,,97,112
412,4,2:49.0,J. Teague makes 2-pt jump shot from 3 ft,,99,112
413,4,2:22.0,,R. Jackson makes 3-pt jump shot from 25 ft,99,115
414,4,2:07.0,Turnover by T. Gibson (lost ball; steal by T. Harris),,99,115
415,4,2:03.0,,T. Harris makes 2-pt dunk from 1 ft (assist by A. Bradley),99,117
416,4,2:02.0,Minnesota full timeout,,99,117
417,4,2:02.0,A. Brooks enters the game for A. Wiggins,,99,117
418,4,2:02.0,C. Aldrich enters the game for K. Towns,,99,117
419,4,2:02.0,M. Georges-Hunt enters the game for J. Teague,,99,117
420,4,2:02.0,S. Muhammad enters the game for T. Gibson,,99,117
421,4,2:02.0,N. Bjelica enters the game for J. Crawford,,99,117
422,4,1:50.0,C. Aldrich misses 2-pt layup from 1 ft,,99,117
423,4,1:47.0,,Defensive rebound by A. Drummond,99,117
424,4,1:45.0,,S. Johnson makes 2-pt layup at rim (assist by A. Drummond),99,119
425,4,1:34.0,A. Brooks misses 3-pt jump shot from 30 ft,,99,119
426,4,1:31.0,Offensive rebound by N. Bjelica,,99,119
427,4,1:31.0,N. Bjelica makes 2-pt layup from 1 ft,,101,119
428,4,1:31.0,,L. Kennard enters the game for A. Drummond,101,119
429,4,1:31.0,,E. Moreland enters the game for T. Harris,101,119
430,4,1:31.0,,H. Ellenson enters the game for A. Bradley,101,119
431,4,1:31.0,,L. Galloway enters the game for R. Jackson,101,119
432,4,1:13.0,,S. Johnson misses 2-pt jump shot from 17 ft,101,119
433,4,1:08.0,Defensive rebound by A. Brooks,,101,119
434,4,0:52.0,S. Muhammad misses 2-pt hook shot from 7 ft,,101,119
435,4,0:51.0,,Defensive rebound by L. Kennard,101,119
436,4,0:31.0,,H. Ellenson makes 3-pt jump shot from 24 ft (assist by L. Kennard),101,122
437,4,0:09.0,N. Bjelica misses 2-pt layup from 3 ft,,101,122
438,4,0:06.0,,Defensive rebound by S. Johnson,101,122
