,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
380,4,5:24.0,Shooting foul by T. Luwawu-Cabarrot (drawn by E. Fournier),,86,106
381,4,5:24.0,E. Fournier makes free throw 1 of 1,,87,106
382,4,5:05.0,,M. Belinelli misses 2-pt jump shot from 13 ft,87,106
383,4,5:03.0,Defensive rebound by A. Gordon,,87,106
384,4,4:50.0,E. Fournier makes 2-pt jump shot from 7 ft (assist by A. Gordon),,89,106
385,4,4:32.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,89,106
386,4,4:29.0,Defensive rebound by A. Gordon,,89,106
387,4,4:24.0,J. Simmons makes 3-pt jump shot from 22 ft (assist by A. Gordon),,92,106
388,4,4:23.0,,Philadelphia full timeout,92,106
389,4,4:13.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by R. Holmes),92,108
390,4,3:52.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by J. Simmons),,95,108
391,4,3:29.0,,Turnover by M. Belinelli (bad pass; steal by M. Hezonja),95,108
392,4,3:26.0,M. Hezonja makes 2-pt dunk from 1 ft,,97,108
393,4,3:02.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,97,108
394,4,2:59.0,Defensive rebound by N. Vučević,,97,108
395,4,2:44.0,N. Vučević misses 2-pt jump shot from 11 ft,,97,108
396,4,2:42.0,,Defensive rebound by M. Belinelli,97,108
397,4,2:21.0,,T. McConnell misses 2-pt jump shot from 22 ft,97,108
398,4,2:19.0,Defensive rebound by M. Hezonja,,97,108
399,4,2:15.0,Shooting foul by M. Belinelli (drawn by M. Hezonja),,97,108
400,4,2:15.0,M. Hezonja makes free throw 1 of 2,,98,108
401,4,2:15.0,M. Hezonja makes free throw 2 of 2,,99,108
402,4,2:06.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Holmes),99,110
403,4,1:47.0,A. Gordon makes 2-pt dunk at rim,,101,110
404,4,1:26.0,,Turnover by T. McConnell (bad pass; steal by N. Vučević),101,110
405,4,1:21.0,M. Hezonja misses 3-pt jump shot from 24 ft,,101,110
406,4,1:16.0,,Defensive rebound by T. McConnell,101,110
407,4,1:02.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by T. McConnell),101,112
408,4,1:02.0,Orlando full timeout,,101,112
409,4,0:52.0,J. Simmons misses 2-pt layup from 2 ft,,101,112
410,4,0:50.0,Offensive rebound by J. Simmons,,101,112
411,4,0:50.0,J. Simmons makes 2-pt layup from 1 ft,,103,112
412,4,0:49.0,,Personal foul by A. Gordon (drawn by T. McConnell),103,112
413,4,0:45.0,,Personal take foul by A. Gordon (drawn by T. Luwawu-Cabarrot),103,112
414,4,0:45.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,103,113
415,4,0:45.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,103,114
416,4,0:38.0,A. Gordon misses 3-pt jump shot from 25 ft,,103,114
417,4,0:33.0,,Defensive rebound by T. McConnell,103,114
418,4,0:33.0,,Personal take foul by M. Hezonja (drawn by T. McConnell),103,114
419,4,0:33.0,,T. McConnell makes free throw 1 of 2,103,115
420,4,0:33.0,W. Iwundu enters the game for N. Vučević,,103,115
421,4,0:33.0,K. Birch enters the game for E. Fournier,,103,115
422,4,0:33.0,R. Vaughn enters the game for J. Simmons,,103,115
423,4,0:33.0,,T. McConnell makes free throw 2 of 2,103,116
424,4,0:14.0,A. Gordon makes 2-pt layup from 2 ft,,105,116
