,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,LA LAKERS_ACTION,BROOKLYN_SCORE,LA LAKERS_SCORE
371,3,0:04.0,,Shooting foul by J. Harris (drawn by J. Clarkson),81,93
372,3,0:04.0,,J. Clarkson makes free throw 1 of 2,81,94
373,3,0:04.0,S. Dinwiddie enters the game for T. Zeller,,81,94
374,3,0:04.0,,J. Clarkson makes free throw 2 of 2,81,95
375,3,0:00.0,S. Dinwiddie makes 3-pt jump shot from 30 ft,,84,95
376,4,11:45.0,,J. Randle makes 2-pt layup at rim (assist by J. Clarkson),84,97
377,4,11:29.0,D. Russell misses 3-pt jump shot from 26 ft,,84,97
378,4,11:26.0,,Defensive rebound by K. Kuzma,84,97
379,4,11:19.0,,Offensive foul by J. Randle (drawn by D. Russell),84,97
380,4,11:19.0,,Turnover by J. Randle (offensive foul),84,97
381,4,11:19.0,,B. Lopez enters the game for J. Randle,84,97
382,4,11:11.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by D. Russell),,87,97
383,4,10:55.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by T. Ennis),87,100
384,4,10:50.0,Personal foul by J. Clarkson (drawn by R. Hollis-Jefferson),,87,100
385,4,10:43.0,D. Russell misses 2-pt jump shot from 17 ft,,87,100
386,4,10:39.0,Offensive rebound by D. Carroll,,87,100
387,4,10:34.0,Shooting foul by B. Lopez (drawn by J. Harris),,87,100
388,4,10:34.0,J. Harris makes free throw 1 of 3,,88,100
389,4,10:34.0,,LA Lakers full timeout,88,100
390,4,10:34.0,,J. Hart enters the game for C. Brewer,88,100
391,4,10:34.0,J. Harris makes free throw 2 of 3,,89,100
392,4,10:34.0,J. Harris makes free throw 3 of 3,,90,100
393,4,10:20.0,,Shooting foul by D. Carroll (drawn by K. Kuzma),90,100
394,4,10:20.0,,K. Kuzma makes free throw 1 of 2,90,101
395,4,10:20.0,,K. Kuzma makes free throw 2 of 2,90,102
396,4,10:12.0,J. Harris misses 3-pt jump shot from 24 ft,,90,102
397,4,10:09.0,,Defensive rebound by K. Kuzma,90,102
398,4,9:57.0,,B. Lopez misses 3-pt jump shot from 27 ft,90,102
399,4,9:53.0,Defensive rebound by J. Harris,,90,102
400,4,9:45.0,Turnover by D. Russell (lost ball; steal by J. Hart),,90,102
401,4,9:39.0,,T. Ennis misses 3-pt jump shot from 27 ft,90,102
402,4,9:36.0,Defensive rebound by D. Russell,,90,102
403,4,9:34.0,Personal foul by J. Hart (drawn by R. Hollis-Jefferson),,90,102
404,4,9:34.0,A. Crabbe enters the game for J. Harris,,90,102
405,4,9:24.0,D. Russell misses 2-pt jump shot from 7 ft,,90,102
406,4,9:22.0,,Defensive rebound by B. Lopez,90,102
407,4,9:06.0,,T. Ennis makes 2-pt layup from 3 ft (assist by B. Lopez),90,104
408,4,8:57.0,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,,90,104
409,4,8:54.0,,Defensive rebound by J. Clarkson,90,104
410,4,8:45.0,,Turnover by J. Hart (traveling),90,104
411,4,8:45.0,Brooklyn full timeout,,90,104
412,4,8:36.0,A. Crabbe misses 3-pt jump shot from 25 ft,,90,104
413,4,8:33.0,,Defensive rebound by K. Kuzma,90,104
414,4,8:22.0,,Turnover by B. Lopez (bad pass; steal by R. Hollis-Jefferson),90,104
415,4,8:18.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,90,104
416,4,8:13.0,,Defensive rebound by B. Lopez,90,104
417,4,7:58.0,,J. Clarkson misses 2-pt layup from 2 ft,90,104
418,4,7:54.0,Defensive rebound by R. Hollis-Jefferson,,90,104
419,4,7:52.0,D. Carroll misses 3-pt jump shot from 25 ft,,90,104
420,4,7:49.0,,Defensive rebound by B. Lopez,90,104
421,4,7:35.0,,J. Clarkson misses 2-pt jump shot from 6 ft,90,104
422,4,7:33.0,Defensive rebound by D. Carroll,,90,104
423,4,7:29.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,90,104
424,4,7:25.0,,Defensive rebound by J. Clarkson,90,104
425,4,7:06.0,,T. Ennis makes 2-pt layup from 2 ft (assist by B. Lopez),90,106
426,4,6:56.0,D. Carroll makes 2-pt layup from 2 ft (assist by D. Russell),,92,106
427,4,6:56.0,Shooting foul by T. Ennis (drawn by D. Carroll),,92,106
428,4,6:56.0,,K. Caldwell-Pope enters the game for J. Hart,92,106
429,4,6:56.0,,B. Ingram enters the game for T. Ennis,92,106
430,4,6:56.0,C. LeVert enters the game for S. Dinwiddie,,92,106
431,4,6:56.0,D. Carroll makes free throw 1 of 1,,93,106
432,4,6:40.0,,B. Lopez misses 2-pt hook shot from 12 ft,93,106
433,4,6:40.0,Defensive rebound by Team,,93,106
434,4,6:36.0,A. Crabbe makes 2-pt layup from 3 ft (assist by D. Carroll),,95,106
435,4,6:36.0,Shooting foul by B. Ingram (drawn by A. Crabbe),,95,106
436,4,6:36.0,,LA Lakers full timeout,95,106
437,4,6:36.0,,L. Ball enters the game for J. Clarkson,95,106
438,4,6:36.0,A. Crabbe makes free throw 1 of 1,,96,106
439,4,6:18.0,,B. Ingram misses 2-pt layup from 1 ft,96,106
440,4,6:12.0,,Offensive rebound by B. Lopez,96,106
441,4,6:12.0,,B. Lopez misses 2-pt layup at rim,96,106
442,4,6:12.0,Defensive rebound by D. Carroll,,96,106
443,4,6:09.0,D. Russell misses 3-pt jump shot from 26 ft,,96,106
444,4,6:09.0,Offensive rebound by Team,,96,106
445,4,6:09.0,Brooklyn full timeout,,96,106
446,4,6:07.0,R. Hollis-Jefferson makes 2-pt jump shot from 15 ft (assist by A. Crabbe),,98,106
447,4,5:52.0,,L. Ball misses 2-pt layup from 1 ft,98,106
448,4,5:50.0,,Offensive rebound by B. Lopez,98,106
449,4,5:48.0,,B. Lopez makes 2-pt dunk at rim,98,108
450,4,5:43.0,D. Carroll makes 2-pt jump shot from 6 ft,,100,108
451,4,5:43.0,Shooting foul by K. Kuzma (drawn by D. Carroll),,100,108
452,4,5:43.0,D. Carroll makes free throw 1 of 1,,101,108
453,4,5:33.0,,L. Ball makes 2-pt jump shot from 18 ft,101,110
454,4,5:33.0,,Shooting foul by R. Hollis-Jefferson (drawn by L. Ball),101,110
455,4,5:33.0,,L. Ball misses free throw 1 of 1,101,110
456,4,5:31.0,Defensive rebound by D. Russell,,101,110
457,4,5:14.0,C. LeVert misses 2-pt layup from 2 ft,,101,110
458,4,5:11.0,,Defensive rebound by K. Kuzma,101,110
459,4,5:00.0,,K. Kuzma misses 3-pt jump shot from 28 ft,101,110
460,4,4:56.0,Defensive rebound by A. Crabbe,,101,110
461,4,4:48.0,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Russell),,103,110
462,4,4:48.0,Personal block foul by K. Kuzma (drawn by A. Crabbe),,103,110
463,4,4:48.0,,Turnover by K. Kuzma (turnover),103,110
464,4,4:48.0,A. Crabbe makes free throw 1 of 1,,104,110
465,4,4:31.0,,Shooting foul by C. LeVert (drawn by B. Ingram),104,110
466,4,4:31.0,,B. Ingram misses free throw 1 of 2,104,110
467,4,4:31.0,,Offensive rebound by Team,104,110
468,4,4:31.0,J. Harris enters the game for C. LeVert,,104,110
469,4,4:31.0,,B. Ingram misses free throw 2 of 2,104,110
470,4,4:28.0,Defensive rebound by D. Russell,,104,110
471,4,4:17.0,Turnover by A. Crabbe (traveling),,104,110
472,4,4:09.0,,L. Ball misses 3-pt jump shot from 25 ft,104,110
473,4,4:07.0,Defensive rebound by A. Crabbe,,104,110
474,4,3:59.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,104,110
475,4,3:55.0,Offensive rebound by D. Carroll,,104,110
476,4,3:53.0,D. Carroll makes 2-pt layup from 1 ft,,106,110
477,4,3:33.0,,B. Lopez makes 2-pt hook shot from 11 ft,106,112
478,4,3:22.0,D. Russell misses 2-pt layup from 2 ft,,106,112
479,4,3:19.0,,Defensive rebound by K. Kuzma,106,112
480,4,2:59.0,,B. Ingram makes 2-pt jump shot from 13 ft,106,114
481,4,2:45.0,A. Crabbe misses 3-pt jump shot from 24 ft,,106,114
482,4,2:42.0,,Defensive rebound by L. Ball,106,114
483,4,2:39.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),106,116
484,4,2:22.0,J. Harris makes 3-pt jump shot from 24 ft (assist by D. Russell),,109,116
485,4,2:22.0,,LA Lakers full timeout,109,116
486,4,2:22.0,,J. Randle enters the game for B. Lopez,109,116
487,4,2:10.0,,J. Randle makes 2-pt layup at rim (assist by L. Ball),109,118
488,4,1:58.0,Shooting foul by J. Randle (drawn by R. Hollis-Jefferson),,109,118
489,4,1:58.0,,B. Lopez enters the game for J. Randle,109,118
490,4,1:58.0,R. Hollis-Jefferson misses free throw 1 of 2,,109,118
491,4,1:58.0,Offensive rebound by Team,,109,118
492,4,1:58.0,R. Hollis-Jefferson makes free throw 2 of 2,,110,118
493,4,1:42.0,,B. Lopez makes 2-pt dunk from 2 ft (assist by L. Ball),110,120
494,4,1:33.0,D. Carroll misses 2-pt layup from 1 ft,,110,120
495,4,1:31.0,,Defensive rebound by B. Ingram,110,120
496,4,1:27.0,,Shooting foul by R. Hollis-Jefferson (drawn by B. Ingram),110,120
497,4,1:27.0,,B. Ingram makes free throw 1 of 2,110,121
498,4,1:27.0,T. Zeller enters the game for D. Russell,,110,121
499,4,1:27.0,J. Wiley enters the game for D. Carroll,,110,121
500,4,1:27.0,S. Kilpatrick enters the game for R. Hollis-Jefferson,,110,121
501,4,1:27.0,,B. Ingram misses free throw 2 of 2,110,121
502,4,1:23.0,Defensive rebound by A. Crabbe,,110,121
503,4,1:05.0,T. Zeller misses 2-pt hook shot from 4 ft,,110,121
504,4,1:03.0,,Defensive rebound by L. Ball,110,121
505,4,0:46.0,,J. Hart enters the game for B. Lopez,110,121
506,4,0:46.0,C. LeVert enters the game for J. Harris,,110,121
507,4,0:46.0,S. Dinwiddie enters the game for A. Crabbe,,110,121
508,4,0:46.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by L. Ball),110,124
509,4,0:42.0,Brooklyn full timeout,,110,124
510,4,0:25.0,S. Dinwiddie misses 2-pt jump shot from 20 ft,,110,124
511,4,0:22.0,Offensive rebound by J. Wiley,,110,124
512,4,0:17.0,Personal foul by L. Ball (drawn by C. LeVert),,110,124
513,4,0:17.0,C. LeVert makes free throw 1 of 2,,111,124
514,4,0:17.0,C. LeVert makes free throw 2 of 2,,112,124
