,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
385,4,7:09.0,Offensive rebound by R. Gobert,,74,87
386,4,7:00.0,R. Gobert misses 2-pt hook shot from 7 ft,,74,87
387,4,6:56.0,Offensive rebound by J. Jerebko,,74,87
388,4,6:56.0,J. Jerebko makes 2-pt layup at rim,,76,87
389,4,6:45.0,,D. Lillard misses 3-pt jump shot from 26 ft,76,87
390,4,6:42.0,Defensive rebound by J. Ingles,,76,87
391,4,6:35.0,R. Gobert misses 2-pt dunk from 3 ft (block by J. Nurkić),,76,87
392,4,6:32.0,,Defensive rebound by D. Lillard,76,87
393,4,6:17.0,,D. Lillard makes 2-pt jump shot from 18 ft,76,89
394,4,6:05.0,Personal foul by C. McCollum (drawn by J. Ingles),,76,89
395,4,6:05.0,R. Rubio enters the game for R. Neto,,76,89
396,4,5:59.0,D. Mitchell misses 3-pt jump shot from 26 ft,,76,89
397,4,5:56.0,,Defensive rebound by C. McCollum,76,89
398,4,5:41.0,,D. Lillard makes 2-pt jump shot from 19 ft,76,91
399,4,5:25.0,D. Mitchell makes 2-pt layup from 1 ft (assist by R. Rubio),,78,91
400,4,5:08.0,,J. Nurkić makes 2-pt jump shot from 5 ft (assist by D. Lillard),78,93
401,4,5:08.0,,Shooting foul by R. Gobert (drawn by J. Nurkić),78,93
402,4,5:08.0,,J. Nurkić misses free throw 1 of 1,78,93
403,4,5:08.0,Defensive rebound by R. Rubio,,78,93
404,4,5:00.0,R. Rubio misses 2-pt layup at rim (block by J. Nurkić),,78,93
405,4,4:57.0,,Defensive rebound by C. McCollum,78,93
406,4,4:55.0,,Turnover by E. Turner (out of bounds lost ball),78,93
407,4,4:55.0,Utah full timeout,,78,93
408,4,4:55.0,J. Crowder enters the game for J. Jerebko,,78,93
409,4,4:44.0,R. Gobert makes 2-pt layup from 1 ft (assist by R. Rubio),,80,93
410,4,4:20.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by J. Nurkić),80,96
411,4,4:05.0,Turnover by D. Mitchell (lost ball; steal by J. Nurkić),,80,96
412,4,4:04.0,,Personal take foul by R. Rubio (drawn by C. McCollum),80,96
413,4,3:46.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),80,98
414,4,3:30.0,R. Rubio makes 3-pt jump shot from 25 ft,,83,98
415,4,3:06.0,,D. Lillard misses 3-pt jump shot from 28 ft,83,98
416,4,3:03.0,Defensive rebound by R. Rubio,,83,98
417,4,3:03.0,Personal foul by J. Nurkić,,83,98
418,4,3:03.0,,Technical foul by J. Nurkić,83,98
419,4,3:03.0,R. Rubio makes technical free throw,,84,98
420,4,3:03.0,R. Rubio makes free throw 1 of 2,,85,98
421,4,3:03.0,E. Udoh enters the game for J. Ingles,,85,98
422,4,3:03.0,R. O'Neale enters the game for R. Gobert,,85,98
423,4,3:03.0,D. Exum enters the game for D. Mitchell,,85,98
424,4,3:03.0,R. Rubio makes free throw 2 of 2,,86,98
425,4,2:50.0,,Shooting foul by E. Udoh (drawn by J. Nurkić),86,98
426,4,2:50.0,,J. Nurkić makes free throw 1 of 2,86,99
427,4,2:50.0,R. Neto enters the game for R. Rubio,,86,99
428,4,2:50.0,,J. Nurkić misses free throw 2 of 2,86,99
429,4,2:48.0,Defensive rebound by R. O'Neale,,86,99
430,4,2:39.0,D. Exum misses 2-pt layup from 2 ft,,86,99
431,4,2:33.0,Offensive rebound by E. Udoh,,86,99
432,4,2:33.0,E. Udoh makes 2-pt dunk at rim,,88,99
433,4,2:15.0,,J. Nurkić misses 2-pt hook shot from 4 ft,88,99
434,4,2:13.0,Defensive rebound by D. Exum,,88,99
435,4,2:10.0,R. O'Neale misses 3-pt jump shot from 24 ft,,88,99
436,4,2:10.0,,Defensive rebound by E. Turner,88,99
437,4,1:48.0,,C. McCollum misses 2-pt jump shot from 17 ft,88,99
438,4,1:45.0,Defensive rebound by R. O'Neale,,88,99
439,4,1:42.0,Offensive foul by J. Crowder (drawn by D. Lillard),,88,99
440,4,1:42.0,Turnover by J. Crowder (offensive foul),,88,99
441,4,1:24.0,,E. Turner misses 3-pt jump shot from 23 ft,88,99
442,4,1:22.0,Defensive rebound by R. O'Neale,,88,99
443,4,1:21.0,Shooting foul by C. McCollum (drawn by J. Crowder),,88,99
444,4,1:21.0,J. Crowder makes free throw 1 of 2,,89,99
445,4,1:21.0,J. Crowder makes free throw 2 of 2,,90,99
446,4,1:01.0,,Shooting foul by E. Udoh (drawn by C. McCollum),90,99
447,4,1:01.0,,C. McCollum makes free throw 1 of 2,90,100
448,4,1:01.0,,W. Baldwin enters the game for D. Lillard,90,100
449,4,1:01.0,,Z. Collins enters the game for E. Turner,90,100
450,4,1:01.0,,J. Layman enters the game for A. Aminu,90,100
451,4,1:01.0,,C. Swanigan enters the game for J. Nurkić,90,100
452,4,1:01.0,,C. McCollum misses free throw 2 of 2,90,100
453,4,0:59.0,Defensive rebound by Team,,90,100
454,4,0:59.0,,P. Connaughton enters the game for C. McCollum,90,100
455,4,0:52.0,J. Crowder misses 3-pt jump shot from 26 ft,,90,100
456,4,0:49.0,,Defensive rebound by C. Swanigan,90,100
457,4,0:27.0,,W. Baldwin makes 2-pt jump shot from 15 ft,90,102
458,4,0:17.0,R. O'Neale makes 3-pt jump shot from 26 ft,,93,102
