,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
384,4,6:20.0,T. Ulis makes 2-pt jump shot from 15 ft (assist by T. Chandler),,92,102
385,4,6:10.0,,K. Kuzma makes 2-pt layup from 1 ft,92,104
386,4,5:54.0,T. Ulis misses 3-pt jump shot from 22 ft,,92,104
387,4,5:51.0,Offensive rebound by J. Jackson,,92,104
388,4,5:46.0,J. Jackson misses 2-pt jump shot from 10 ft,,92,104
389,4,5:44.0,,Defensive rebound by L. Nance,92,104
390,4,5:44.0,,Personal foul by J. Jackson (drawn by L. Nance),92,104
391,4,5:44.0,,J. Randle enters the game for A. Caruso,92,104
392,4,5:44.0,,B. Ingram enters the game for L. Nance,92,104
393,4,5:31.0,,J. Clarkson misses 2-pt layup from 2 ft,92,104
394,4,5:28.0,Defensive rebound by T. Chandler,,92,104
395,4,5:27.0,Shooting foul by B. Ingram (drawn by J. Jackson),,92,104
396,4,5:27.0,J. Jackson misses free throw 1 of 2,,92,104
397,4,5:27.0,Offensive rebound by Team,,92,104
398,4,5:27.0,J. Jackson makes free throw 2 of 2,,93,104
399,4,5:06.0,,K. Kuzma misses 2-pt jump shot from 12 ft,93,104
400,4,5:00.0,,Offensive rebound by J. Hart,93,104
401,4,5:00.0,,J. Hart misses 2-pt layup at rim,93,104
402,4,4:59.0,Defensive rebound by T. Chandler,,93,104
403,4,4:52.0,T. Ulis misses 2-pt jump shot from 17 ft,,93,104
404,4,4:48.0,Offensive rebound by T. Chandler,,93,104
405,4,4:41.0,T. Warren misses 2-pt jump shot from 6 ft,,93,104
406,4,4:37.0,,Defensive rebound by J. Randle,93,104
407,4,4:22.0,,J. Clarkson misses 3-pt jump shot from 25 ft,93,104
408,4,4:18.0,Defensive rebound by D. Bender,,93,104
409,4,4:15.0,Personal foul by K. Kuzma (drawn by T. Warren),,93,104
410,4,4:15.0,T. Warren misses free throw 1 of 2,,93,104
411,4,4:15.0,Offensive rebound by Team,,93,104
412,4,4:15.0,T. Daniels enters the game for J. Jackson,,93,104
413,4,4:15.0,T. Warren misses free throw 2 of 2,,93,104
414,4,4:13.0,,Defensive rebound by J. Hart,93,104
415,4,4:02.0,,Shooting foul by T. Warren (drawn by B. Ingram),93,104
416,4,4:02.0,,B. Ingram makes free throw 1 of 2,93,105
417,4,4:02.0,,B. Ingram makes free throw 2 of 2,93,106
418,4,3:47.0,D. Bender misses 2-pt jump shot from 9 ft,,93,106
419,4,3:45.0,Offensive rebound by Team,,93,106
420,4,3:44.0,Shooting foul by K. Kuzma (drawn by T. Chandler),,93,106
421,4,3:44.0,T. Chandler misses free throw 1 of 2,,93,106
422,4,3:44.0,Offensive rebound by Team,,93,106
423,4,3:44.0,T. Chandler misses free throw 2 of 2,,93,106
424,4,3:41.0,,Defensive rebound by J. Clarkson,93,106
425,4,3:41.0,,LA Lakers full timeout,93,106
426,4,3:28.0,,J. Randle makes 2-pt layup at rim (assist by J. Clarkson),93,108
427,4,3:09.0,T. Warren misses 2-pt jump shot from 12 ft,,93,108
428,4,3:07.0,,Defensive rebound by J. Randle,93,108
429,4,2:55.0,,Shooting foul by T. Daniels (drawn by B. Ingram),93,108
430,4,2:55.0,,B. Ingram makes free throw 1 of 2,93,109
431,4,2:55.0,J. Jackson enters the game for T. Ulis,,93,109
432,4,2:55.0,,B. Ingram makes free throw 2 of 2,93,110
433,4,2:30.0,J. Jackson misses 3-pt jump shot from 23 ft,,93,110
434,4,2:25.0,Offensive rebound by T. Warren,,93,110
435,4,2:24.0,T. Warren misses 2-pt jump shot from 10 ft,,93,110
436,4,2:22.0,,Defensive rebound by J. Clarkson,93,110
437,4,2:10.0,,K. Kuzma misses 2-pt jump shot from 22 ft,93,110
438,4,2:06.0,Defensive rebound by T. Chandler,,93,110
439,4,1:51.0,J. Jackson misses 2-pt hook shot from 6 ft,,93,110
440,4,1:41.0,,Defensive rebound by K. Kuzma,93,110
441,4,1:28.0,,B. Ingram misses 2-pt jump shot from 16 ft,93,110
442,4,1:26.0,,Offensive rebound by J. Randle,93,110
443,4,1:26.0,,J. Randle makes 2-pt layup at rim,93,112
444,4,1:26.0,Phoenix full timeout,,93,112
445,4,1:26.0,,I. Zubac enters the game for J. Clarkson,93,112
446,4,1:26.0,,T. Ennis enters the game for B. Ingram,93,112
447,4,1:26.0,,A. Caruso enters the game for J. Randle,93,112
448,4,1:26.0,J. Gray enters the game for T. Chandler,,93,112
449,4,1:26.0,A. Peters enters the game for T. Warren,,93,112
450,4,1:26.0,D. Reed enters the game for T. Daniels,,93,112
451,4,1:14.0,J. Gray misses 2-pt layup from 2 ft (block by I. Zubac),,93,112
452,4,1:10.0,,Defensive rebound by J. Hart,93,112
453,4,0:58.0,,I. Zubac misses 2-pt hook shot from 7 ft,93,112
454,4,0:53.0,Defensive rebound by A. Peters,,93,112
455,4,0:47.0,D. Bender misses 3-pt jump shot from 27 ft,,93,112
456,4,0:43.0,,Defensive rebound by J. Hart,93,112
457,4,0:31.0,,K. Kuzma misses 3-pt jump shot from 29 ft,93,112
458,4,0:27.0,Defensive rebound by J. Gray,,93,112
459,4,0:19.0,J. Jackson misses 3-pt jump shot from 26 ft,,93,112
460,4,0:15.0,,Defensive rebound by K. Kuzma,93,112
