,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
380,4,5:59.0,Loose ball foul by Q. Acy (drawn by A. Baynes),,84,97
381,4,5:59.0,,A. Baynes misses free throw 1 of 2,84,97
382,4,5:59.0,,Offensive rebound by Team,84,97
383,4,5:59.0,,A. Baynes makes free throw 2 of 2,84,98
384,4,5:50.0,R. Hollis-Jefferson makes 2-pt jump shot from 5 ft,,86,98
385,4,5:35.0,,A. Baynes misses 2-pt layup from 5 ft,86,98
386,4,5:33.0,Defensive rebound by A. Crabbe,,86,98
387,4,5:26.0,A. Crabbe makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,89,98
388,4,4:59.0,,J. Tatum misses 2-pt jump shot from 14 ft,89,98
389,4,4:56.0,Defensive rebound by Q. Acy,,89,98
390,4,4:46.0,Q. Acy makes 2-pt dunk from 2 ft (assist by A. Crabbe),,91,98
391,4,4:46.0,,Boston full timeout,91,98
392,4,4:46.0,,A. Horford enters the game for T. Rozier,91,98
393,4,4:46.0,,M. Smart enters the game for A. Baynes,91,98
394,4,4:31.0,,J. Brown misses 2-pt layup from 2 ft (block by A. Crabbe),91,98
395,4,4:31.0,,Offensive rebound by Team,91,98
396,4,4:29.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by M. Smart),91,101
397,4,4:07.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,91,101
398,4,4:05.0,,Defensive rebound by J. Tatum,91,101
399,4,3:52.0,,Shooting foul by A. Crabbe (drawn by M. Smart),91,101
400,4,3:52.0,,M. Smart makes free throw 1 of 2,91,102
401,4,3:52.0,,M. Smart misses free throw 2 of 2,91,102
402,4,3:50.0,Defensive rebound by R. Hollis-Jefferson,,91,102
403,4,3:42.0,Personal foul by M. Smart (drawn by A. Crabbe),,91,102
404,4,3:36.0,Shooting foul by J. Tatum (drawn by S. Dinwiddie),,91,102
405,4,3:36.0,S. Dinwiddie makes free throw 1 of 2,,92,102
406,4,3:36.0,D. Carroll enters the game for A. Crabbe,,92,102
407,4,3:36.0,S. Dinwiddie makes free throw 2 of 2,,93,102
408,4,3:18.0,,Shooting foul by C. LeVert (drawn by J. Tatum),93,102
409,4,3:18.0,,J. Tatum makes free throw 1 of 2,93,103
410,4,3:18.0,Brooklyn full timeout,,93,103
411,4,3:18.0,A. Crabbe enters the game for D. Carroll,,93,103
412,4,3:18.0,,J. Tatum misses free throw 2 of 2,93,103
413,4,3:15.0,Defensive rebound by Q. Acy,,93,103
414,4,2:58.0,Turnover by A. Crabbe (lost ball; steal by M. Smart),,93,103
415,4,2:35.0,,Turnover by J. Tatum (lost ball; steal by C. LeVert),93,103
416,4,2:30.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by C. LeVert),,95,103
417,4,2:16.0,,K. Irving misses 3-pt jump shot from 26 ft,95,103
418,4,2:13.0,Defensive rebound by R. Hollis-Jefferson,,95,103
419,4,2:05.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),,97,103
420,4,2:05.0,Shooting foul by A. Horford (drawn by R. Hollis-Jefferson),,97,103
421,4,2:05.0,R. Hollis-Jefferson makes free throw 1 of 1,,98,103
422,4,1:53.0,,Shooting foul by C. LeVert (drawn by K. Irving),98,103
423,4,1:53.0,,K. Irving makes free throw 1 of 2,98,104
424,4,1:53.0,,K. Irving makes free throw 2 of 2,98,105
425,4,1:38.0,S. Dinwiddie makes 2-pt layup from 3 ft,,100,105
426,4,1:22.0,,K. Irving misses 3-pt jump shot from 24 ft,100,105
427,4,1:19.0,Defensive rebound by R. Hollis-Jefferson,,100,105
428,4,1:16.0,A. Crabbe misses 3-pt jump shot from 27 ft,,100,105
429,4,1:13.0,,Defensive rebound by J. Tatum,100,105
430,4,1:07.0,,Boston full timeout,100,105
431,4,0:50.0,,K. Irving misses 2-pt jump shot from 11 ft,100,105
432,4,0:47.0,Defensive rebound by S. Dinwiddie,,100,105
433,4,0:35.0,S. Dinwiddie misses 2-pt layup from 1 ft,,100,105
434,4,0:33.0,Offensive rebound by R. Hollis-Jefferson,,100,105
435,4,0:33.0,R. Hollis-Jefferson misses 2-pt layup at rim,,100,105
436,4,0:32.0,Offensive rebound by R. Hollis-Jefferson,,100,105
437,4,0:28.0,C. LeVert misses 3-pt jump shot from 27 ft,,100,105
438,4,0:22.0,Offensive rebound by C. LeVert,,100,105
439,4,0:18.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,103,105
440,4,0:15.0,,Personal take foul by S. Dinwiddie (drawn by M. Smart),103,105
441,4,0:15.0,,M. Smart makes free throw 1 of 2,103,106
442,4,0:15.0,,T. Rozier enters the game for J. Brown,103,106
443,4,0:15.0,T. Zeller enters the game for A. Crabbe,,103,106
444,4,0:15.0,,M. Smart misses free throw 2 of 2,103,106
445,4,0:14.0,Defensive rebound by R. Hollis-Jefferson,,103,106
446,4,0:14.0,Brooklyn full timeout,,103,106
447,4,0:14.0,A. Crabbe enters the game for Q. Acy,,103,106
448,4,0:14.0,D. Carroll enters the game for R. Hollis-Jefferson,,103,106
449,4,0:13.0,S. Dinwiddie misses 3-pt jump shot from 29 ft,,103,106
450,4,0:09.0,,Defensive rebound by K. Irving,103,106
451,4,0:08.0,,Boston full timeout,103,106
452,4,0:08.0,J. Harris enters the game for T. Zeller,,103,106
453,4,0:08.0,R. Hollis-Jefferson enters the game for A. Crabbe,,103,106
454,4,0:07.0,,Personal take foul by R. Hollis-Jefferson (drawn by K. Irving),103,106
455,4,0:07.0,,K. Irving makes free throw 1 of 2,103,107
456,4,0:07.0,T. Zeller enters the game for S. Dinwiddie,,103,107
457,4,0:07.0,Q. Acy enters the game for J. Harris,,103,107
458,4,0:07.0,,K. Irving makes free throw 2 of 2,103,108
459,4,0:07.0,Brooklyn full timeout,,103,108
460,4,0:07.0,J. Harris enters the game for C. LeVert,,103,108
461,4,0:07.0,A. Crabbe enters the game for R. Hollis-Jefferson,,103,108
462,4,0:07.0,S. Dinwiddie enters the game for T. Zeller,,103,108
463,4,0:02.0,A. Crabbe misses 3-pt jump shot from 26 ft,,103,108
464,4,0:01.0,Offensive rebound by D. Carroll,,103,108
465,4,0:00.0,D. Carroll makes 2-pt layup from 1 ft,,105,108
