,QUARTER,TIME_REMAINING,DETROIT_ACTION,HOUSTON_ACTION,DETROIT_SCORE,HOUSTON_SCORE
393,4,6:15.0,,Turnover by C. Capela (offensive foul),74,83
394,4,5:55.0,I. Smith makes 3-pt jump shot from 23 ft (assist by L. Kennard),,77,83
395,4,5:30.0,,E. Gordon misses 3-pt jump shot from 25 ft,77,83
396,4,5:26.0,Defensive rebound by L. Kennard,,77,83
397,4,5:16.0,I. Smith misses 2-pt jump shot from 11 ft,,77,83
398,4,5:14.0,,Defensive rebound by P. Tucker,77,83
399,4,4:59.0,,E. Gordon misses 3-pt jump shot from 23 ft,77,83
400,4,4:55.0,,Offensive rebound by P. Tucker,77,83
401,4,4:53.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by P. Tucker),77,86
402,4,4:30.0,B. Griffin misses 2-pt jump shot from 7 ft,,77,86
403,4,4:28.0,Offensive rebound by B. Griffin,,77,86
404,4,4:28.0,B. Griffin misses 2-pt layup at rim,,77,86
405,4,4:27.0,Offensive rebound by B. Griffin,,77,86
406,4,4:26.0,B. Griffin makes 2-pt layup from 1 ft,,79,86
407,4,4:19.0,,Turnover by C. Capela (lost ball; steal by L. Kennard),79,86
408,4,4:12.0,R. Bullock makes 3-pt jump shot from 28 ft (assist by B. Griffin),,82,86
409,4,4:12.0,,Houston full timeout,82,86
410,4,3:56.0,,Turnover by P. Tucker (bad pass),82,86
411,4,3:49.0,Personal foul by T. Ariza (drawn by B. Griffin),,82,86
412,4,3:40.0,A. Drummond misses 2-pt layup from 1 ft,,82,86
413,4,3:37.0,,Defensive rebound by C. Capela,82,86
414,4,3:18.0,,J. Harden misses 2-pt jump shot from 18 ft,82,86
415,4,3:13.0,,Offensive rebound by C. Capela,82,86
416,4,3:13.0,,C. Capela misses 2-pt layup at rim,82,86
417,4,3:12.0,Defensive rebound by R. Bullock,,82,86
418,4,2:51.0,L. Kennard makes 2-pt jump shot from 3 ft,,84,86
419,4,2:31.0,,P. Tucker misses 3-pt jump shot from 22 ft,84,86
420,4,2:27.0,Defensive rebound by R. Bullock,,84,86
421,4,2:15.0,B. Griffin misses 2-pt hook shot from 3 ft,,84,86
422,4,2:13.0,Offensive rebound by A. Drummond,,84,86
423,4,2:13.0,A. Drummond makes 2-pt layup at rim,,86,86
424,4,1:51.0,,J. Harden misses 3-pt jump shot from 27 ft,86,86
425,4,1:48.0,Defensive rebound by A. Drummond,,86,86
426,4,1:33.0,Shooting foul by J. Harden (drawn by L. Kennard),,86,86
427,4,1:33.0,L. Kennard makes free throw 1 of 2,,87,86
428,4,1:33.0,,J. Johnson enters the game for C. Capela,87,86
429,4,1:33.0,L. Kennard makes free throw 2 of 2,,88,86
430,4,1:18.0,,J. Harden misses 2-pt layup from 1 ft,88,86
431,4,1:16.0,Defensive rebound by B. Griffin,,88,86
432,4,1:10.0,R. Bullock misses 3-pt jump shot from 24 ft,,88,86
433,4,1:08.0,Offensive rebound by I. Smith,,88,86
434,4,0:50.0,B. Griffin misses 3-pt jump shot from 25 ft,,88,86
435,4,0:48.0,,Defensive rebound by J. Harden,88,86
436,4,0:32.0,,J. Harden misses 2-pt layup from 1 ft,88,86
437,4,0:30.0,,Offensive rebound by P. Tucker,88,86
438,4,0:30.0,,P. Tucker makes 2-pt layup from 1 ft,88,88
439,4,0:30.0,Violation by A. Drummond (def goaltending),,88,88
440,4,0:09.0,B. Griffin misses 2-pt jump shot from 9 ft,,88,88
441,4,0:07.0,,Defensive rebound by J. Harden,88,88
442,4,0:00.0,,J. Harden misses 2-pt jump shot from 11 ft,88,88
443,4,0:00.0,,Offensive rebound by Team,88,88
444,1OT,4:48.0,Turnover by B. Griffin (bad pass),,88,88
445,1OT,4:32.0,,J. Harden makes 2-pt jump shot from 15 ft,88,90
446,1OT,4:12.0,I. Smith misses 3-pt jump shot from 23 ft,,88,90
447,1OT,4:07.0,Offensive rebound by I. Smith,,88,90
448,1OT,3:57.0,I. Smith misses 2-pt jump shot from 18 ft,,88,90
449,1OT,3:55.0,,Defensive rebound by J. Harden,88,90
450,1OT,3:40.0,,J. Johnson misses 3-pt jump shot from 25 ft,88,90
451,1OT,3:37.0,Defensive rebound by B. Griffin,,88,90
452,1OT,3:24.0,L. Kennard misses 3-pt jump shot from 26 ft,,88,90
453,1OT,3:22.0,,Defensive rebound by J. Harden,88,90
454,1OT,3:14.0,,J. Harden misses 2-pt layup from 1 ft,88,90
455,1OT,3:12.0,Defensive rebound by R. Bullock,,88,90
456,1OT,3:07.0,R. Bullock misses 3-pt jump shot from 25 ft,,88,90
457,1OT,3:04.0,,Defensive rebound by T. Ariza,88,90
458,1OT,2:47.0,,P. Tucker misses 3-pt jump shot from 23 ft,88,90
459,1OT,2:45.0,Defensive rebound by I. Smith,,88,90
460,1OT,2:36.0,A. Drummond misses 2-pt hook shot from 7 ft,,88,90
461,1OT,2:32.0,Offensive rebound by A. Drummond,,88,90
462,1OT,2:31.0,A. Drummond makes 2-pt layup from 4 ft,,90,90
463,1OT,2:20.0,,J. Harden makes 2-pt jump shot from 10 ft,90,92
464,1OT,2:20.0,,Shooting foul by L. Kennard (drawn by J. Harden),90,92
465,1OT,2:20.0,,J. Harden makes free throw 1 of 1,90,93
466,1OT,2:04.0,B. Griffin misses 2-pt dunk from 5 ft (block by J. Harden),,90,93
467,1OT,2:04.0,,Defensive rebound by T. Ariza,90,93
468,1OT,1:55.0,,J. Johnson misses 3-pt jump shot from 22 ft,90,93
469,1OT,1:52.0,Defensive rebound by A. Drummond,,90,93
470,1OT,1:32.0,Turnover by B. Griffin (bad pass),,90,93
471,1OT,1:11.0,,Shooting foul by L. Kennard (drawn by J. Harden),90,93
472,1OT,1:11.0,,J. Harden makes free throw 1 of 3,90,94
473,1OT,1:11.0,,J. Harden makes free throw 2 of 3,90,95
474,1OT,1:11.0,,J. Harden makes free throw 3 of 3,90,96
475,1OT,0:52.0,Personal foul by T. Ariza (drawn by B. Griffin),,90,96
476,1OT,0:47.0,I. Smith misses 3-pt jump shot from 24 ft,,90,96
477,1OT,0:44.0,,Defensive rebound by P. Tucker,90,96
478,1OT,0:30.0,,J. Harden misses 2-pt layup at rim (block by I. Smith),90,96
479,1OT,0:27.0,,Offensive rebound by P. Tucker,90,96
480,1OT,0:21.0,,E. Gordon misses 2-pt layup from 1 ft,90,96
481,1OT,0:21.0,,Offensive rebound by P. Tucker,90,96
482,1OT,0:21.0,,P. Tucker makes 2-pt layup at rim,90,98
483,1OT,0:21.0,Detroit full timeout,,90,98
484,1OT,0:21.0,J. Ennis enters the game for I. Smith,,90,98
485,1OT,0:19.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by J. Ennis),,93,98
486,1OT,0:15.0,,Personal take foul by B. Griffin (drawn by J. Harden),93,98
487,1OT,0:15.0,,J. Harden makes free throw 1 of 2,93,99
488,1OT,0:15.0,I. Smith enters the game for J. Ennis,,93,99
489,1OT,0:15.0,,J. Harden makes free throw 2 of 2,93,100
490,1OT,0:04.0,I. Smith makes 3-pt jump shot from 25 ft (assist by R. Bullock),,96,100
491,1OT,0:02.0,,Personal take foul by L. Kennard (drawn by J. Harden),96,100
492,1OT,0:02.0,J. Ennis enters the game for L. Kennard,,96,100
493,1OT,0:02.0,,J. Harden misses free throw 1 of 2,96,100
494,1OT,0:02.0,,Offensive rebound by Team,96,100
495,1OT,0:02.0,,J. Harden misses free throw 2 of 2,96,100
496,1OT,0:02.0,Defensive rebound by B. Griffin,,96,100
