,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
389,4,6:30.0,Shooting foul by Z. Collins (drawn by K. Towns),,84,84
390,4,6:30.0,K. Towns makes free throw 1 of 2,,85,84
391,4,6:30.0,,D. Lillard enters the game for E. Turner,85,84
392,4,6:30.0,J. Teague enters the game for T. Jones,,85,84
393,4,6:30.0,K. Towns makes free throw 2 of 2,,86,84
394,4,6:17.0,,D. Lillard makes 2-pt jump shot from 16 ft,86,86
395,4,5:51.0,A. Wiggins misses 3-pt jump shot from 23 ft,,86,86
396,4,5:49.0,Offensive rebound by G. Dieng,,86,86
397,4,5:41.0,,A. Aminu enters the game for Z. Collins,86,86
398,4,5:39.0,K. Towns misses 2-pt layup from 2 ft (block by E. Davis),,86,86
399,4,5:37.0,,Defensive rebound by E. Davis,86,86
400,4,5:28.0,,Turnover by A. Aminu (lost ball; steal by J. Teague),86,86
401,4,5:14.0,Offensive foul by A. Wiggins (drawn by D. Lillard),,86,86
402,4,5:14.0,Turnover by A. Wiggins (offensive foul),,86,86
403,4,5:14.0,,Portland full timeout,86,86
404,4,4:58.0,,A. Aminu makes 3-pt jump shot from 27 ft (assist by C. McCollum),86,89
405,4,4:32.0,Turnover by A. Wiggins (bad pass; steal by S. Napier),,86,89
406,4,4:28.0,,S. Napier misses 2-pt layup at rim,86,89
407,4,4:24.0,Defensive rebound by G. Dieng,,86,89
408,4,4:12.0,J. Crawford misses 3-pt jump shot from 22 ft,,86,89
409,4,4:10.0,,Defensive rebound by A. Aminu,86,89
410,4,4:00.0,,Personal foul by J. Crawford (drawn by S. Napier),86,89
411,4,4:00.0,N. Bjelica enters the game for J. Crawford,,86,89
412,4,3:49.0,,C. McCollum makes 3-pt jump shot from 25 ft,86,92
413,4,3:48.0,Minnesota full timeout,,86,92
414,4,3:34.0,A. Wiggins misses 2-pt jump shot from 6 ft (block by E. Davis),,86,92
415,4,3:31.0,,Defensive rebound by A. Aminu,86,92
416,4,3:26.0,,C. McCollum misses 3-pt jump shot from 23 ft,86,92
417,4,3:23.0,,Offensive rebound by E. Davis,86,92
418,4,3:02.0,,D. Lillard makes 3-pt jump shot from 24 ft,86,95
419,4,2:49.0,Turnover by J. Teague (lost ball; steal by A. Aminu),,86,95
420,4,2:45.0,,Shooting foul by A. Wiggins (drawn by A. Aminu),86,95
421,4,2:45.0,,A. Aminu misses free throw 1 of 2,86,95
422,4,2:45.0,,Offensive rebound by Team,86,95
423,4,2:45.0,,A. Aminu makes free throw 2 of 2,86,96
424,4,2:36.0,Personal foul by A. Aminu (drawn by K. Towns),,86,96
425,4,2:34.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by G. Dieng),,89,96
426,4,2:17.0,,Personal block foul by G. Dieng (drawn by D. Lillard),89,96
427,4,2:06.0,,A. Aminu misses 3-pt jump shot from 24 ft,89,96
428,4,2:04.0,Defensive rebound by K. Towns,,89,96
429,4,1:56.0,G. Dieng misses 2-pt jump shot from 13 ft,,89,96
430,4,1:53.0,,Defensive rebound by S. Napier,89,96
431,4,1:38.0,,D. Lillard makes 3-pt jump shot from 25 ft,89,99
432,4,1:38.0,Minnesota full timeout,,89,99
433,4,1:38.0,J. Crawford enters the game for G. Dieng,,89,99
434,4,1:33.0,A. Wiggins misses 2-pt jump shot from 14 ft,,89,99
435,4,1:30.0,,Defensive rebound by A. Aminu,89,99
436,4,1:15.0,,D. Lillard misses 3-pt jump shot from 25 ft,89,99
437,4,1:13.0,Defensive rebound by K. Towns,,89,99
438,4,1:06.0,N. Bjelica makes 2-pt jump shot from 2 ft (assist by J. Teague),,91,99
439,4,1:05.0,,Personal foul by K. Towns (drawn by D. Lillard),91,99
440,4,1:05.0,,D. Lillard makes free throw 1 of 2,91,100
441,4,1:05.0,,E. Turner enters the game for E. Davis,91,100
442,4,1:05.0,,D. Lillard makes free throw 2 of 2,91,101
443,4,0:58.0,Turnover by A. Wiggins (lost ball; steal by C. McCollum),,91,101
444,4,0:58.0,,Personal take foul by A. Wiggins (drawn by C. McCollum),91,101
445,4,0:58.0,,C. McCollum makes free throw 1 of 2,91,102
446,4,0:58.0,,C. McCollum makes free throw 2 of 2,91,103
447,4,0:58.0,Minnesota full timeout,,91,103
448,4,0:54.0,A. Wiggins makes 3-pt jump shot from 26 ft,,94,103
449,4,0:48.0,,Personal foul by A. Wiggins (drawn by S. Napier),94,103
450,4,0:48.0,T. Jones enters the game for A. Wiggins,,94,103
451,4,0:48.0,,S. Napier makes free throw 1 of 2,94,104
452,4,0:48.0,,S. Napier misses free throw 2 of 2,94,104
453,4,0:46.0,Defensive rebound by N. Bjelica,,94,104
454,4,0:32.0,J. Teague makes 3-pt jump shot from 25 ft (assist by T. Jones),,97,104
455,4,0:30.0,,Personal foul by K. Towns (drawn by D. Lillard),97,104
456,4,0:30.0,,D. Lillard makes free throw 1 of 2,97,105
457,4,0:30.0,,D. Lillard makes free throw 2 of 2,97,106
458,4,0:24.0,J. Teague makes 2-pt layup from 1 ft,,99,106
459,4,0:19.0,,Personal take foul by T. Jones (drawn by S. Napier),99,106
460,4,0:19.0,,S. Napier makes free throw 1 of 2,99,107
461,4,0:19.0,,S. Napier makes free throw 2 of 2,99,108
462,4,0:11.0,K. Towns misses 2-pt hook shot from 2 ft (block by A. Aminu),,99,108
463,4,0:07.0,,Defensive rebound by Team,99,108
