,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
385,4,5:26.0,,L. Stephenson makes free throw 1 of 2,95,87
386,4,5:26.0,I. Smith enters the game for R. Jackson,,95,87
387,4,5:26.0,,L. Stephenson makes free throw 2 of 2,95,88
388,4,5:16.0,I. Smith misses 2-pt layup from 1 ft (block by V. Oladipo),,95,88
389,4,5:13.0,,Defensive rebound by C. Joseph,95,88
390,4,5:10.0,,V. Oladipo misses 3-pt jump shot from 26 ft,95,88
391,4,5:10.0,,Offensive rebound by Team,95,88
392,4,5:09.0,,Turnover by L. Stephenson (bad pass),95,88
393,4,4:51.0,Shooting foul by V. Oladipo (drawn by R. Bullock),,95,88
394,4,4:51.0,R. Bullock makes free throw 1 of 2,,96,88
395,4,4:51.0,R. Bullock makes free throw 2 of 2,,97,88
396,4,4:36.0,,T. Young makes 2-pt jump shot from 19 ft (assist by L. Stephenson),97,90
397,4,4:18.0,T. Harris misses 2-pt jump shot from 8 ft,,97,90
398,4,4:16.0,,Defensive rebound by V. Oladipo,97,90
399,4,4:09.0,,V. Oladipo makes 3-pt jump shot from 26 ft,97,93
400,4,4:07.0,Detroit full timeout,,97,93
401,4,3:47.0,I. Smith misses 2-pt jump shot from 19 ft,,97,93
402,4,3:44.0,Offensive rebound by A. Drummond,,97,93
403,4,3:44.0,A. Drummond misses 2-pt layup at rim,,97,93
404,4,3:44.0,Offensive rebound by A. Drummond,,97,93
405,4,3:44.0,A. Drummond makes 2-pt layup at rim,,99,93
406,4,3:44.0,Shooting foul by M. Turner (drawn by A. Drummond),,99,93
407,4,3:44.0,A. Drummond makes free throw 1 of 1,,100,93
408,4,3:31.0,,T. Young makes 2-pt hook shot from 6 ft (assist by M. Turner),100,95
409,4,3:07.0,Turnover by A. Drummond (bad pass; steal by V. Oladipo),,100,95
410,4,2:58.0,,M. Turner makes 2-pt layup from 1 ft (assist by V. Oladipo),100,97
411,4,2:36.0,T. Harris misses 2-pt layup from 1 ft,,100,97
412,4,2:32.0,,Defensive rebound by V. Oladipo,100,97
413,4,2:28.0,,V. Oladipo misses 2-pt layup from 1 ft,100,97
414,4,2:25.0,Defensive rebound by T. Harris,,100,97
415,4,2:07.0,I. Smith misses 2-pt jump shot from 10 ft,,100,97
416,4,2:07.0,Offensive rebound by Team,,100,97
417,4,2:07.0,,Loose ball foul by T. Young (drawn by A. Drummond),100,97
418,4,2:07.0,R. Jackson enters the game for S. Johnson,,100,97
419,4,2:07.0,L. Galloway enters the game for I. Smith,,100,97
420,4,1:47.0,T. Harris misses 3-pt jump shot from 27 ft,,100,97
421,4,1:44.0,,Defensive rebound by L. Stephenson,100,97
422,4,1:34.0,,Shooting foul by R. Bullock (drawn by T. Young),100,97
423,4,1:34.0,,T. Young misses free throw 1 of 2,100,97
424,4,1:34.0,,Offensive rebound by Team,100,97
425,4,1:34.0,,T. Young makes free throw 2 of 2,100,98
426,4,1:16.0,R. Jackson misses 2-pt jump shot from 18 ft,,100,98
427,4,1:12.0,,Defensive rebound by T. Young,100,98
428,4,0:53.0,,L. Stephenson misses 3-pt jump shot from 23 ft,100,98
429,4,0:51.0,,Offensive rebound by M. Turner,100,98
430,4,0:43.0,,M. Turner misses 2-pt jump shot from 2 ft,100,98
431,4,0:41.0,,Offensive rebound by M. Turner,100,98
432,4,0:41.0,,Indiana full timeout,100,98
433,4,0:28.0,,M. Turner misses 3-pt jump shot from 26 ft,100,98
434,4,0:23.0,Defensive rebound by R. Jackson,,100,98
435,4,0:18.0,Personal take foul by C. Joseph (drawn by R. Jackson),,100,98
436,4,0:18.0,R. Jackson makes free throw 1 of 2,,101,98
437,4,0:18.0,S. Johnson enters the game for L. Galloway,,101,98
438,4,0:18.0,R. Jackson makes free throw 2 of 2,,102,98
439,4,0:18.0,,Indiana full timeout,102,98
440,4,0:18.0,,B. Bogdanović enters the game for L. Stephenson,102,98
441,4,0:18.0,A. Tolliver enters the game for T. Harris,,102,98
442,4,0:13.0,,V. Oladipo misses 3-pt jump shot from 25 ft (block by A. Drummond),102,98
443,4,0:11.0,Defensive rebound by S. Johnson,,102,98
444,4,0:11.0,Personal take foul by B. Bogdanović (drawn by S. Johnson),,102,98
445,4,0:11.0,S. Johnson makes free throw 1 of 2,,103,98
446,4,0:11.0,S. Johnson makes free throw 2 of 2,,104,98
447,4,0:09.0,,C. Joseph misses 3-pt jump shot from 30 ft,104,98
448,4,0:04.0,Defensive rebound by R. Bullock,,104,98
