,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
388,4,8:32.0,S. Labissière enters the game for K. Koufos,,70,77
389,4,8:20.0,,P. Patterson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),70,80
390,4,8:05.0,Turnover by D. Fox (bad pass; steal by J. Huestis),,70,80
391,4,8:02.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by J. Grant),70,83
392,4,8:00.0,Sacramento full timeout,,70,83
393,4,7:37.0,B. Hield misses 3-pt jump shot from 24 ft,,70,83
394,4,7:34.0,,Defensive rebound by R. Westbrook,70,83
395,4,7:25.0,,Personal foul by B. Hield (drawn by Á. Abrines),70,83
396,4,7:25.0,,P. George enters the game for J. Huestis,70,83
397,4,7:25.0,B. Bogdanović enters the game for S. Labissière,,70,83
398,4,7:11.0,,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Westbrook),70,86
399,4,6:56.0,B. Hield makes 2-pt jump shot from 13 ft,,72,86
400,4,6:41.0,,Turnover by R. Westbrook (bad pass; steal by J. Jackson),72,86
401,4,6:34.0,Turnover by J. Jackson (bad pass; steal by P. Patterson),,72,86
402,4,6:32.0,,Personal foul by B. Bogdanović (drawn by P. George),72,86
403,4,6:22.0,,P. George misses 2-pt layup from 1 ft,72,86
404,4,6:21.0,Defensive rebound by B. Bogdanović,,72,86
405,4,6:17.0,B. Hield misses 3-pt jump shot from 24 ft,,72,86
406,4,6:15.0,,Defensive rebound by Team,72,86
407,4,6:15.0,Loose ball foul by J. Jackson (drawn by Á. Abrines),,72,86
408,4,6:15.0,,Á. Abrines makes free throw 1 of 2,72,87
409,4,6:15.0,,C. Anthony enters the game for J. Grant,72,87
410,4,6:15.0,,Á. Abrines makes free throw 2 of 2,72,88
411,4,5:58.0,B. Hield makes 2-pt layup at rim,,74,88
412,4,5:32.0,,R. Westbrook misses 2-pt jump shot from 16 ft,74,88
413,4,5:30.0,Defensive rebound by B. Hield,,74,88
414,4,5:21.0,B. Hield misses 3-pt jump shot from 24 ft,,74,88
415,4,5:19.0,,Defensive rebound by R. Westbrook,74,88
416,4,5:13.0,,C. Anthony misses 3-pt jump shot from 25 ft,74,88
417,4,5:10.0,Defensive rebound by B. Bogdanović,,74,88
418,4,5:06.0,Offensive foul by W. Cauley-Stein (drawn by P. George),,74,88
419,4,5:06.0,Turnover by W. Cauley-Stein (offensive foul),,74,88
420,4,5:06.0,,S. Adams enters the game for Á. Abrines,74,88
421,4,5:06.0,,J. Huestis enters the game for P. Patterson,74,88
422,4,5:06.0,,Oklahoma City full timeout,74,88
423,4,4:42.0,,Turnover by Team (shot clock),74,88
424,4,4:38.0,Personal foul by P. George (drawn by B. Bogdanović),,74,88
425,4,4:23.0,W. Cauley-Stein misses 2-pt layup from 7 ft (block by C. Anthony),,74,88
426,4,4:21.0,,Defensive rebound by J. Huestis,74,88
427,4,4:15.0,,P. George makes 2-pt layup at rim (assist by R. Westbrook),74,90
428,4,3:55.0,B. Bogdanović makes 3-pt jump shot from 21 ft (assist by B. Hield),,77,90
429,4,3:41.0,,Shooting foul by B. Bogdanović (drawn by P. George),77,90
430,4,3:41.0,,P. George makes free throw 1 of 2,77,91
431,4,3:41.0,,P. George misses free throw 2 of 2,77,91
432,4,3:41.0,,Turnover by C. Anthony (turnover),77,91
433,4,3:31.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by C. Anthony),,77,91
434,4,3:31.0,Offensive rebound by Team,,77,91
435,4,3:22.0,B. Bogdanović misses 2-pt jump shot from 8 ft,,77,91
436,4,3:14.0,,Defensive rebound by J. Huestis,77,91
437,4,3:07.0,,Turnover by R. Westbrook (bad pass; steal by J. Jackson),77,91
438,4,3:04.0,B. Hield makes 2-pt layup at rim (assist by J. Jackson),,79,91
439,4,3:04.0,Shooting foul by C. Anthony (drawn by B. Hield),,79,91
440,4,3:04.0,B. Hield makes free throw 1 of 1,,80,91
441,4,2:51.0,,Turnover by R. Westbrook (traveling),80,91
442,4,2:51.0,,Technical foul by R. Westbrook,80,91
443,4,2:51.0,B. Hield makes technical free throw,,81,91
444,4,2:51.0,,Technical foul by R. Westbrook,81,91
445,4,2:51.0,B. Hield makes technical free throw,,82,91
446,4,2:51.0,B. Hield makes technical free throw,,83,91
447,4,2:51.0,,R. Felton enters the game for R. Westbrook,83,91
448,4,2:42.0,Turnover by B. Bogdanović (lost ball; steal by P. George),,83,91
449,4,2:37.0,,P. George misses 2-pt jump shot from 20 ft,83,91
450,4,2:35.0,Defensive rebound by Team,,83,91
451,4,2:35.0,,Loose ball foul by S. Adams (drawn by W. Cauley-Stein),83,91
452,4,2:35.0,W. Cauley-Stein misses free throw 1 of 2,,83,91
453,4,2:35.0,Offensive rebound by Team,,83,91
454,4,2:35.0,W. Cauley-Stein makes free throw 2 of 2,,84,91
455,4,2:20.0,,Turnover by P. George (lost ball; steal by B. Bogdanović),84,91
456,4,2:10.0,B. Hield misses 2-pt layup from 2 ft (block by P. George),,84,91
457,4,2:07.0,,Defensive rebound by C. Anthony,84,91
458,4,1:46.0,,C. Anthony misses 2-pt hook shot from 6 ft,84,91
459,4,1:43.0,,Offensive rebound by S. Adams,84,91
460,4,1:43.0,,S. Adams misses 2-pt layup at rim,84,91
461,4,1:41.0,,Offensive rebound by S. Adams,84,91
462,4,1:41.0,,S. Adams misses 2-pt layup at rim,84,91
463,4,1:39.0,,Offensive rebound by P. George,84,91
464,4,1:25.0,,R. Felton misses 2-pt jump shot from 17 ft,84,91
465,4,1:25.0,Defensive rebound by B. Hield,,84,91
466,4,1:17.0,D. Fox misses 2-pt layup from 3 ft,,84,91
467,4,1:07.0,,Defensive rebound by J. Huestis,84,91
468,4,1:07.0,,Oklahoma City full timeout,84,91
469,4,1:07.0,K. Koufos enters the game for W. Cauley-Stein,,84,91
470,4,1:01.0,,P. George makes 2-pt jump shot from 11 ft (assist by R. Felton),84,93
471,4,1:01.0,Sacramento full timeout,,84,93
472,4,1:01.0,W. Cauley-Stein enters the game for K. Koufos,,84,93
473,4,0:53.0,W. Cauley-Stein misses 3-pt jump shot from 21 ft,,84,93
474,4,0:50.0,,Defensive rebound by J. Huestis,84,93
475,4,0:32.0,,Personal foul by W. Cauley-Stein (drawn by P. George),84,93
476,4,0:32.0,,P. George misses free throw 1 of 2,84,93
477,4,0:32.0,,Offensive rebound by Team,84,93
478,4,0:32.0,,P. George makes free throw 2 of 2,84,94
479,4,0:26.0,Shooting foul by R. Felton (drawn by D. Fox),,84,94
480,4,0:26.0,D. Fox makes free throw 1 of 2,,85,94
481,4,0:26.0,D. Fox makes free throw 2 of 2,,86,94
482,4,0:25.0,,Personal take foul by B. Hield (drawn by S. Adams),86,94
483,4,0:25.0,,S. Adams makes free throw 1 of 2,86,95
484,4,0:25.0,K. Koufos enters the game for J. Jackson,,86,95
485,4,0:25.0,,S. Adams misses free throw 2 of 2,86,95
486,4,0:25.0,Defensive rebound by K. Koufos,,86,95
487,4,0:25.0,Sacramento full timeout,,86,95
488,4,0:25.0,J. Jackson enters the game for K. Koufos,,86,95
489,4,0:22.0,B. Bogdanović makes 2-pt dunk at rim,,88,95
