,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
393,4,6:56.0,Turnover by A. Wiggins (lost ball; steal by C. Capela),,83,97
394,4,6:44.0,,Turnover by J. Harden (bad pass; steal by N. Bjelica),83,97
395,4,6:43.0,Personal foul by T. Ariza (drawn by J. Teague),,83,97
396,4,6:43.0,,Houston full timeout,83,97
397,4,6:43.0,,P. Tucker enters the game for R. Anderson,83,97
398,4,6:32.0,K. Towns makes 2-pt hook shot from 8 ft (assist by A. Wiggins),,85,97
399,4,6:18.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),85,99
400,4,5:58.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by K. Towns),,88,99
401,4,5:38.0,,J. Harden misses 3-pt jump shot from 26 ft,88,99
402,4,5:36.0,Defensive rebound by N. Bjelica,,88,99
403,4,5:23.0,J. Teague makes 2-pt layup from 1 ft,,90,99
404,4,5:07.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),90,101
405,4,4:58.0,A. Wiggins makes 2-pt jump shot from 19 ft,,92,101
406,4,4:44.0,,Shooting foul by K. Towns (drawn by C. Capela),92,101
407,4,4:44.0,,C. Capela makes free throw 1 of 2,92,102
408,4,4:44.0,,C. Paul enters the game for J. Johnson,92,102
409,4,4:44.0,,C. Capela makes free throw 2 of 2,92,103
410,4,4:28.0,J. Crawford misses 2-pt layup from 6 ft,,92,103
411,4,4:25.0,,Defensive rebound by P. Tucker,92,103
412,4,4:07.0,,Shooting foul by N. Bjelica (drawn by C. Capela),92,103
413,4,4:07.0,,C. Capela makes free throw 1 of 2,92,104
414,4,4:07.0,,C. Capela makes free throw 2 of 2,92,105
415,4,3:43.0,J. Teague misses 2-pt jump shot from 9 ft,,92,105
416,4,3:41.0,,Defensive rebound by P. Tucker,92,105
417,4,3:28.0,,C. Paul makes 2-pt jump shot from 15 ft,92,107
418,4,3:28.0,Minnesota full timeout,,92,107
419,4,3:28.0,T. Jones enters the game for J. Teague,,92,107
420,4,3:28.0,S. Muhammad enters the game for J. Crawford,,92,107
421,4,3:28.0,G. Dieng enters the game for A. Wiggins,,92,107
422,4,3:28.0,M. Georges-Hunt enters the game for K. Towns,,92,107
423,4,3:18.0,N. Bjelica makes 3-pt jump shot from 29 ft,,95,107
424,4,2:59.0,,Personal foul by M. Georges-Hunt (drawn by J. Harden),95,107
425,4,2:59.0,,J. Harden makes free throw 1 of 2,95,108
426,4,2:59.0,,J. Harden makes free throw 2 of 2,95,109
427,4,2:36.0,T. Jones makes 3-pt jump shot from 23 ft (assist by G. Dieng),,98,109
428,4,2:20.0,,P. Tucker makes 3-pt jump shot from 22 ft (assist by C. Paul),98,112
429,4,2:04.0,S. Muhammad misses 2-pt jump shot from 11 ft,,98,112
430,4,2:03.0,Offensive rebound by Team,,98,112
431,4,1:54.0,S. Muhammad misses 2-pt jump shot from 10 ft,,98,112
432,4,1:52.0,,Defensive rebound by C. Capela,98,112
433,4,1:43.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by C. Paul),98,115
434,4,1:35.0,Turnover by N. Bjelica (bad pass; steal by T. Ariza),,98,115
435,4,1:30.0,,Turnover by J. Harden (bad pass; steal by N. Bjelica),98,115
436,4,1:28.0,S. Muhammad makes 2-pt layup from 1 ft (assist by N. Bjelica),,100,115
437,4,1:10.0,,C. Paul makes 2-pt jump shot from 19 ft,100,117
438,4,1:07.0,S. Muhammad makes 2-pt dunk from 1 ft (assist by T. Jones),,102,117
439,4,0:55.0,,Turnover by C. Paul (out of bounds lost ball),102,117
440,4,0:43.0,T. Jones misses 3-pt jump shot from 23 ft,,102,117
441,4,0:41.0,,Defensive rebound by C. Paul,102,117
442,4,0:21.0,,J. Harden makes 3-pt jump shot from 29 ft,102,120
443,4,0:12.0,Turnover by S. Muhammad (lost ball; steal by J. Harden),,102,120
