,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
385,4,6:46.0,Houston full timeout,,101,109
386,4,6:46.0,C. Capela enters the game for L. Mbah a Moute,,101,109
387,4,6:27.0,J. Harden misses 2-pt layup from 3 ft,,101,109
388,4,6:22.0,Offensive rebound by C. Capela,,101,109
389,4,6:21.0,C. Capela makes 2-pt dunk at rim,,103,109
390,4,6:11.0,,Turnover by K. Durant (lost ball; steal by C. Paul),103,109
391,4,6:06.0,C. Capela makes 2-pt layup from 2 ft (assist by C. Paul),,105,109
392,4,5:48.0,,S. Curry makes 2-pt hook shot from 11 ft,105,111
393,4,5:23.0,J. Harden makes 2-pt jump shot from 18 ft,,107,111
394,4,5:12.0,,S. Curry makes 3-pt jump shot from 25 ft,107,114
395,4,4:57.0,Turnover by C. Paul (bad pass; steal by K. Looney),,107,114
396,4,4:52.0,,K. Thompson misses 3-pt jump shot from 25 ft,107,114
397,4,4:48.0,Defensive rebound by P. Tucker,,107,114
398,4,4:47.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,109,114
399,4,4:47.0,Shooting foul by N. Young (drawn by C. Capela),,109,114
400,4,4:47.0,,S. Livingston enters the game for K. Durant,109,114
401,4,4:47.0,E. Gordon enters the game for C. Paul,,109,114
402,4,4:47.0,C. Capela misses free throw 1 of 1,,109,114
403,4,4:43.0,Offensive rebound by R. Anderson,,109,114
404,4,4:24.0,J. Harden misses 2-pt jump shot from 7 ft,,109,114
405,4,4:20.0,,Defensive rebound by N. Young,109,114
406,4,4:14.0,,S. Curry makes 2-pt layup from 2 ft (assist by K. Thompson),109,116
407,4,4:01.0,E. Gordon makes 2-pt layup from 2 ft (assist by J. Harden),,111,116
408,4,4:01.0,Shooting foul by K. Looney (drawn by E. Gordon),,111,116
409,4,4:01.0,T. Ariza enters the game for C. Capela,,111,116
410,4,4:01.0,E. Gordon makes free throw 1 of 1,,112,116
411,4,3:50.0,,S. Curry makes 2-pt layup from 2 ft,112,118
412,4,3:31.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),,115,118
413,4,3:07.0,,S. Curry misses 3-pt jump shot from 26 ft,115,118
414,4,3:04.0,Defensive rebound by P. Tucker,,115,118
415,4,2:43.0,P. Tucker misses 3-pt jump shot from 22 ft,,115,118
416,4,2:40.0,,Defensive rebound by K. Thompson,115,118
417,4,2:32.0,,Shooting foul by R. Anderson (drawn by K. Looney),115,118
418,4,2:32.0,,K. Looney makes free throw 1 of 2,115,119
419,4,2:32.0,,K. Durant enters the game for N. Young,115,119
420,4,2:32.0,,K. Looney misses free throw 2 of 2,115,119
421,4,2:30.0,Defensive rebound by P. Tucker,,115,119
422,4,2:09.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by R. Anderson),,118,119
423,4,1:59.0,,Golden State full timeout,118,119
424,4,1:59.0,,P. McCaw enters the game for K. Looney,118,119
425,4,1:59.0,L. Mbah a Moute enters the game for R. Anderson,,118,119
426,4,1:43.0,,P. McCaw makes 2-pt jump shot from 19 ft (assist by K. Durant),118,121
427,4,1:32.0,J. Harden makes 2-pt layup from 1 ft,,120,121
428,4,1:11.0,,K. Durant misses 2-pt jump shot from 8 ft (block by E. Gordon),120,121
429,4,1:11.0,Defensive rebound by L. Mbah a Moute,,120,121
430,4,0:52.0,J. Harden misses 2-pt jump shot from 11 ft,,120,121
431,4,0:47.0,Offensive rebound by L. Mbah a Moute,,120,121
432,4,0:46.0,E. Gordon misses 3-pt jump shot from 28 ft,,120,121
433,4,0:44.0,Offensive rebound by Team,,120,121
434,4,0:44.0,Shooting foul by S. Livingston (drawn by P. Tucker),,120,121
435,4,0:44.0,P. Tucker makes free throw 1 of 2,,121,121
436,4,0:44.0,P. Tucker makes free throw 2 of 2,,122,121
437,4,0:32.0,,Turnover by S. Curry (bad pass; steal by T. Ariza),122,121
438,4,0:12.0,J. Harden misses 3-pt jump shot from 26 ft,,122,121
439,4,0:10.0,,Defensive rebound by Team,122,121
440,4,0:10.0,Loose ball foul by P. Tucker (drawn by K. Durant),,122,121
441,4,0:10.0,,Golden State full timeout,122,121
442,4,0:05.0,,S. Curry misses 3-pt jump shot from 25 ft,122,121
443,4,0:00.0,,Offensive rebound by S. Livingston,122,121
