,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
379,4,5:41.0,,C. McCollum makes 3-pt jump shot from 27 ft (assist by J. Nurkić),98,100
380,4,5:41.0,LA Lakers full timeout,,98,100
381,4,5:41.0,,N. Vonleh enters the game for C. Swanigan,98,100
382,4,5:41.0,K. Caldwell-Pope enters the game for J. Hart,,98,100
383,4,5:41.0,B. Lopez enters the game for J. Clarkson,,98,100
384,4,5:41.0,L. Ball enters the game for J. Randle,,98,100
385,4,5:22.0,Shooting foul by J. Nurkić (drawn by B. Lopez),,98,100
386,4,5:22.0,B. Lopez makes free throw 1 of 2,,99,100
387,4,5:22.0,B. Lopez makes free throw 2 of 2,,100,100
388,4,5:02.0,,C. McCollum misses 2-pt jump shot from 20 ft,100,100
389,4,5:00.0,Defensive rebound by L. Ball,,100,100
390,4,4:44.0,B. Lopez makes 3-pt jump shot from 24 ft (assist by B. Ingram),,103,100
391,4,4:18.0,,J. Nurkić misses 2-pt jump shot from 14 ft,103,100
392,4,4:15.0,Defensive rebound by L. Ball,,103,100
393,4,4:01.0,B. Lopez misses 3-pt jump shot from 25 ft,,103,100
394,4,3:59.0,,Defensive rebound by N. Vonleh,103,100
395,4,3:51.0,,D. Lillard misses 3-pt jump shot from 26 ft,103,100
396,4,3:49.0,Defensive rebound by B. Lopez,,103,100
397,4,3:29.0,B. Ingram misses 2-pt jump shot from 16 ft,,103,100
398,4,3:26.0,,Defensive rebound by M. Harkless,103,100
399,4,3:20.0,,Turnover by C. McCollum (out of bounds lost ball),103,100
400,4,3:20.0,,Portland full timeout,103,100
401,4,3:08.0,Turnover by K. Kuzma (lost ball; steal by M. Harkless),,103,100
402,4,3:00.0,,D. Lillard makes 2-pt layup from 1 ft,103,102
403,4,2:37.0,B. Lopez makes 2-pt jump shot from 15 ft,,105,102
404,4,2:23.0,,C. McCollum makes 2-pt jump shot from 16 ft,105,104
405,4,1:59.0,Turnover by B. Lopez (bad pass; steal by J. Nurkić),,105,104
406,4,1:56.0,,Shooting foul by L. Ball (drawn by D. Lillard),105,104
407,4,1:56.0,,D. Lillard makes free throw 1 of 2,105,105
408,4,1:56.0,,D. Lillard makes free throw 2 of 2,105,106
409,4,1:43.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,105,106
410,4,1:41.0,,Defensive rebound by D. Lillard,105,106
411,4,1:28.0,,J. Nurkić misses 2-pt jump shot from 2 ft,105,106
412,4,1:24.0,Defensive rebound by B. Ingram,,105,106
413,4,1:08.0,K. Kuzma makes 2-pt hook shot from 2 ft,,107,106
414,4,0:51.0,,D. Lillard makes 2-pt layup at rim,107,108
415,4,0:34.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,107,108
416,4,0:31.0,,Defensive rebound by M. Harkless,107,108
417,4,0:18.0,,Personal foul by B. Lopez (drawn by J. Nurkić),107,108
418,4,0:18.0,,J. Nurkić makes free throw 1 of 2,107,109
419,4,0:18.0,,J. Nurkić makes free throw 2 of 2,107,110
420,4,0:18.0,LA Lakers full timeout,,107,110
421,4,0:16.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Ball),,110,110
422,4,0:15.0,,Portland full timeout,110,110
423,4,0:15.0,,E. Turner enters the game for N. Vonleh,110,110
424,4,0:15.0,J. Randle enters the game for B. Lopez,,110,110
425,4,0:01.0,,D. Lillard makes 3-pt jump shot from 29 ft,110,113
426,4,0:00.0,LA Lakers full timeout,,110,113
427,4,0:00.0,B. Lopez enters the game for J. Randle,,110,113
428,4,0:00.0,K. Kuzma misses 3-pt jump shot from 27 ft,,110,113
429,4,0:00.0,Offensive rebound by Team,,110,113
