,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
373,4,2:40.0,,F. VanVleet enters the game for C. Miles,82,105
374,4,2:40.0,,A. McKinnie enters the game for K. Lowry,82,105
375,4,2:40.0,,L. Brown enters the game for D. DeRozan,82,105
376,4,2:37.0,Personal foul by P. Siakam (drawn by M. Beasley),,82,105
377,4,2:30.0,D. McDermott misses 2-pt layup from 2 ft (block by J. Poeltl),,82,105
378,4,2:30.0,Offensive rebound by Team,,82,105
379,4,2:23.0,M. Beasley misses 2-pt jump shot from 5 ft,,82,105
380,4,2:23.0,Offensive rebound by D. McDermott,,82,105
381,4,2:18.0,D. McDermott misses 2-pt layup at rim,,82,105
382,4,2:17.0,,Defensive rebound by A. McKinnie,82,105
383,4,2:10.0,,J. Poeltl makes 2-pt layup at rim (assist by P. Siakam),82,107
384,4,1:44.0,R. Sessions misses 3-pt jump shot from 29 ft,,82,107
385,4,1:44.0,Offensive rebound by Team,,82,107
386,4,1:44.0,Turnover by Team (shot clock),,82,107
387,4,1:26.0,,Turnover by P. Siakam (bad pass),82,107
388,4,1:05.0,W. Hernangómez misses 2-pt hook shot from 7 ft,,82,107
389,4,0:59.0,,Defensive rebound by F. VanVleet,82,107
390,4,0:57.0,,Turnover by F. VanVleet (bad pass; steal by R. Sessions),82,107
391,4,0:52.0,D. Dotson misses 3-pt jump shot from 26 ft,,82,107
392,4,0:47.0,Offensive rebound by W. Hernangómez,,82,107
393,4,0:47.0,W. Hernangómez misses 2-pt layup at rim,,82,107
394,4,0:46.0,,Defensive rebound by A. McKinnie,82,107
395,4,0:36.0,,L. Brown misses 3-pt jump shot from 26 ft,82,107
396,4,0:33.0,Defensive rebound by M. Beasley,,82,107
397,4,0:24.0,R. Sessions makes 2-pt jump shot from 9 ft,,84,107
398,4,0:24.0,Shooting foul by F. VanVleet (drawn by R. Sessions),,84,107
399,4,0:24.0,R. Sessions misses free throw 1 of 1,,84,107
400,4,0:20.0,Offensive rebound by M. Beasley,,84,107
401,4,0:20.0,M. Beasley misses 2-pt layup at rim,,84,107
402,4,0:19.0,,Defensive rebound by P. Siakam,84,107
