,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
376,4,4:44.0,,R. Lopez makes free throw 1 of 1,85,94
377,4,4:31.0,E. Freedom makes 2-pt jump shot from 17 ft (assist by C. Lee),,87,94
378,4,4:17.0,,K. Dunn makes 2-pt layup from 1 ft,87,96
379,4,3:57.0,C. Lee makes 2-pt layup from 1 ft (assist by E. Freedom),,89,96
380,4,3:37.0,,Turnover by L. Markkanen (bad pass; steal by C. Lee),89,96
381,4,3:36.0,C. Lee makes 2-pt layup at rim,,91,96
382,4,3:36.0,Shooting foul by P. Zipser (drawn by C. Lee),,91,96
383,4,3:36.0,,J. Holiday enters the game for P. Zipser,91,96
384,4,3:36.0,C. Lee makes free throw 1 of 1,,92,96
385,4,3:26.0,,Turnover by R. Lopez (traveling),92,96
386,4,3:09.0,E. Freedom misses 2-pt jump shot from 14 ft,,92,96
387,4,3:08.0,Offensive rebound by Team,,92,96
388,4,3:08.0,,Loose ball foul by J. Holiday (drawn by K. Porziņģis),92,96
389,4,2:58.0,Turnover by K. Porziņģis (traveling),,92,96
390,4,2:47.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by K. Dunn),92,98
391,4,2:28.0,Turnover by K. Porziņģis (lost ball; steal by K. Dunn),,92,98
392,4,2:24.0,,D. Nwaba makes 2-pt dunk at rim (assist by K. Dunn),92,100
393,4,2:24.0,New York full timeout,,92,100
394,4,2:24.0,D. McDermott enters the game for E. Freedom,,92,100
395,4,2:17.0,Turnover by L. Thomas (step out of bounds),,92,100
396,4,2:03.0,,K. Dunn makes 2-pt jump shot from 6 ft,92,102
397,4,1:52.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,92,102
398,4,1:49.0,Offensive rebound by C. Lee,,92,102
399,4,1:46.0,C. Lee makes 2-pt jump shot from 6 ft,,94,102
400,4,1:33.0,,Offensive foul by R. Lopez (drawn by L. Thomas),94,102
401,4,1:33.0,,Turnover by R. Lopez (offensive foul),94,102
402,4,1:25.0,C. Lee makes 2-pt jump shot from 14 ft (assist by J. Jack),,96,102
403,4,1:04.0,,K. Dunn misses 2-pt jump shot from 14 ft,96,102
404,4,1:02.0,Defensive rebound by D. McDermott,,96,102
405,4,1:00.0,Personal foul by D. Nwaba (drawn by K. Porziņģis),,96,102
406,4,1:00.0,K. Porziņģis makes free throw 1 of 2,,97,102
407,4,1:00.0,,N. Mirotić enters the game for R. Lopez,97,102
408,4,1:00.0,K. Porziņģis makes free throw 2 of 2,,98,102
409,4,0:37.0,,L. Markkanen misses 2-pt layup from 5 ft (block by K. Porziņģis),98,102
410,4,0:37.0,,Offensive rebound by Team,98,102
411,4,0:36.0,,Turnover by Team (shot clock),98,102
412,4,0:30.0,C. Lee makes 2-pt layup from 1 ft,,100,102
413,4,0:21.0,,Chicago full timeout,100,102
414,4,0:20.0,,Turnover by J. Holiday (bad pass),100,102
415,4,0:08.0,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by C. Lee),,102,102
416,4,0:07.0,,Chicago full timeout,102,102
417,4,0:07.0,,R. Lopez enters the game for D. Nwaba,102,102
418,4,0:02.0,,Shooting foul by C. Lee (drawn by K. Dunn),102,102
419,4,0:02.0,,K. Dunn makes free throw 1 of 2,102,103
420,4,0:02.0,E. Freedom enters the game for D. McDermott,,102,103
421,4,0:02.0,,K. Dunn makes free throw 2 of 2,102,104
422,4,0:02.0,New York full timeout,,102,104
423,4,0:02.0,,D. Nwaba enters the game for R. Lopez,102,104
424,4,0:02.0,,P. Zipser enters the game for N. Mirotić,102,104
425,4,0:02.0,D. McDermott enters the game for L. Thomas,,102,104
426,4,0:01.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,102,104
427,4,0:01.0,Offensive rebound by Team,,102,104
