,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
378,4,7:55.0,,Defensive rebound by D. Miller,98,117
379,4,7:44.0,,I. Clark misses 2-pt jump shot from 9 ft,98,117
380,4,7:44.0,,Offensive rebound by E. Okafor,98,117
381,4,7:28.0,,I. Clark misses 3-pt jump shot from 24 ft,98,117
382,4,7:28.0,Defensive rebound by K. Caldwell-Pope,,98,117
383,4,7:18.0,J. Randle makes 2-pt jump shot from 1 ft (assist by K. Caldwell-Pope),,100,117
384,4,7:02.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Miller),100,120
385,4,6:44.0,J. Hart makes 2-pt layup from 1 ft,,102,120
386,4,6:36.0,,N. Mirotić misses 3-pt jump shot from 26 ft,102,120
387,4,6:36.0,Defensive rebound by J. Hart,,102,120
388,4,6:29.0,J. Hart makes 2-pt layup from 1 ft,,104,120
389,4,6:29.0,Shooting foul by I. Clark (drawn by J. Hart),,104,120
390,4,6:29.0,,New Orleans full timeout,104,120
391,4,6:29.0,,A. Davis enters the game for I. Clark,104,120
392,4,6:29.0,,E. Moore enters the game for D. Liggins,104,120
393,4,6:29.0,,J. Holiday enters the game for E. Okafor,104,120
394,4,6:29.0,B. Ingram enters the game for K. Kuzma,,104,120
395,4,6:29.0,J. Hart misses free throw 1 of 1,,104,120
396,4,6:25.0,,Defensive rebound by A. Davis,104,120
397,4,6:12.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),104,123
398,4,5:54.0,Turnover by B. Ingram (bad pass; steal by N. Mirotić),,104,123
399,4,5:46.0,,N. Mirotić misses 3-pt jump shot from 26 ft,104,123
400,4,5:42.0,Defensive rebound by K. Caldwell-Pope,,104,123
401,4,5:37.0,J. Hart makes 3-pt jump shot from 23 ft (assist by B. Ingram),,107,123
402,4,5:26.0,,J. Holiday misses 2-pt layup from 1 ft,107,123
403,4,5:24.0,Defensive rebound by J. Hart,,107,123
404,4,5:24.0,Turnover by J. Hart (lost ball; steal by J. Holiday),,107,123
405,4,5:24.0,,Shooting foul by B. Lopez (drawn by J. Holiday),107,123
406,4,5:24.0,,J. Holiday makes free throw 1 of 2,107,124
407,4,5:24.0,T. Bryant enters the game for B. Lopez,,107,124
408,4,5:24.0,C. Brewer enters the game for B. Ingram,,107,124
409,4,5:24.0,,J. Holiday makes free throw 2 of 2,107,125
410,4,5:06.0,Turnover by C. Brewer (step out of bounds),,107,125
411,4,5:06.0,I. Zubac enters the game for J. Randle,,107,125
412,4,5:06.0,G. Payton enters the game for K. Caldwell-Pope,,107,125
413,4,4:52.0,,N. Mirotić makes 2-pt layup at rim (assist by A. Davis),107,127
414,4,4:41.0,Turnover by J. Hart (bad pass; steal by E. Moore),,107,127
415,4,4:32.0,,J. Holiday makes 2-pt dunk at rim (assist by E. Moore),107,129
416,4,4:32.0,Shooting foul by E. Moore (drawn by C. Brewer),,107,129
417,4,4:32.0,LA Lakers full timeout,,107,129
418,4,4:32.0,T. Ennis enters the game for J. Hart,,107,129
419,4,4:32.0,C. Brewer makes free throw 1 of 2,,108,129
420,4,4:32.0,C. Brewer makes free throw 2 of 2,,109,129
421,4,4:25.0,,Personal foul by I. Zubac (drawn by E. Moore),109,129
422,4,4:16.0,,D. Miller misses 3-pt jump shot from 24 ft,109,129
423,4,4:14.0,Defensive rebound by C. Brewer,,109,129
424,4,4:00.0,Turnover by I. Zubac (bad pass; steal by E. Moore),,109,129
425,4,4:00.0,,Turnover by E. Moore (bad pass),109,129
426,4,4:00.0,,C. Diallo enters the game for N. Mirotić,109,129
427,4,4:00.0,,E. Okafor enters the game for A. Davis,109,129
428,4,3:48.0,T. Ennis misses 2-pt layup from 1 ft,,109,129
429,4,3:46.0,,Defensive rebound by C. Diallo,109,129
430,4,3:39.0,,E. Okafor misses 2-pt dunk at rim,109,129
431,4,3:36.0,Defensive rebound by I. Zubac,,109,129
432,4,3:28.0,C. Brewer makes 2-pt layup at rim (assist by I. Zubac),,111,129
433,4,3:16.0,,E. Moore makes 2-pt jump shot from 12 ft (assist by J. Holiday),111,131
434,4,3:07.0,C. Brewer misses 2-pt layup from 2 ft,,111,131
435,4,3:07.0,Offensive rebound by I. Zubac,,111,131
436,4,3:03.0,I. Zubac makes 2-pt layup at rim,,113,131
437,4,2:51.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Holiday),113,134
438,4,2:42.0,,D. Liggins enters the game for J. Holiday,113,134
439,4,2:42.0,,C. Cooke enters the game for E. Moore,113,134
440,4,2:33.0,T. Ennis misses 2-pt jump shot from 17 ft,,113,134
441,4,2:27.0,Offensive rebound by G. Payton,,113,134
442,4,2:25.0,I. Zubac misses 2-pt dunk from 1 ft (block by E. Okafor),,113,134
443,4,2:20.0,Offensive rebound by G. Payton,,113,134
444,4,2:18.0,C. Brewer misses 2-pt layup from 1 ft,,113,134
445,4,2:18.0,,Defensive rebound by C. Diallo,113,134
446,4,2:11.0,,D. Liggins makes 3-pt jump shot from 25 ft (assist by D. Miller),113,137
447,4,1:58.0,T. Ennis misses 2-pt jump shot from 13 ft,,113,137
448,4,1:58.0,,Defensive rebound by D. Miller,113,137
449,4,1:41.0,,Turnover by E. Okafor (traveling),113,137
450,4,1:28.0,T. Bryant makes 2-pt jump shot from 16 ft (assist by C. Brewer),,115,137
451,4,1:06.0,,D. Liggins misses 2-pt jump shot from 17 ft,115,137
452,4,1:05.0,Defensive rebound by Team,,115,137
453,4,0:59.0,T. Ennis misses 3-pt jump shot from 26 ft,,115,137
454,4,0:56.0,,Defensive rebound by E. Okafor,115,137
455,4,0:45.0,,C. Diallo misses 2-pt jump shot from 17 ft,115,137
456,4,0:43.0,Defensive rebound by T. Bryant,,115,137
457,4,0:39.0,T. Bryant misses 3-pt jump shot from 26 ft,,115,137
458,4,0:39.0,,Defensive rebound by E. Okafor,115,137
459,4,0:21.0,,C. Diallo makes 2-pt layup from 1 ft (assist by D. Liggins),115,139
460,4,0:13.0,G. Payton makes 2-pt dunk at rim (assist by C. Brewer),,117,139
