,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
389,4,7:31.0,,M. Henry enters the game for D. Davis,86,105
390,4,7:31.0,T. Warren makes free throw 1 of 1,,87,105
391,4,7:20.0,,Personal foul by T. Warren (drawn by J. Martin),87,105
392,4,7:06.0,,A. Harrison misses 2-pt jump shot from 12 ft,87,105
393,4,7:03.0,,Offensive rebound by A. Harrison,87,105
394,4,6:46.0,,J. Martin makes 2-pt dunk from 1 ft (assist by I. Rabb),87,107
395,4,6:30.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by T. Warren),,90,107
396,4,6:05.0,,T. Evans makes 3-pt jump shot from 25 ft,90,110
397,4,5:52.0,J. Dudley makes 2-pt layup at rim (assist by T. Ulis),,92,110
398,4,5:52.0,,Memphis full timeout,92,110
399,4,5:52.0,,D. Davis enters the game for A. Harrison,92,110
400,4,5:29.0,,T. Evans misses 3-pt jump shot from 24 ft,92,110
401,4,5:25.0,Defensive rebound by A. Len,,92,110
402,4,5:23.0,Turnover by T. Warren (out of bounds lost ball),,92,110
403,4,5:10.0,,Turnover by I. Rabb (bad pass; steal by T. Ulis),92,110
404,4,5:06.0,Shooting foul by J. Martin (drawn by J. Jackson),,92,110
405,4,5:06.0,J. Jackson makes free throw 1 of 2,,93,110
406,4,5:06.0,J. Jackson misses free throw 2 of 2,,93,110
407,4,5:06.0,,Defensive rebound by Team,93,110
408,4,5:06.0,Loose ball foul by A. Len (drawn by D. Davis),,93,110
409,4,4:53.0,,Turnover by D. Davis (lost ball; steal by T. Ulis),93,110
410,4,4:50.0,T. Warren misses 2-pt layup from 1 ft (block by D. Davis),,93,110
411,4,4:42.0,Offensive rebound by T. Warren,,93,110
412,4,4:42.0,T. Warren makes 2-pt layup at rim,,95,110
413,4,4:26.0,,M. Henry misses 3-pt jump shot from 25 ft,95,110
414,4,4:24.0,Defensive rebound by T. Warren,,95,110
415,4,4:20.0,Turnover by J. Jackson (bad pass),,95,110
416,4,4:20.0,,A. Harrison enters the game for J. Martin,95,110
417,4,3:56.0,,M. Henry misses 2-pt jump shot from 12 ft,95,110
418,4,3:51.0,Defensive rebound by T. Warren,,95,110
419,4,3:36.0,J. Dudley misses 3-pt jump shot from 26 ft,,95,110
420,4,3:32.0,Offensive rebound by A. Len,,95,110
421,4,3:31.0,A. Len misses 2-pt layup at rim,,95,110
422,4,3:31.0,Offensive rebound by A. Len,,95,110
423,4,3:31.0,Shooting foul by D. Davis (drawn by A. Len),,95,110
424,4,3:31.0,A. Len misses free throw 1 of 2,,95,110
425,4,3:31.0,Offensive rebound by Team,,95,110
426,4,3:31.0,,J. Martin enters the game for D. Davis,95,110
427,4,3:31.0,A. Len makes free throw 2 of 2,,96,110
428,4,3:18.0,,J. Martin misses 2-pt jump shot from 16 ft,96,110
429,4,3:14.0,Defensive rebound by T. Ulis,,96,110
430,4,3:13.0,T. Warren makes 2-pt layup at rim (assist by T. Ulis),,98,110
431,4,3:13.0,,Violation by J. Martin (def goaltending),98,110
432,4,2:53.0,,M. Henry makes 3-pt jump shot from 23 ft (assist by T. Evans),98,113
433,4,2:39.0,A. Len makes 2-pt layup at rim (assist by T. Ulis),,100,113
434,4,2:39.0,Shooting foul by T. Evans (drawn by A. Len),,100,113
435,4,2:39.0,,M. Gasol enters the game for M. Henry,100,113
436,4,2:39.0,,W. Selden enters the game for I. Rabb,100,113
437,4,2:39.0,Phoenix full timeout,,100,113
438,4,2:39.0,A. Len makes free throw 1 of 1,,101,113
439,4,2:16.0,,W. Selden makes 3-pt jump shot from 25 ft (assist by M. Gasol),101,116
440,4,1:59.0,,M. Henry enters the game for T. Evans,101,116
441,4,1:51.0,J. Dudley misses 3-pt jump shot from 25 ft,,101,116
442,4,1:49.0,,Defensive rebound by W. Selden,101,116
443,4,1:38.0,,Offensive foul by A. Harrison,101,116
444,4,1:38.0,,Turnover by A. Harrison (offensive foul),101,116
445,4,1:38.0,,Technical foul by A. Harrison,101,116
446,4,1:38.0,T. Warren misses technical free throw,,101,116
447,4,1:38.0,Offensive rebound by Team,,101,116
448,4,1:38.0,,I. Rabb enters the game for M. Gasol,101,116
449,4,1:26.0,T. Warren makes 2-pt hook shot from 6 ft,,103,116
450,4,1:10.0,,Turnover by A. Harrison (palming),103,116
451,4,1:04.0,T. Ulis makes 2-pt jump shot at rim,,105,116
452,4,0:51.0,,Personal foul by J. Dudley (drawn by I. Rabb),105,116
453,4,0:51.0,,I. Rabb makes free throw 1 of 2,105,117
454,4,0:51.0,,I. Rabb makes free throw 2 of 2,105,118
455,4,0:45.0,Shooting foul by A. Harrison (drawn by A. Len),,105,118
456,4,0:45.0,A. Len makes free throw 1 of 2,,106,118
457,4,0:45.0,A. Len makes free throw 2 of 2,,107,118
458,4,0:24.0,,A. Harrison makes 2-pt layup at rim,107,120
459,4,0:19.0,T. Ulis makes 2-pt jump shot from 15 ft,,109,120
