,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
380,4,4:32.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by R. Baker),77,104
381,4,4:13.0,K. Olynyk misses 2-pt jump shot from 8 ft,,77,104
382,4,4:10.0,,Defensive rebound by W. Hernangómez,77,104
383,4,4:00.0,,D. McDermott makes 2-pt dunk from 1 ft (assist by R. Baker),77,106
384,4,4:00.0,,Shooting foul by K. Olynyk (drawn by D. McDermott),77,106
385,4,4:00.0,J. Mickey enters the game for J. Richardson,,77,106
386,4,4:00.0,D. Walton enters the game for B. Adebayo,,77,106
387,4,4:00.0,,D. McDermott misses free throw 1 of 1,77,106
388,4,3:57.0,Defensive rebound by J. Mickey,,77,106
389,4,3:50.0,T. Johnson misses 3-pt jump shot from 25 ft,,77,106
390,4,3:48.0,,Defensive rebound by W. Hernangómez,77,106
391,4,3:36.0,,Turnover by R. Sessions (bad pass; steal by D. Walton),77,106
392,4,3:19.0,K. Olynyk misses 2-pt layup from 1 ft (block by W. Hernangómez),,77,106
393,4,3:16.0,,Defensive rebound by R. Baker,77,106
394,4,3:14.0,,D. Dotson misses 2-pt layup from 1 ft (block by T. Johnson),77,106
395,4,3:12.0,Defensive rebound by J. Mickey,,77,106
396,4,3:09.0,K. Olynyk makes 2-pt layup at rim (assist by T. Johnson),,79,106
397,4,2:49.0,,W. Hernangómez makes 2-pt dunk at rim (assist by D. McDermott),79,108
398,4,2:47.0,Miami full timeout,,79,108
399,4,2:29.0,J. Mickey misses 2-pt layup from 1 ft,,79,108
400,4,2:27.0,,Defensive rebound by W. Hernangómez,79,108
401,4,2:21.0,,Turnover by W. Hernangómez (lost ball; steal by T. Johnson),79,108
402,4,2:18.0,W. Ellington misses 3-pt jump shot from 23 ft,,79,108
403,4,2:15.0,,Defensive rebound by W. Hernangómez,79,108
404,4,2:03.0,,D. Dotson misses 2-pt jump shot from 19 ft,79,108
405,4,2:01.0,Defensive rebound by J. Mickey,,79,108
406,4,1:48.0,Personal foul by D. McDermott (drawn by K. Olynyk),,79,108
407,4,1:48.0,K. Olynyk makes free throw 1 of 2,,80,108
408,4,1:48.0,K. Olynyk makes free throw 2 of 2,,81,108
409,4,1:39.0,,D. Dotson makes 3-pt jump shot from 24 ft (assist by W. Hernangómez),81,111
410,4,1:21.0,K. Olynyk makes 2-pt layup at rim,,83,111
411,4,1:09.0,,D. McDermott misses 2-pt jump shot from 13 ft (block by K. Olynyk),83,111
412,4,1:08.0,Defensive rebound by J. Mickey,,83,111
413,4,1:07.0,Turnover by J. Mickey (bad pass; steal by R. Baker),,83,111
414,4,1:06.0,,R. Baker makes 2-pt layup from 1 ft,83,113
415,4,1:06.0,Violation by J. Mickey (def goaltending),,83,113
416,4,0:46.0,T. Johnson makes 3-pt jump shot from 22 ft (assist by K. Olynyk),,86,113
417,4,0:27.0,,D. Dotson makes 2-pt jump shot from 13 ft,86,115
418,4,0:21.0,D. Walton misses 3-pt jump shot from 24 ft,,86,115
419,4,0:18.0,,Defensive rebound by W. Hernangómez,86,115
