,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
382,4,2:40.0,T. Dorsey enters the game for M. Plumlee,,105,120
383,4,2:40.0,I. Taylor enters the game for K. Bazemore,,105,120
384,4,2:40.0,,L. James makes free throw 2 of 2,105,121
385,4,2:34.0,,L. Perrantes enters the game for K. Love,105,121
386,4,2:34.0,,C. Osman enters the game for L. James,105,121
387,4,2:34.0,,A. Žižić enters the game for K. Korver,105,121
388,4,2:20.0,L. Babbitt makes 2-pt jump shot from 9 ft (assist by M. Delaney),,107,121
389,4,1:59.0,,L. Perrantes misses 2-pt jump shot from 9 ft,107,121
390,4,1:57.0,Defensive rebound by I. Taylor,,107,121
391,4,1:57.0,Personal foul by J. Calderón (drawn by I. Taylor),,107,121
392,4,1:57.0,I. Taylor makes free throw 1 of 2,,108,121
393,4,1:57.0,M. Plumlee enters the game for T. Cavanaugh,,108,121
394,4,1:57.0,I. Taylor makes free throw 2 of 2,,109,121
395,4,1:36.0,,J. Green misses 3-pt jump shot from 26 ft,109,121
396,4,1:32.0,,Offensive rebound by A. Žižić,109,121
397,4,1:32.0,,A. Žižić makes 2-pt hook shot from 9 ft,109,123
398,4,1:16.0,M. Delaney makes 2-pt jump shot from 12 ft,,111,123
399,4,0:57.0,,C. Osman misses 3-pt jump shot from 23 ft,111,123
400,4,0:54.0,Defensive rebound by L. Babbitt,,111,123
401,4,0:43.0,L. Babbitt makes 2-pt layup at rim (assist by I. Taylor),,113,123
402,4,0:27.0,,A. Žižić misses 2-pt jump shot from 8 ft,113,123
403,4,0:25.0,Defensive rebound by I. Taylor,,113,123
404,4,0:23.0,Shooting foul by L. Perrantes (drawn by I. Taylor),,113,123
405,4,0:23.0,I. Taylor makes free throw 1 of 2,,114,123
406,4,0:23.0,I. Taylor misses free throw 2 of 2,,114,123
407,4,0:21.0,,Defensive rebound by A. Žižić,114,123
