,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
387,4,2:07.0,,J. Murray misses 3-pt jump shot from 26 ft,86,97
388,4,2:05.0,,Offensive rebound by N. Jokić,86,97
389,4,2:01.0,,Turnover by N. Jokić (lost ball; steal by M. Gasol),86,97
390,4,1:57.0,M. Chalmers makes 3-pt jump shot from 26 ft (assist by M. Gasol),,89,97
391,4,1:38.0,,N. Jokić misses 2-pt hook shot from 3 ft,89,97
392,4,1:38.0,,Offensive rebound by K. Faried,89,97
393,4,1:38.0,,K. Faried makes 2-pt dunk at rim,89,99
394,4,1:38.0,Memphis full timeout,,89,99
395,4,1:30.0,Turnover by T. Evans (bad pass; steal by J. Hernangómez),,89,99
396,4,1:12.0,,G. Harris misses 3-pt jump shot from 24 ft,89,99
397,4,1:10.0,,Offensive rebound by N. Jokić,89,99
398,4,1:10.0,,N. Jokić makes 2-pt layup from 2 ft,89,101
399,4,1:10.0,,Shooting foul by D. Brooks (drawn by N. Jokić),89,101
400,4,1:10.0,,N. Jokić makes free throw 1 of 1,89,102
401,4,1:10.0,Memphis full timeout,,89,102
402,4,1:08.0,M. Chalmers misses 3-pt jump shot from 26 ft,,89,102
403,4,1:06.0,Offensive rebound by J. Green,,89,102
404,4,1:06.0,Shooting foul by J. Hernangómez (drawn by J. Green),,89,102
405,4,1:06.0,J. Green makes free throw 1 of 2,,90,102
406,4,1:06.0,J. Green misses free throw 2 of 2,,90,102
407,4,1:04.0,,Defensive rebound by K. Faried,90,102
408,4,1:04.0,,Personal foul by M. Gasol (drawn by K. Faried),90,102
409,4,1:04.0,,K. Faried makes free throw 1 of 2,90,103
410,4,1:04.0,,K. Faried makes free throw 2 of 2,90,104
411,4,0:55.0,D. Brooks misses 2-pt jump shot from 19 ft,,90,104
412,4,0:51.0,,Defensive rebound by N. Jokić,90,104
413,4,0:30.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,90,104
414,4,0:30.0,,Offensive rebound by K. Faried,90,104
415,4,0:23.0,,Turnover by J. Murray (bad pass; steal by M. Chalmers),90,104
416,4,0:19.0,J. Green makes 2-pt jump shot from 10 ft (assist by M. Gasol),,92,104
