,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
390,4,5:18.0,,Turnover by N. Collison (offensive foul),74,93
391,4,5:07.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,77,93
392,4,5:03.0,,Oklahoma City full timeout,77,93
393,4,4:40.0,,N. Collison misses 2-pt jump shot from 7 ft,77,93
394,4,4:38.0,Defensive rebound by M. Ginóbili,,77,93
395,4,4:35.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,80,93
396,4,4:09.0,,C. Anthony misses 2-pt layup from 1 ft (block by D. Bertāns),80,93
397,4,4:06.0,,Offensive rebound by N. Collison,80,93
398,4,4:05.0,,N. Collison misses 2-pt layup from 2 ft,80,93
399,4,4:04.0,Defensive rebound by D. Murray,,80,93
400,4,3:58.0,B. Forbes misses 2-pt jump shot from 16 ft,,80,93
401,4,3:55.0,,Defensive rebound by N. Collison,80,93
402,4,3:47.0,,R. Westbrook misses 2-pt jump shot from 7 ft,80,93
403,4,3:44.0,Defensive rebound by D. Murray,,80,93
404,4,3:41.0,Shooting foul by Á. Abrines (drawn by D. Bertāns),,80,93
405,4,3:41.0,D. Bertāns makes free throw 1 of 3,,81,93
406,4,3:41.0,D. Bertāns makes free throw 2 of 3,,82,93
407,4,3:41.0,,C. Brewer enters the game for N. Collison,82,93
408,4,3:41.0,,J. Grant enters the game for Á. Abrines,82,93
409,4,3:41.0,D. Bertāns makes free throw 3 of 3,,83,93
410,4,3:28.0,,R. Westbrook makes 2-pt layup from 1 ft,83,95
411,4,3:13.0,J. Lauvergne makes 2-pt dunk from 2 ft (assist by M. Ginóbili),,85,95
412,4,2:55.0,,Turnover by R. Westbrook (bad pass; steal by D. Bertāns),85,95
413,4,2:49.0,B. Forbes makes 2-pt jump shot from 6 ft (assist by D. Murray),,87,95
414,4,2:21.0,,J. Grant makes 2-pt hook shot from 1 ft (assist by P. George),87,97
415,4,2:06.0,B. Forbes makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),,90,97
416,4,1:47.0,,Personal foul by B. Forbes (drawn by C. Brewer),90,97
417,4,1:47.0,,C. Brewer makes free throw 1 of 2,90,98
418,4,1:47.0,,C. Brewer makes free throw 2 of 2,90,99
419,4,1:37.0,B. Forbes misses 2-pt jump shot from 7 ft (block by P. George),,90,99
420,4,1:35.0,,Defensive rebound by R. Westbrook,90,99
421,4,1:20.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),90,102
422,4,1:18.0,San Antonio full timeout,,90,102
423,4,1:18.0,B. Paul enters the game for M. Ginóbili,,90,102
424,4,1:09.0,D. Murray misses 2-pt layup from 1 ft (block by P. George),,90,102
425,4,1:06.0,,Defensive rebound by J. Grant,90,102
426,4,0:50.0,,R. Westbrook makes 2-pt layup at rim,90,104
427,4,0:38.0,J. Lauvergne makes 2-pt jump shot from 9 ft (assist by D. Murray),,92,104
428,4,0:17.0,,P. George misses 3-pt jump shot from 24 ft,92,104
429,4,0:15.0,Defensive rebound by J. Lauvergne,,92,104
430,4,0:08.0,B. Paul makes 2-pt dunk from 1 ft (assist by D. Murray),,94,104
