,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
383,3,0:33.0,E. İlyasova misses free throw 1 of 2,,76,83
384,3,0:33.0,Offensive rebound by Team,,76,83
385,3,0:33.0,E. İlyasova misses free throw 2 of 2,,76,83
386,3,0:31.0,,Defensive rebound by J. Winslow,76,83
387,3,0:24.0,Offensive charge foul by W. Ellington (drawn by E. İlyasova),,76,83
388,3,0:24.0,,Turnover by W. Ellington (offensive foul),76,83
389,3,0:24.0,J. Redick enters the game for J. Anderson,,76,83
390,3,0:01.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by M. Belinelli),,79,83
391,4,11:37.0,J. Embiid misses 2-pt layup from 4 ft (block by B. Adebayo),,79,83
392,4,11:36.0,Offensive rebound by Team,,79,83
393,4,11:36.0,Turnover by Team (shot clock),,79,83
394,4,11:10.0,,D. Wade misses 2-pt jump shot from 16 ft,79,83
395,4,11:09.0,Defensive rebound by R. Covington,,79,83
396,4,11:03.0,B. Simmons makes 2-pt layup at rim,,81,83
397,4,10:48.0,,Turnover by J. Johnson (lost ball; steal by J. Redick),81,83
398,4,10:42.0,R. Covington misses 2-pt layup from 2 ft,,81,83
399,4,10:40.0,,Defensive rebound by J. Johnson,81,83
400,4,10:30.0,,Turnover by J. Johnson (lost ball; steal by E. İlyasova),81,83
401,4,10:25.0,Turnover by R. Covington (bad pass; steal by D. Wade),,81,83
402,4,10:13.0,,J. Johnson misses 2-pt layup at rim (block by J. Embiid),81,83
403,4,10:09.0,Defensive rebound by J. Embiid,,81,83
404,4,10:07.0,B. Simmons misses 2-pt layup at rim,,81,83
405,4,10:07.0,Offensive rebound by B. Simmons,,81,83
406,4,10:07.0,B. Simmons misses 2-pt layup at rim,,81,83
407,4,10:07.0,Offensive rebound by B. Simmons,,81,83
408,4,10:07.0,B. Simmons makes 2-pt layup at rim,,83,83
409,4,10:07.0,,Miami full timeout,83,83
410,4,10:07.0,,H. Whiteside enters the game for B. Adebayo,83,83
411,4,9:46.0,,G. Dragić misses 2-pt jump shot from 15 ft,83,83
412,4,9:45.0,,Offensive rebound by H. Whiteside,83,83
413,4,9:43.0,,H. Whiteside misses 2-pt layup from 1 ft,83,83
414,4,9:40.0,Defensive rebound by J. Embiid,,83,83
415,4,9:26.0,Shooting foul by D. Wade (drawn by J. Embiid),,83,83
416,4,9:26.0,J. Embiid makes free throw 1 of 2,,84,83
417,4,9:26.0,J. Embiid makes free throw 2 of 2,,85,83
418,4,9:14.0,,H. Whiteside misses 2-pt layup from 1 ft (block by J. Embiid),85,83
419,4,9:12.0,Defensive rebound by J. Embiid,,85,83
420,4,9:01.0,J. Redick makes 2-pt layup at rim (assist by E. İlyasova),,87,83
421,4,8:43.0,,Turnover by G. Dragić (turnover; steal by R. Covington),87,83
422,4,8:28.0,E. İlyasova misses 3-pt jump shot from 24 ft,,87,83
423,4,8:23.0,,Defensive rebound by H. Whiteside,87,83
424,4,8:12.0,,D. Wade makes 2-pt jump shot from 19 ft,87,85
425,4,7:54.0,J. Redick misses 3-pt jump shot from 25 ft,,87,85
426,4,7:51.0,Offensive rebound by B. Simmons,,87,85
427,4,7:49.0,J. Redick misses 3-pt jump shot from 24 ft,,87,85
428,4,7:47.0,Offensive rebound by J. Embiid,,87,85
429,4,7:42.0,E. İlyasova misses 3-pt jump shot from 24 ft,,87,85
430,4,7:40.0,,Defensive rebound by Team,87,85
431,4,7:29.0,,D. Wade misses 2-pt jump shot from 18 ft,87,85
432,4,7:24.0,Defensive rebound by R. Covington,,87,85
433,4,7:10.0,J. Redick makes 2-pt layup from 2 ft (assist by B. Simmons),,89,85
434,4,7:00.0,,Personal foul by R. Covington (drawn by G. Dragić),89,85
435,4,7:00.0,,J. Winslow enters the game for D. Wade,89,85
436,4,7:00.0,D. Šarić enters the game for J. Embiid,,89,85
437,4,6:47.0,,Miami full timeout,89,85
438,4,6:47.0,,W. Ellington enters the game for H. Whiteside,89,85
439,4,6:47.0,M. Belinelli enters the game for R. Covington,,89,85
440,4,6:44.0,,J. Winslow misses 2-pt jump shot from 13 ft,89,85
441,4,6:41.0,Defensive rebound by B. Simmons,,89,85
442,4,6:23.0,D. Šarić misses 3-pt jump shot from 25 ft,,89,85
443,4,6:23.0,Offensive rebound by Team,,89,85
444,4,6:23.0,,Loose ball foul by J. Richardson (drawn by E. İlyasova),89,85
445,4,6:13.0,B. Simmons makes 2-pt jump shot from 12 ft (assist by J. Redick),,91,85
446,4,6:04.0,,Turnover by G. Dragić (bad pass; steal by J. Redick),91,85
447,4,5:50.0,Shooting foul by J. Winslow (drawn by B. Simmons),,91,85
448,4,5:50.0,B. Simmons makes free throw 1 of 2,,92,85
449,4,5:50.0,B. Simmons misses free throw 2 of 2,,92,85
450,4,5:48.0,,Defensive rebound by G. Dragić,92,85
451,4,5:40.0,,J. Richardson makes 2-pt jump shot from 10 ft,92,87
452,4,5:15.0,D. Šarić makes 2-pt hook shot from 1 ft,,94,87
453,4,5:06.0,,J. Johnson makes 3-pt jump shot from 24 ft,94,90
454,4,4:45.0,J. Redick misses 2-pt jump shot from 19 ft,,94,90
455,4,4:41.0,Offensive rebound by E. İlyasova,,94,90
456,4,4:39.0,E. İlyasova makes 2-pt layup at rim,,96,90
457,4,4:38.0,,Personal foul by M. Belinelli (drawn by J. Johnson),96,90
458,4,4:38.0,,D. Wade enters the game for W. Ellington,96,90
459,4,4:29.0,,D. Wade misses 2-pt layup from 1 ft,96,90
460,4,4:28.0,,Offensive rebound by J. Richardson,96,90
461,4,4:27.0,,J. Richardson misses 2-pt layup from 1 ft,96,90
462,4,4:27.0,Defensive rebound by Team,,96,90
463,4,4:27.0,,Loose ball foul by J. Winslow (drawn by D. Šarić),96,90
464,4,4:09.0,Philadelphia full timeout,,96,90
465,4,4:09.0,J. Embiid enters the game for M. Belinelli,,96,90
466,4,4:09.0,R. Covington enters the game for E. İlyasova,,96,90
467,4,4:05.0,Personal foul by J. Johnson (drawn by J. Embiid),,96,90
468,4,4:05.0,J. Embiid makes free throw 1 of 2,,97,90
469,4,4:05.0,,B. Adebayo enters the game for J. Johnson,97,90
470,4,4:05.0,J. Embiid misses free throw 2 of 2,,97,90
471,4,4:01.0,,Defensive rebound by B. Adebayo,97,90
472,4,3:47.0,,D. Wade makes 2-pt layup at rim (assist by G. Dragić),97,92
473,4,3:31.0,J. Redick misses 2-pt jump shot from 10 ft,,97,92
474,4,3:30.0,Offensive rebound by D. Šarić,,97,92
475,4,3:29.0,D. Šarić misses 2-pt jump shot at rim,,97,92
476,4,3:28.0,Offensive rebound by J. Embiid,,97,92
477,4,3:28.0,Personal foul by B. Adebayo (drawn by J. Embiid),,97,92
478,4,3:28.0,J. Embiid makes free throw 1 of 2,,98,92
479,4,3:28.0,,H. Whiteside enters the game for B. Adebayo,98,92
480,4,3:28.0,J. Embiid misses free throw 2 of 2,,98,92
481,4,3:25.0,,Defensive rebound by H. Whiteside,98,92
482,4,3:22.0,,G. Dragić misses 2-pt layup from 2 ft (block by J. Embiid),98,92
483,4,3:22.0,,Offensive rebound by Team,98,92
484,4,3:07.0,,G. Dragić misses 3-pt jump shot from 25 ft,98,92
485,4,3:03.0,,Offensive rebound by D. Wade,98,92
486,4,3:02.0,,D. Wade misses 2-pt dunk at rim,98,92
487,4,2:54.0,,Offensive rebound by H. Whiteside,98,92
488,4,2:54.0,,H. Whiteside makes 2-pt layup at rim,98,94
489,4,2:42.0,D. Šarić misses 2-pt layup from 1 ft,,98,94
490,4,2:40.0,,Defensive rebound by H. Whiteside,98,94
491,4,2:37.0,,Shooting foul by J. Embiid (drawn by J. Winslow),98,94
492,4,2:37.0,,J. Winslow misses free throw 1 of 2,98,94
493,4,2:37.0,,Offensive rebound by Team,98,94
494,4,2:37.0,,J. Winslow misses free throw 2 of 2,98,94
495,4,2:35.0,,Offensive rebound by J. Winslow,98,94
496,4,2:21.0,,D. Wade misses 2-pt jump shot from 19 ft,98,94
497,4,2:20.0,Defensive rebound by Team,,98,94
498,4,2:20.0,,Loose ball foul by J. Winslow (drawn by R. Covington),98,94
499,4,2:20.0,R. Covington makes free throw 1 of 2,,99,94
500,4,2:20.0,R. Covington makes free throw 2 of 2,,100,94
501,4,2:09.0,,Turnover by J. Winslow (out of bounds lost ball),100,94
502,4,1:52.0,J. Embiid misses 2-pt jump shot from 11 ft,,100,94
503,4,1:49.0,,Defensive rebound by H. Whiteside,100,94
504,4,1:45.0,,D. Wade makes 2-pt jump shot from 4 ft (assist by G. Dragić),100,96
505,4,1:45.0,,Shooting foul by D. Šarić (drawn by D. Wade),100,96
506,4,1:45.0,,J. Johnson enters the game for J. Winslow,100,96
507,4,1:45.0,,D. Wade makes free throw 1 of 1,100,97
508,4,1:20.0,Turnover by J. Embiid (bad pass; steal by J. Richardson),,100,97
509,4,1:13.0,,D. Wade makes 2-pt layup at rim (assist by J. Johnson),100,99
510,4,0:58.0,B. Simmons makes 2-pt dunk from 1 ft,,102,99
511,4,0:58.0,,Miami full timeout,102,99
512,4,0:58.0,M. Belinelli enters the game for D. Šarić,,102,99
513,4,0:43.0,,D. Wade makes 2-pt jump shot from 16 ft,102,101
514,4,0:30.0,J. Redick makes 2-pt jump shot from 18 ft (assist by J. Embiid),,104,101
515,4,0:30.0,,Miami full timeout,104,101
516,4,0:30.0,,J. Winslow enters the game for H. Whiteside,104,101
517,4,0:17.0,,Shooting foul by J. Embiid (drawn by D. Wade),104,101
518,4,0:17.0,,D. Wade makes free throw 1 of 2,104,102
519,4,0:17.0,,D. Wade misses free throw 2 of 2,104,102
520,4,0:16.0,Defensive rebound by J. Redick,,104,102
521,4,0:16.0,Personal foul by J. Johnson (drawn by J. Redick),,104,102
522,4,0:16.0,J. Redick makes free throw 1 of 2,,105,102
523,4,0:16.0,,W. Ellington enters the game for J. Winslow,105,102
524,4,0:16.0,T. McConnell enters the game for J. Embiid,,105,102
525,4,0:16.0,J. Redick makes free throw 2 of 2,,106,102
526,4,0:08.0,,J. Richardson misses 2-pt jump shot from 1 ft,106,102
527,4,0:06.0,,Offensive rebound by J. Richardson,106,102
528,4,0:04.0,,J. Johnson misses 2-pt jump shot from 9 ft,106,102
529,4,0:01.0,Defensive rebound by B. Simmons,,106,102
