,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
382,4,9:11.0,M. Harrell makes 2-pt layup from 1 ft (assist by T. Wallace),,93,90
383,4,9:11.0,Shooting foul by P. Millsap (drawn by M. Harrell),,93,90
384,4,9:11.0,,N. Jokić enters the game for M. Plumlee,93,90
385,4,9:11.0,M. Harrell makes free throw 1 of 1,,94,90
386,4,8:54.0,,W. Chandler makes 2-pt jump shot from 11 ft,94,92
387,4,8:35.0,L. Williams makes 2-pt layup from 3 ft (assist by M. Teodosić),,96,92
388,4,8:22.0,,Turnover by J. Murray (bad pass; steal by M. Teodosić),96,92
389,4,8:19.0,T. Wallace makes 2-pt layup from 2 ft,,98,92
390,4,8:19.0,,Denver full timeout,98,92
391,4,8:08.0,,Turnover by N. Jokić (bad pass; steal by M. Teodosić),98,92
392,4,8:02.0,M. Harrell makes 2-pt layup from 2 ft (assist by M. Teodosić),,100,92
393,4,7:52.0,,J. Murray makes 2-pt jump shot from 13 ft,100,94
394,4,7:33.0,M. Harrell misses 2-pt jump shot from 6 ft,,100,94
395,4,7:32.0,Offensive rebound by B. Marjanović,,100,94
396,4,7:30.0,B. Marjanović misses 2-pt dunk from 2 ft,,100,94
397,4,7:30.0,,Defensive rebound by N. Jokić,100,94
398,4,7:22.0,,Shooting foul by B. Marjanović (drawn by G. Harris),100,94
399,4,7:22.0,,G. Harris misses free throw 1 of 2,100,94
400,4,7:22.0,,Offensive rebound by Team,100,94
401,4,7:22.0,,W. Barton enters the game for P. Millsap,100,94
402,4,7:22.0,Technical foul by M. Teodosić,,100,94
403,4,7:22.0,,J. Murray makes technical free throw,100,95
404,4,7:22.0,,G. Harris makes free throw 2 of 2,100,96
405,4,7:08.0,B. Marjanović makes 2-pt dunk from 1 ft (assist by L. Williams),,102,96
406,4,6:45.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Murray),102,99
407,4,6:20.0,Turnover by B. Marjanović (lost ball; steal by N. Jokić),,102,99
408,4,6:15.0,,G. Harris misses 3-pt jump shot from 24 ft,102,99
409,4,6:15.0,,Offensive rebound by J. Murray,102,99
410,4,6:15.0,,J. Murray makes 2-pt layup at rim,102,101
411,4,6:15.0,,Shooting foul by L. Williams (drawn by J. Murray),102,101
412,4,6:15.0,,J. Murray makes free throw 1 of 1,102,102
413,4,6:15.0,LA Clippers full timeout,,102,102
414,4,6:15.0,T. Harris enters the game for T. Wallace,,102,102
415,4,6:03.0,Shooting foul by W. Chandler (drawn by B. Marjanović),,102,102
416,4,6:03.0,B. Marjanović makes free throw 1 of 2,,103,102
417,4,6:03.0,B. Marjanović makes free throw 2 of 2,,104,102
418,4,5:47.0,,Shooting foul by B. Marjanović (drawn by G. Harris),104,102
419,4,5:47.0,,G. Harris makes free throw 1 of 2,104,103
420,4,5:47.0,,G. Harris makes free throw 2 of 2,104,104
421,4,5:36.0,L. Williams misses 2-pt jump shot from 12 ft,,104,104
422,4,5:32.0,Offensive rebound by B. Marjanović,,104,104
423,4,5:23.0,B. Marjanović makes 2-pt layup from 2 ft (assist by T. Harris),,106,104
424,4,5:12.0,,N. Jokić makes 2-pt hook shot from 2 ft (assist by J. Murray),106,106
425,4,4:57.0,L. Williams makes 2-pt layup from 2 ft,,108,106
426,4,4:57.0,Shooting foul by N. Jokić (drawn by L. Williams),,108,106
427,4,4:57.0,L. Williams makes free throw 1 of 1,,109,106
428,4,4:38.0,,W. Chandler makes 2-pt layup from 1 ft,109,108
429,4,4:23.0,L. Williams makes 2-pt jump shot from 11 ft (assist by M. Teodosić),,111,108
430,4,4:05.0,,W. Chandler misses 3-pt jump shot from 22 ft,111,108
431,4,4:02.0,Defensive rebound by L. Williams,,111,108
432,4,3:48.0,Shooting foul by W. Chandler (drawn by B. Marjanović),,111,108
433,4,3:48.0,LA Clippers full timeout,,111,108
434,4,3:48.0,B. Marjanović makes free throw 1 of 2,,112,108
435,4,3:48.0,B. Marjanović makes free throw 2 of 2,,113,108
436,4,3:34.0,,Turnover by W. Chandler (bad pass; steal by L. Williams),113,108
437,4,3:14.0,B. Marjanović makes 2-pt dunk from 2 ft (assist by L. Williams),,115,108
438,4,2:58.0,,Turnover by N. Jokić (out of bounds lost ball),115,108
439,4,2:58.0,,M. Plumlee enters the game for W. Chandler,115,108
440,4,2:51.0,Personal foul by N. Jokić (drawn by B. Marjanović),,115,108
441,4,2:51.0,B. Marjanović misses free throw 1 of 2,,115,108
442,4,2:51.0,Offensive rebound by Team,,115,108
443,4,2:51.0,B. Marjanović makes free throw 2 of 2,,116,108
444,4,2:44.0,,Away from play foul by L. Williams (drawn by M. Plumlee),116,108
445,4,2:44.0,,M. Plumlee misses free throw 1 of 2,116,108
446,4,2:44.0,,Offensive rebound by Team,116,108
447,4,2:44.0,,M. Plumlee misses free throw 2 of 2,116,108
448,4,2:41.0,,Offensive rebound by W. Barton,116,108
449,4,2:36.0,,N. Jokić makes 3-pt jump shot from 22 ft (assist by J. Murray),116,111
450,4,2:03.0,M. Harrell makes 2-pt hook shot from 3 ft,,118,111
451,4,1:49.0,,M. Plumlee misses 2-pt layup from 3 ft (block by B. Marjanović),118,111
452,4,1:47.0,Defensive rebound by T. Harris,,118,111
453,4,1:34.0,Turnover by T. Harris (traveling),,118,111
454,4,1:30.0,,W. Barton misses 2-pt layup from 2 ft (block by T. Harris),118,111
455,4,1:27.0,Defensive rebound by T. Harris,,118,111
456,4,1:08.0,Turnover by M. Teodosić (bad pass; steal by G. Harris),,118,111
457,4,0:59.0,,Personal foul by M. Harrell (drawn by G. Harris),118,111
458,4,0:59.0,,G. Harris makes free throw 1 of 2,118,112
459,4,0:59.0,A. Rivers enters the game for B. Marjanović,,118,112
460,4,0:59.0,,W. Chandler enters the game for N. Jokić,118,112
461,4,0:59.0,,G. Harris makes free throw 2 of 2,118,113
462,4,0:45.0,A. Rivers misses 3-pt jump shot from 22 ft,,118,113
463,4,0:41.0,,Defensive rebound by W. Chandler,118,113
464,4,0:28.0,,J. Murray makes 2-pt layup from 2 ft,118,115
465,4,0:18.0,Personal foul by W. Chandler (drawn by L. Williams),,118,115
466,4,0:18.0,,N. Jokić enters the game for W. Chandler,118,115
467,4,0:18.0,L. Williams makes free throw 1 of 2,,119,115
468,4,0:18.0,L. Williams misses free throw 2 of 2,,119,115
469,4,0:17.0,,Defensive rebound by N. Jokić,119,115
470,4,0:17.0,,Denver full timeout,119,115
471,4,0:17.0,,T. Lyles enters the game for M. Plumlee,119,115
472,4,0:17.0,W. Johnson enters the game for M. Teodosić,,119,115
473,4,0:17.0,T. Wallace enters the game for L. Williams,,119,115
474,4,0:15.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),119,118
475,4,0:14.0,LA Clippers full timeout,,119,118
476,4,0:14.0,L. Williams enters the game for M. Harrell,,119,118
477,4,0:14.0,B. Marjanović enters the game for W. Johnson,,119,118
478,4,0:14.0,M. Teodosić enters the game for T. Wallace,,119,118
479,4,0:11.0,Personal take foul by T. Lyles (drawn by L. Williams),,119,118
480,4,0:11.0,L. Williams makes free throw 1 of 2,,120,118
481,4,0:11.0,T. Wallace enters the game for B. Marjanović,,120,118
482,4,0:11.0,M. Harrell enters the game for M. Teodosić,,120,118
483,4,0:11.0,L. Williams makes free throw 2 of 2,,121,118
484,4,0:08.0,,Personal take foul by T. Wallace (drawn by J. Murray),121,118
485,4,0:08.0,,J. Murray makes free throw 1 of 2,121,119
486,4,0:08.0,W. Johnson enters the game for L. Williams,,121,119
487,4,0:08.0,,J. Murray makes free throw 2 of 2,121,120
488,4,0:08.0,LA Clippers full timeout,,121,120
489,4,0:08.0,B. Marjanović enters the game for T. Wallace,,121,120
490,4,0:08.0,L. Williams enters the game for M. Harrell,,121,120
491,4,0:08.0,M. Teodosić enters the game for W. Johnson,,121,120
492,4,0:07.0,Personal take foul by J. Murray (drawn by A. Rivers),,121,120
493,4,0:07.0,A. Rivers misses free throw 1 of 2,,121,120
494,4,0:07.0,Offensive rebound by Team,,121,120
495,4,0:07.0,T. Wallace enters the game for B. Marjanović,,121,120
496,4,0:07.0,M. Harrell enters the game for L. Williams,,121,120
497,4,0:07.0,W. Johnson enters the game for M. Teodosić,,121,120
498,4,0:07.0,A. Rivers makes free throw 2 of 2,,122,120
499,4,0:00.0,,Turnover by J. Murray (lost ball; steal by T. Harris),122,120
