,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
386,4,6:16.0,,Defensive rebound by K. Leonard,78,93
387,4,6:08.0,,Shooting foul by T. Ulis (drawn by K. Leonard),78,93
388,4,6:08.0,,K. Leonard misses free throw 1 of 2,78,93
389,4,6:08.0,,Offensive rebound by Team,78,93
390,4,6:08.0,,D. Bertāns enters the game for K. Anderson,78,93
391,4,6:08.0,,K. Leonard makes free throw 2 of 2,78,94
392,4,5:57.0,Offensive foul by T. Chandler (drawn by B. Forbes),,78,94
393,4,5:57.0,Turnover by T. Chandler (offensive foul),,78,94
394,4,5:42.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by T. Parker),78,97
395,4,5:40.0,Phoenix full timeout,,78,97
396,4,5:40.0,D. Bender enters the game for T. Chandler,,78,97
397,4,5:27.0,Shooting foul by B. Forbes (drawn by T. Daniels),,78,97
398,4,5:27.0,T. Daniels makes free throw 1 of 2,,79,97
399,4,5:27.0,T. Daniels misses free throw 2 of 2,,79,97
400,4,5:24.0,,Defensive rebound by J. Lauvergne,79,97
401,4,5:14.0,,Turnover by T. Parker (bad pass; steal by T. Ulis),79,97
402,4,4:57.0,D. Booker misses 3-pt jump shot from 24 ft,,79,97
403,4,4:57.0,,Defensive rebound by D. Bertāns,79,97
404,4,4:37.0,,B. Forbes misses 2-pt jump shot from 9 ft,79,97
405,4,4:35.0,Defensive rebound by D. Bender,,79,97
406,4,4:31.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by T. Ulis),,82,97
407,4,4:17.0,,Shooting foul by D. Bender (drawn by J. Lauvergne),82,97
408,4,4:17.0,,J. Lauvergne misses free throw 1 of 2,82,97
409,4,4:17.0,,Offensive rebound by Team,82,97
410,4,4:17.0,,J. Lauvergne makes free throw 2 of 2,82,98
411,4,4:09.0,Turnover by D. Booker (out of bounds lost ball),,82,98
412,4,3:58.0,,D. Bertāns misses 3-pt jump shot from 25 ft,82,98
413,4,3:58.0,Defensive rebound by T. Daniels,,82,98
414,4,3:48.0,T. Daniels makes 2-pt layup at rim (assist by D. Bender),,84,98
415,4,3:29.0,,T. Parker misses 2-pt layup from 6 ft,84,98
416,4,3:29.0,Defensive rebound by M. Chriss,,84,98
417,4,3:23.0,D. Bender misses 3-pt jump shot from 23 ft,,84,98
418,4,3:23.0,,Defensive rebound by J. Lauvergne,84,98
419,4,3:12.0,,T. Parker makes 2-pt layup from 1 ft,84,100
420,4,2:54.0,D. Booker makes 2-pt layup at rim (assist by D. Bender),,86,100
421,4,2:53.0,,San Antonio full timeout,86,100
422,4,2:53.0,,D. White enters the game for K. Leonard,86,100
423,4,2:53.0,,D. Murray enters the game for T. Parker,86,100
424,4,2:30.0,,D. Murray misses 2-pt jump shot from 11 ft,86,100
425,4,2:30.0,,Offensive rebound by J. Lauvergne,86,100
426,4,2:29.0,,Turnover by Team (shot clock),86,100
427,4,2:15.0,M. Chriss misses 2-pt layup from 1 ft,,86,100
428,4,2:15.0,,Defensive rebound by D. White,86,100
429,4,2:03.0,,Turnover by B. Forbes (lost ball; steal by D. Booker),86,100
430,4,1:59.0,T. Daniels misses 3-pt jump shot from 25 ft,,86,100
431,4,1:56.0,,Defensive rebound by D. Murray,86,100
432,4,1:55.0,,Personal foul by D. Booker (drawn by D. Murray),86,100
433,4,1:55.0,,D. Murray makes free throw 1 of 2,86,101
434,4,1:55.0,D. House enters the game for D. Booker,,86,101
435,4,1:55.0,,D. Murray misses free throw 2 of 2,86,101
436,4,1:53.0,Defensive rebound by M. Chriss,,86,101
437,4,1:51.0,Personal foul by D. White (drawn by T. Daniels),,86,101
438,4,1:51.0,,B. Paul enters the game for B. Forbes,86,101
439,4,1:43.0,T. Daniels misses 3-pt jump shot from 27 ft,,86,101
440,4,1:40.0,,Defensive rebound by D. Bertāns,86,101
441,4,1:24.0,,Turnover by D. White (bad pass; steal by T. Ulis),86,101
442,4,1:23.0,Turnover by T. Ulis (bad pass; steal by B. Paul),,86,101
443,4,1:23.0,J. Jackson enters the game for T. Daniels,,86,101
444,4,1:14.0,,B. Paul makes 2-pt layup at rim,86,103
445,4,1:08.0,M. Chriss misses 2-pt jump shot from 16 ft,,86,103
446,4,1:04.0,,Defensive rebound by B. Paul,86,103
447,4,0:54.0,,Turnover by D. Bertāns (bad pass; steal by M. Chriss),86,103
448,4,0:51.0,J. Jackson makes 2-pt layup at rim,,88,103
449,4,0:51.0,Shooting foul by D. Bertāns (drawn by J. Jackson),,88,103
450,4,0:51.0,J. Jackson makes free throw 1 of 1,,89,103
451,4,0:41.0,,D. Bertāns misses 3-pt jump shot from 26 ft,89,103
452,4,0:39.0,Defensive rebound by Team,,89,103
453,4,0:26.0,J. Jackson misses 2-pt layup from 1 ft,,89,103
454,4,0:24.0,,Defensive rebound by D. White,89,103
455,4,0:01.0,,Turnover by Team (shot clock),89,103
