,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PHILADELPHIA_ACTION,PHOENIX_SCORE,PHILADELPHIA_SCORE
383,4,8:12.0,,J. Redick makes 2-pt jump shot from 11 ft (assist by B. Simmons),93,86
384,4,8:11.0,Phoenix full timeout,,93,86
385,4,8:11.0,D. Booker enters the game for T. Chandler,,93,86
386,4,8:11.0,A. Len enters the game for T. Warren,,93,86
387,4,8:01.0,,Technical foul by T. Luwawu-Cabarrot,93,86
388,4,8:01.0,D. Booker makes flagrant free throw 1 of 2,,94,86
389,4,8:01.0,D. Booker makes flagrant free throw 2 of 2,,95,86
390,4,7:58.0,Turnover by J. Jackson (bad pass; steal by B. Simmons),,95,86
391,4,7:50.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by B. Simmons),95,88
392,4,7:36.0,D. Booker makes 2-pt jump shot from 13 ft (assist by T. Ulis),,97,88
393,4,7:17.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by R. Covington),97,91
394,4,7:03.0,Personal foul by T. Luwawu-Cabarrot (drawn by D. Booker),,97,91
395,4,7:03.0,,J. Embiid enters the game for R. Covington,97,91
396,4,7:03.0,,D. Šarić enters the game for A. Johnson,97,91
397,4,7:03.0,M. Chriss enters the game for D. Bender,,97,91
398,4,7:03.0,T. Chandler enters the game for A. Len,,97,91
399,4,6:57.0,J. Jackson misses 2-pt jump shot from 2 ft,,97,91
400,4,6:54.0,,Defensive rebound by D. Šarić,97,91
401,4,6:45.0,,B. Simmons misses 2-pt layup from 4 ft,97,91
402,4,6:45.0,Defensive rebound by M. Chriss,,97,91
403,4,6:32.0,Turnover by D. Booker (bad pass; steal by B. Simmons),,97,91
404,4,6:15.0,,J. Embiid misses 2-pt jump shot from 12 ft,97,91
405,4,6:13.0,Defensive rebound by M. Chriss,,97,91
406,4,6:00.0,Turnover by T. Ulis (bad pass),,97,91
407,4,5:38.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft (block by T. Chandler),97,91
408,4,5:38.0,Defensive rebound by Team,,97,91
409,4,5:21.0,J. Jackson misses 2-pt jump shot from 5 ft,,97,91
410,4,5:18.0,Offensive rebound by T. Chandler,,97,91
411,4,5:06.0,D. Booker makes 2-pt layup at rim,,99,91
412,4,5:04.0,,Philadelphia full timeout,99,91
413,4,5:04.0,,R. Covington enters the game for T. Luwawu-Cabarrot,99,91
414,4,5:04.0,T. Warren enters the game for J. Jackson,,99,91
415,4,4:49.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),99,94
416,4,4:28.0,D. Booker misses 2-pt layup from 6 ft,,99,94
417,4,4:25.0,Offensive rebound by T. Chandler,,99,94
418,4,4:23.0,T. Ulis makes 3-pt jump shot from 24 ft,,102,94
419,4,4:03.0,,R. Covington misses 3-pt jump shot from 27 ft,102,94
420,4,3:59.0,Defensive rebound by T. Chandler,,102,94
421,4,3:42.0,D. Booker makes 3-pt jump shot from 24 ft (assist by T. Ulis),,105,94
422,4,3:41.0,,Philadelphia full timeout,105,94
423,4,3:33.0,,Personal foul by T. Ulis (drawn by J. Redick),105,94
424,4,3:28.0,,J. Redick misses 3-pt jump shot from 25 ft,105,94
425,4,3:26.0,,Offensive rebound by D. Šarić,105,94
426,4,3:22.0,,Turnover by R. Covington (bad pass; steal by T. Warren),105,94
427,4,2:59.0,D. Booker makes 3-pt jump shot from 26 ft,,108,94
428,4,2:46.0,,Personal foul by T. Ulis (drawn by J. Redick),108,94
429,4,2:39.0,,D. Šarić misses 3-pt jump shot from 25 ft,108,94
430,4,2:35.0,Defensive rebound by D. Booker,,108,94
431,4,2:13.0,D. Booker misses 2-pt jump shot from 21 ft,,108,94
432,4,2:10.0,,Defensive rebound by D. Šarić,108,94
433,4,2:04.0,,Turnover by B. Simmons (bad pass; steal by D. Booker),108,94
434,4,2:01.0,D. Booker makes 2-pt dunk at rim,,110,94
435,4,2:01.0,,Philadelphia full timeout,110,94
436,4,2:01.0,,A. Johnson enters the game for J. Redick,110,94
437,4,2:01.0,,T. Luwawu-Cabarrot enters the game for J. Embiid,110,94
438,4,1:48.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by D. Šarić),110,97
439,4,1:27.0,D. Booker makes 3-pt jump shot from 25 ft,,113,97
440,4,1:17.0,,B. Simmons misses 2-pt layup from 9 ft,113,97
441,4,1:17.0,,Offensive rebound by A. Johnson,113,97
442,4,1:17.0,,D. Šarić makes 2-pt jump shot from 2 ft (assist by A. Johnson),113,99
443,4,1:16.0,Personal take foul by D. Šarić (drawn by D. Booker),,113,99
444,4,1:16.0,,N. Stauskas enters the game for B. Simmons,113,99
445,4,1:16.0,,J. Bayless enters the game for R. Covington,113,99
446,4,0:53.0,D. Booker makes 2-pt jump shot from 20 ft,,115,99
447,4,0:41.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,115,99
448,4,0:39.0,Defensive rebound by T. Chandler,,115,99
449,4,0:23.0,T. Chandler misses 2-pt dunk at rim,,115,99
450,4,0:21.0,,Defensive rebound by J. Bayless,115,99
451,4,0:17.0,,D. Šarić makes 2-pt layup from 3 ft (assist by T. Luwawu-Cabarrot),115,101
