,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
380,4,5:30.0,,Violation by J. Nurkić (kicked ball),94,101
381,4,5:19.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by D. Bertāns),,97,101
382,4,5:03.0,,A. Aminu misses 3-pt jump shot from 22 ft,97,101
383,4,4:58.0,Defensive rebound by K. Anderson,,97,101
384,4,4:56.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by K. Anderson),,100,101
385,4,4:37.0,,C. McCollum makes 2-pt jump shot from 14 ft,100,103
386,4,4:18.0,L. Aldridge makes 2-pt layup from 1 ft,,102,103
387,4,4:03.0,,C. McCollum misses 2-pt jump shot from 4 ft,102,103
388,4,4:01.0,Defensive rebound by L. Aldridge,,102,103
389,4,3:48.0,Turnover by P. Mills (bad pass; steal by C. McCollum),,102,103
390,4,3:45.0,,Personal take foul by D. Bertāns (drawn by C. McCollum),102,103
391,4,3:45.0,,S. Napier enters the game for P. Connaughton,102,103
392,4,3:38.0,,C. McCollum misses 3-pt jump shot from 24 ft,102,103
393,4,3:35.0,,Offensive rebound by S. Napier,102,103
394,4,3:22.0,,J. Nurkić misses 2-pt jump shot from 14 ft,102,103
395,4,3:19.0,Defensive rebound by M. Ginóbili,,102,103
396,4,3:07.0,M. Ginóbili misses 2-pt jump shot from 6 ft,,102,103
397,4,3:03.0,Offensive rebound by M. Ginóbili,,102,103
398,4,2:48.0,M. Ginóbili makes 3-pt jump shot from 25 ft,,105,103
399,4,2:28.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by S. Napier),105,105
400,4,2:28.0,,Shooting foul by L. Aldridge (drawn by J. Nurkić),105,105
401,4,2:28.0,,J. Nurkić misses free throw 1 of 1,105,105
402,4,2:24.0,Defensive rebound by L. Aldridge,,105,105
403,4,2:13.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by P. Mills),,108,105
404,4,2:02.0,,C. McCollum misses 2-pt layup from 2 ft,108,105
405,4,2:02.0,Defensive rebound by Team,,108,105
406,4,1:47.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,108,105
407,4,1:44.0,,Defensive rebound by M. Harkless,108,105
408,4,1:41.0,,S. Napier makes 2-pt layup at rim,108,107
409,4,1:27.0,Personal foul by J. Nurkić (drawn by L. Aldridge),,108,107
410,4,1:27.0,L. Aldridge misses free throw 1 of 2,,108,107
411,4,1:27.0,Offensive rebound by Team,,108,107
412,4,1:27.0,L. Aldridge misses free throw 2 of 2,,108,107
413,4,1:24.0,,Defensive rebound by J. Nurkić,108,107
414,4,1:11.0,,C. McCollum makes 2-pt layup from 1 ft,108,109
415,4,1:00.0,P. Mills misses 3-pt jump shot from 25 ft,,108,109
416,4,0:55.0,Offensive rebound by L. Aldridge,,108,109
417,4,0:52.0,M. Ginóbili misses 3-pt jump shot from 22 ft,,108,109
418,4,0:52.0,,Defensive rebound by M. Harkless,108,109
419,4,0:35.0,,C. McCollum misses 2-pt jump shot from 21 ft,108,109
420,4,0:31.0,Defensive rebound by L. Aldridge,,108,109
421,4,0:13.0,Personal foul by A. Aminu (drawn by K. Anderson),,108,109
422,4,0:13.0,K. Anderson makes free throw 1 of 2,,109,109
423,4,0:13.0,K. Anderson makes free throw 2 of 2,,110,109
424,4,0:13.0,,Portland full timeout,110,109
425,4,0:13.0,D. Murray enters the game for D. Bertāns,,110,109
426,4,0:05.0,,C. McCollum makes 2-pt jump shot from 5 ft,110,111
427,4,0:05.0,San Antonio full timeout,,110,111
428,4,0:05.0,B. Forbes enters the game for D. Murray,,110,111
429,4,0:05.0,San Antonio full timeout,,110,111
430,4,0:05.0,D. Bertāns enters the game for B. Forbes,,110,111
431,4,0:02.0,L. Aldridge misses 2-pt jump shot from 18 ft,,110,111
432,4,0:02.0,Offensive rebound by Team,,110,111
