,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CLEVELAND_ACTION,PHILADELPHIA_SCORE,CLEVELAND_SCORE
395,4,7:04.0,,L. James misses 2-pt jump shot from 4 ft,85,78
396,4,7:01.0,Defensive rebound by M. Belinelli,,85,78
397,4,6:54.0,A. Johnson misses 2-pt layup from 2 ft (block by K. Korver),,85,78
398,4,6:50.0,Offensive rebound by A. Johnson,,85,78
399,4,6:48.0,A. Johnson makes 2-pt layup from 1 ft,,87,78
400,4,6:35.0,,J. Clarkson makes 2-pt jump shot from 6 ft,87,80
401,4,6:25.0,B. Simmons misses 2-pt hook shot from 6 ft,,87,80
402,4,6:22.0,Offensive rebound by A. Johnson,,87,80
403,4,6:22.0,A. Johnson misses 2-pt layup at rim,,87,80
404,4,6:22.0,,Defensive rebound by Team,87,80
405,4,6:11.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by L. James),87,83
406,4,6:11.0,Philadelphia full timeout,,87,83
407,4,6:11.0,J. Redick enters the game for A. Johnson,,87,83
408,4,6:11.0,J. Embiid enters the game for M. Belinelli,,87,83
409,4,5:55.0,R. Covington misses 2-pt jump shot from 20 ft,,87,83
410,4,5:52.0,Offensive rebound by B. Simmons,,87,83
411,4,5:50.0,R. Covington misses 3-pt jump shot from 26 ft,,87,83
412,4,5:46.0,,Defensive rebound by R. Hood,87,83
413,4,5:39.0,,Personal foul by B. Simmons (drawn by L. James),87,83
414,4,5:22.0,,L. James makes 2-pt jump shot from 16 ft,87,85
415,4,5:09.0,D. Šarić makes 2-pt layup from 1 ft,,89,85
416,4,4:53.0,,J. Clarkson misses 2-pt layup from 1 ft,89,85
417,4,4:51.0,Defensive rebound by D. Šarić,,89,85
418,4,4:38.0,B. Simmons makes 2-pt dunk from 1 ft,,91,85
419,4,4:15.0,,L. James makes 2-pt layup from 3 ft (assist by R. Hood),91,87
420,4,4:14.0,Philadelphia full timeout,,91,87
421,4,4:04.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),,94,87
422,4,3:43.0,,Personal foul by J. Redick (drawn by L. James),94,87
423,4,3:30.0,,L. James misses 3-pt jump shot from 26 ft,94,87
424,4,3:30.0,Defensive rebound by Team,,94,87
425,4,3:17.0,D. Šarić misses 2-pt jump shot from 3 ft,,94,87
426,4,3:15.0,,Defensive rebound by L. Nance,94,87
427,4,3:14.0,,Personal foul by B. Simmons (drawn by L. James),94,87
428,4,3:14.0,,L. James makes free throw 1 of 2,94,88
429,4,3:14.0,,L. James makes free throw 2 of 2,94,89
430,4,3:03.0,Turnover by R. Covington (bad pass; steal by J. Clarkson),,94,89
431,4,3:01.0,,Shooting foul by R. Covington (drawn by J. Clarkson),94,89
432,4,3:01.0,,J. Clarkson makes free throw 1 of 2,94,90
433,4,3:01.0,,J. Clarkson makes free throw 2 of 2,94,91
434,4,2:45.0,J. Embiid misses 2-pt layup from 4 ft,,94,91
435,4,2:43.0,,Defensive rebound by L. Nance,94,91
436,4,2:38.0,,R. Hood misses 3-pt jump shot from 25 ft,94,91
437,4,2:38.0,Defensive rebound by J. Redick,,94,91
438,4,2:36.0,Personal foul by K. Korver (drawn by J. Redick),,94,91
439,4,2:36.0,J. Redick misses free throw 1 of 2,,94,91
440,4,2:36.0,Offensive rebound by Team,,94,91
441,4,2:36.0,J. Redick makes free throw 2 of 2,,95,91
442,4,2:25.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),95,94
443,4,2:09.0,D. Šarić makes 3-pt jump shot from 22 ft (assist by B. Simmons),,98,94
444,4,1:48.0,,K. Korver misses 2-pt layup from 1 ft,98,94
445,4,1:44.0,Defensive rebound by D. Šarić,,98,94
446,4,1:28.0,J. Embiid makes 2-pt jump shot from 12 ft,,100,94
447,4,1:28.0,,Cleveland full timeout,100,94
448,4,1:16.0,,R. Hood misses 3-pt jump shot from 23 ft,100,94
449,4,1:13.0,Defensive rebound by R. Covington,,100,94
450,4,0:55.0,J. Redick makes 2-pt jump shot from 15 ft (assist by J. Embiid),,102,94
451,4,0:42.0,,L. James misses 3-pt jump shot from 24 ft,102,94
452,4,0:39.0,Defensive rebound by R. Covington,,102,94
453,4,0:34.0,Personal foul by R. Hood (drawn by J. Embiid),,102,94
454,4,0:34.0,J. Embiid makes free throw 1 of 2,,103,94
455,4,0:34.0,J. Embiid misses free throw 2 of 2,,103,94
456,4,0:32.0,,Defensive rebound by L. Nance,103,94
457,4,0:28.0,,Personal foul by D. Šarić (drawn by L. Nance),103,94
458,4,0:28.0,,L. Nance makes free throw 1 of 2,103,95
459,4,0:28.0,,L. Nance misses free throw 2 of 2,103,95
460,4,0:28.0,Defensive rebound by J. Embiid,,103,95
461,4,0:28.0,Philadelphia full timeout,,103,95
462,4,0:28.0,T. McConnell enters the game for R. Covington,,103,95
463,4,0:26.0,B. Simmons makes 2-pt dunk from 1 ft,,105,95
464,4,0:17.0,,R. Hood makes 2-pt dunk from 1 ft (assist by L. James),105,97
465,4,0:12.0,D. Šarić makes 2-pt dunk from 1 ft (assist by T. McConnell),,107,97
466,4,0:12.0,,Technical foul by J. Clarkson,107,97
467,4,0:12.0,J. Redick makes technical free throw,,108,97
468,4,0:12.0,,L. Perrantes enters the game for J. Clarkson,108,97
469,4,0:12.0,,C. Osman enters the game for L. James,108,97
470,4,0:12.0,M. Belinelli enters the game for D. Šarić,,108,97
471,4,0:12.0,R. Covington enters the game for J. Embiid,,108,97
472,4,0:02.0,,L. Perrantes misses 3-pt jump shot from 27 ft,108,97
473,4,0:00.0,Defensive rebound by R. Covington,,108,97
