,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
383,4,5:52.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Livingston),87,112
384,4,5:31.0,S. Muhammad misses 2-pt jump shot from 9 ft,,87,112
385,4,5:30.0,Offensive rebound by K. Towns,,87,112
386,4,5:30.0,Personal foul by K. Thompson (drawn by K. Towns),,87,112
387,4,5:30.0,K. Towns makes free throw 1 of 2,,88,112
388,4,5:30.0,,N. Young enters the game for D. West,88,112
389,4,5:30.0,,K. Looney enters the game for O. Casspi,88,112
390,4,5:30.0,,J. Bell enters the game for S. Livingston,88,112
391,4,5:30.0,T. Gibson enters the game for S. Muhammad,,88,112
392,4,5:30.0,K. Towns makes free throw 2 of 2,,89,112
393,4,5:08.0,,K. Thompson misses 3-pt jump shot from 25 ft,89,112
394,4,5:04.0,Defensive rebound by T. Gibson,,89,112
395,4,4:51.0,J. Butler makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,92,112
396,4,4:49.0,,Golden State full timeout,92,112
397,4,4:30.0,,P. McCaw makes 3-pt jump shot from 26 ft (assist by N. Young),92,115
398,4,4:18.0,Personal foul by P. McCaw (drawn by J. Teague),,92,115
399,4,4:18.0,J. Teague misses free throw 1 of 2,,92,115
400,4,4:18.0,Offensive rebound by Team,,92,115
401,4,4:18.0,,O. Casspi enters the game for K. Thompson,92,115
402,4,4:18.0,J. Teague misses free throw 2 of 2,,92,115
403,4,4:15.0,,Defensive rebound by J. Bell,92,115
404,4,4:00.0,,N. Young misses 3-pt jump shot from 28 ft,92,115
405,4,3:56.0,Defensive rebound by K. Towns,,92,115
406,4,3:39.0,Turnover by J. Teague (bad pass; steal by O. Casspi),,92,115
407,4,3:26.0,,Shooting foul by J. Teague (drawn by O. Casspi),92,115
408,4,3:26.0,,O. Casspi makes free throw 2 of 2,92,116
409,4,3:26.0,,O. Casspi makes free throw 1 of 2,92,117
410,4,3:11.0,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),,94,117
411,4,2:58.0,,O. Casspi makes 2-pt layup from 1 ft (assist by K. Looney),94,119
412,4,2:58.0,,Shooting foul by J. Butler (drawn by O. Casspi),94,119
413,4,2:58.0,A. Brooks enters the game for J. Teague,,94,119
414,4,2:58.0,T. Jones enters the game for J. Butler,,94,119
415,4,2:58.0,,O. Casspi misses free throw 1 of 1,94,119
416,4,2:54.0,Defensive rebound by K. Towns,,94,119
417,4,2:47.0,Shooting foul by J. Bell (drawn by A. Wiggins),,94,119
418,4,2:47.0,A. Wiggins makes free throw 1 of 2,,95,119
419,4,2:47.0,G. Dieng enters the game for K. Towns,,95,119
420,4,2:47.0,A. Wiggins makes free throw 2 of 2,,96,119
421,4,2:34.0,,Turnover by K. Looney (lost ball; steal by T. Jones),96,119
422,4,2:31.0,Personal foul by P. McCaw (drawn by A. Brooks),,96,119
423,4,2:31.0,A. Brooks misses free throw 1 of 2,,96,119
424,4,2:31.0,Offensive rebound by Team,,96,119
425,4,2:31.0,S. Muhammad enters the game for A. Wiggins,,96,119
426,4,2:31.0,M. Georges-Hunt enters the game for T. Gibson,,96,119
427,4,2:31.0,A. Brooks makes free throw 2 of 2,,97,119
428,4,2:07.0,,N. Young misses 3-pt jump shot from 28 ft,97,119
429,4,2:03.0,,Offensive rebound by J. Bell,97,119
430,4,1:59.0,,Personal foul by M. Georges-Hunt (drawn by K. Looney),97,119
431,4,1:46.0,,K. Looney misses 2-pt jump shot from 20 ft,97,119
432,4,1:43.0,Defensive rebound by T. Jones,,97,119
433,4,1:34.0,M. Georges-Hunt makes 2-pt jump shot from 17 ft (assist by A. Brooks),,99,119
434,4,1:17.0,,P. McCaw makes 3-pt jump shot from 26 ft (assist by J. Bell),99,122
435,4,1:05.0,A. Brooks misses 3-pt jump shot from 25 ft,,99,122
436,4,1:02.0,,Defensive rebound by N. Young,99,122
437,4,0:55.0,,Shooting foul by M. Georges-Hunt (drawn by N. Young),99,122
438,4,0:55.0,,N. Young makes free throw 1 of 1,99,125
439,4,0:55.0,,N. Young makes 2-pt jump shot from 12 ft,99,124
440,4,0:46.0,G. Dieng misses 2-pt jump shot from 19 ft,,99,124
441,4,0:42.0,,Defensive rebound by O. Casspi,99,124
442,4,0:36.0,,N. Young misses 3-pt jump shot from 28 ft,99,124
443,4,0:32.0,Defensive rebound by G. Dieng,,99,124
444,4,0:30.0,S. Muhammad misses 2-pt dunk from 1 ft,,99,124
445,4,0:28.0,Offensive rebound by T. Jones,,99,124
446,4,0:21.0,A. Brooks makes 2-pt layup from 2 ft,,101,125
