,QUARTER,TIME_REMAINING,MIAMI_ACTION,GOLDEN STATE_ACTION,MIAMI_SCORE,GOLDEN STATE_SCORE
389,4,9:24.0,,P. McCaw enters the game for S. Livingston,60,80
390,4,9:12.0,,K. Thompson misses 2-pt jump shot from 17 ft,60,80
391,4,9:08.0,Defensive rebound by T. Johnson,,60,80
392,4,8:53.0,Shooting foul by K. Looney (drawn by J. Johnson),,60,80
393,4,8:53.0,J. Johnson makes free throw 1 of 2,,61,80
394,4,8:53.0,J. Johnson makes free throw 2 of 2,,62,80
395,4,8:40.0,,P. McCaw misses 2-pt layup from 2 ft,62,80
396,4,8:40.0,Defensive rebound by Team,,62,80
397,4,8:40.0,,Loose ball foul by K. Looney (drawn by T. Johnson),62,80
398,4,8:40.0,G. Dragić enters the game for T. Johnson,,62,80
399,4,8:27.0,K. Olynyk makes 2-pt layup from 1 ft (assist by G. Dragić),,64,80
400,4,8:17.0,,P. McCaw misses 2-pt jump shot from 22 ft,64,80
401,4,8:13.0,Defensive rebound by K. Olynyk,,64,80
402,4,8:09.0,Shooting foul by K. Looney (drawn by K. Olynyk),,64,80
403,4,8:09.0,K. Olynyk makes free throw 1 of 2,,65,80
404,4,8:09.0,,K. Durant enters the game for K. Looney,65,80
405,4,8:09.0,K. Olynyk makes free throw 2 of 2,,66,80
406,4,7:46.0,,D. Green misses 3-pt jump shot from 26 ft,66,80
407,4,7:43.0,Defensive rebound by J. Johnson,,66,80
408,4,7:33.0,J. Johnson makes 2-pt layup from 1 ft (assist by G. Dragić),,68,80
409,4,7:33.0,,Golden State full timeout,68,80
410,4,7:23.0,,K. Thompson misses 3-pt jump shot from 25 ft,68,80
411,4,7:20.0,Defensive rebound by J. Johnson,,68,80
412,4,7:07.0,K. Olynyk makes 2-pt jump shot from 13 ft,,70,80
413,4,6:41.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by K. Thompson),70,83
414,4,6:15.0,G. Dragić misses 3-pt jump shot from 26 ft,,70,83
415,4,6:14.0,Offensive rebound by Team,,70,83
416,4,6:14.0,,Loose ball foul by A. Iguodala (drawn by K. Olynyk),70,83
417,4,6:14.0,,S. Curry enters the game for K. Thompson,70,83
418,4,6:01.0,Turnover by K. Olynyk (turnover),,70,83
419,4,6:01.0,Loose ball foul by K. Olynyk (drawn by D. Green),,70,83
420,4,5:49.0,,Shooting foul by K. Olynyk (drawn by D. Green),70,83
421,4,5:49.0,,D. Green makes free throw 1 of 2,70,84
422,4,5:49.0,,D. Green makes free throw 2 of 2,70,85
423,4,5:35.0,G. Dragić misses 2-pt layup from 1 ft,,70,85
424,4,5:33.0,,Defensive rebound by D. Green,70,85
425,4,5:30.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by K. Durant),70,87
426,4,5:30.0,Miami full timeout,,70,87
427,4,5:30.0,T. Johnson enters the game for J. Richardson,,70,87
428,4,5:16.0,Turnover by K. Olynyk (traveling),,70,87
429,4,5:04.0,,Turnover by D. Green (bad pass; steal by W. Ellington),70,87
430,4,4:54.0,J. Johnson misses 2-pt layup from 2 ft,,70,87
431,4,4:51.0,,Defensive rebound by A. Iguodala,70,87
432,4,4:37.0,,S. Curry misses 2-pt layup from 2 ft,70,87
433,4,4:33.0,,Offensive rebound by A. Iguodala,70,87
434,4,4:24.0,,K. Durant misses 3-pt jump shot from 24 ft,70,87
435,4,4:20.0,,Offensive rebound by Team,70,87
436,4,4:07.0,,S. Curry makes 3-pt jump shot from 25 ft,70,90
437,4,3:50.0,Personal foul by K. Durant (drawn by K. Olynyk),,70,90
438,4,3:50.0,K. Olynyk misses free throw 1 of 2,,70,90
439,4,3:50.0,Offensive rebound by Team,,70,90
440,4,3:50.0,,N. Young enters the game for P. McCaw,70,90
441,4,3:50.0,J. Winslow enters the game for J. Johnson,,70,90
442,4,3:50.0,K. Olynyk makes free throw 2 of 2,,71,90
443,4,3:28.0,,K. Durant makes 2-pt jump shot from 12 ft,71,92
444,4,3:12.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Johnson),,74,92
445,4,2:49.0,,N. Young misses 3-pt jump shot from 26 ft,74,92
446,4,2:46.0,Defensive rebound by J. Winslow,,74,92
447,4,2:29.0,T. Johnson misses 2-pt jump shot from 21 ft,,74,92
448,4,2:28.0,,Defensive rebound by K. Durant,74,92
449,4,2:28.0,,Golden State full timeout,74,92
450,4,2:28.0,,K. Looney enters the game for A. Iguodala,74,92
451,4,2:28.0,,O. Casspi enters the game for D. Green,74,92
452,4,2:28.0,,P. McCaw enters the game for S. Curry,74,92
453,4,2:28.0,,J. Bell enters the game for K. Durant,74,92
454,4,2:28.0,B. Adebayo enters the game for G. Dragić,,74,92
455,4,2:28.0,O. White enters the game for K. Olynyk,,74,92
456,4,2:04.0,,O. Casspi misses 2-pt layup from 6 ft,74,92
457,4,1:59.0,,Offensive rebound by K. Looney,74,92
458,4,1:59.0,,K. Looney misses 2-pt layup at rim,74,92
459,4,1:57.0,Defensive rebound by O. White,,74,92
460,4,1:48.0,W. Ellington misses 3-pt jump shot from 26 ft,,74,92
461,4,1:46.0,,Defensive rebound by J. Bell,74,92
462,4,1:40.0,,K. Looney makes 2-pt dunk at rim (assist by O. Casspi),74,94
463,4,1:33.0,Turnover by J. Winslow (lost ball; steal by P. McCaw),,74,94
464,4,1:08.0,,Personal foul by T. Johnson (drawn by O. Casspi),74,94
465,4,1:08.0,D. Walton enters the game for T. Johnson,,74,94
466,4,1:03.0,,N. Young makes 3-pt jump shot from 25 ft (assist by O. Casspi),74,97
467,4,0:43.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by O. White),,77,97
468,4,0:34.0,,N. Young misses 3-pt jump shot from 22 ft,77,97
469,4,0:30.0,Defensive rebound by D. Walton,,77,97
470,4,0:25.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Winslow),,80,97
