,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
382,4,7:33.0,,E. Mudiay makes free throw 1 of 2,113,89
383,4,7:33.0,K. Looney enters the game for D. West,,113,89
384,4,7:33.0,P. McCaw enters the game for K. Thompson,,113,89
385,4,7:33.0,,E. Mudiay makes free throw 2 of 2,113,90
386,4,7:16.0,N. Young misses 2-pt jump shot from 7 ft,,113,90
387,4,7:14.0,,Defensive rebound by T. Lyles,113,90
388,4,7:08.0,,D. Arthur misses 2-pt jump shot from 13 ft,113,90
389,4,7:05.0,Defensive rebound by O. Casspi,,113,90
390,4,7:00.0,P. McCaw makes 2-pt layup from 4 ft (assist by O. Casspi),,115,90
391,4,7:00.0,Shooting foul by D. Arthur (drawn by P. McCaw),,115,90
392,4,7:00.0,,J. Murray enters the game for M. Beasley,115,90
393,4,7:00.0,J. Bell enters the game for A. Iguodala,,115,90
394,4,7:00.0,P. McCaw misses free throw 1 of 1,,115,90
395,4,6:58.0,,Defensive rebound by D. Arthur,115,90
396,4,6:44.0,,T. Lyles makes 2-pt layup from 1 ft (assist by E. Mudiay),115,92
397,4,6:16.0,J. Bell misses 2-pt layup from 16 ft,,115,92
398,4,6:14.0,,Defensive rebound by T. Lyles,115,92
399,4,6:09.0,,E. Mudiay makes 2-pt layup from 5 ft,115,94
400,4,6:08.0,Golden State full timeout,,115,94
401,4,6:08.0,,R. Jefferson enters the game for D. Arthur,115,94
402,4,5:48.0,N. Young misses 3-pt jump shot from 26 ft,,115,94
403,4,5:45.0,,Defensive rebound by E. Mudiay,115,94
404,4,5:34.0,,J. Murray makes 2-pt layup from 2 ft,115,96
405,4,5:27.0,Offensive foul by O. Casspi (drawn by J. Murray),,115,96
406,4,5:27.0,Turnover by O. Casspi (offensive foul),,115,96
407,4,5:12.0,,T. Lyles misses 2-pt hook shot from 6 ft,115,96
408,4,5:09.0,Defensive rebound by K. Looney,,115,96
409,4,5:03.0,Turnover by P. McCaw (lost ball; steal by J. Murray),,115,96
410,4,4:55.0,,Turnover by J. Murray (lost ball; steal by N. Young),115,96
411,4,4:49.0,N. Young makes 3-pt jump shot from 25 ft,,118,96
412,4,4:43.0,,W. Barton misses 3-pt jump shot from 24 ft,118,96
413,4,4:40.0,Defensive rebound by O. Casspi,,118,96
414,4,4:27.0,N. Young makes 2-pt jump shot from 8 ft (assist by P. McCaw),,120,96
415,4,4:19.0,,Personal foul by J. Bell (drawn by T. Lyles),120,96
416,4,4:19.0,,T. Lyles makes free throw 1 of 2,120,97
417,4,4:19.0,,M. Beasley enters the game for J. Murray,120,97
418,4,4:19.0,,T. Lyles makes free throw 2 of 2,120,98
419,4,4:07.0,P. McCaw makes 2-pt jump shot from 20 ft (assist by O. Casspi),,122,98
420,4,3:45.0,,R. Jefferson misses 2-pt layup from 3 ft (block by J. Bell),122,98
421,4,3:43.0,Defensive rebound by J. Bell,,122,98
422,4,3:39.0,Shooting foul by R. Jefferson (drawn by K. Looney),,122,98
423,4,3:39.0,K. Looney misses free throw 1 of 2,,122,98
424,4,3:39.0,Offensive rebound by Team,,122,98
425,4,3:39.0,K. Looney makes free throw 2 of 2,,123,98
426,4,3:27.0,,R. Jefferson makes 2-pt jump shot from 7 ft,123,100
427,4,3:08.0,K. Looney misses 2-pt layup from 3 ft (block by T. Lyles),,123,100
428,4,3:03.0,,Defensive rebound by R. Jefferson,123,100
429,4,2:58.0,,Shooting foul by O. Casspi (drawn by R. Jefferson),123,100
430,4,2:58.0,,R. Jefferson misses free throw 1 of 2,123,100
431,4,2:58.0,,Offensive rebound by Team,123,100
432,4,2:58.0,,R. Jefferson makes free throw 2 of 2,123,101
433,4,2:41.0,O. Casspi makes 2-pt jump shot from 8 ft,,125,101
434,4,2:24.0,,M. Beasley misses 2-pt layup from 2 ft,125,101
435,4,2:22.0,Defensive rebound by O. Casspi,,125,101
436,4,2:06.0,O. Casspi misses 2-pt layup from 3 ft (block by T. Lyles),,125,101
437,4,2:06.0,,Defensive rebound by Team,125,101
438,4,2:00.0,Turnover by Team (shot clock),,125,101
439,4,1:51.0,,T. Lyles makes 2-pt jump shot from 7 ft,125,103
440,4,1:32.0,Turnover by K. Looney (step out of bounds),,125,103
441,4,1:22.0,,E. Mudiay misses 2-pt jump shot from 13 ft,125,103
442,4,1:19.0,Defensive rebound by O. Casspi,,125,103
443,4,1:15.0,P. McCaw makes 2-pt layup from 2 ft (assist by O. Casspi),,127,103
444,4,1:14.0,,Violation by T. Lyles (def goaltending),127,103
445,4,0:55.0,,Shooting foul by N. Young (drawn by W. Barton),127,103
446,4,0:55.0,,W. Barton makes free throw 1 of 2,127,104
447,4,0:55.0,,W. Barton makes free throw 2 of 2,127,105
448,4,0:44.0,P. McCaw misses 3-pt jump shot from 25 ft,,127,105
449,4,0:40.0,,Defensive rebound by W. Barton,127,105
450,4,0:22.0,,R. Jefferson makes 3-pt jump shot from 25 ft (assist by W. Barton),127,108
