,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
384,4,5:32.0,K. Porziņģis makes 2-pt jump shot from 12 ft,,87,93
385,4,5:32.0,Shooting foul by T. Harris (drawn by K. Porziņģis),,87,93
386,4,5:32.0,,R. Bullock enters the game for L. Kennard,87,93
387,4,5:32.0,,A. Tolliver enters the game for S. Johnson,87,93
388,4,5:32.0,,R. Jackson enters the game for I. Smith,87,93
389,4,5:32.0,K. Porziņģis makes free throw 1 of 1,,88,93
390,4,5:11.0,,T. Harris misses 2-pt jump shot from 17 ft,88,93
391,4,5:07.0,Defensive rebound by E. Freedom,,88,93
392,4,4:54.0,Personal foul by A. Tolliver (drawn by K. Porziņģis),,88,93
393,4,4:50.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by E. Freedom),,91,93
394,4,4:31.0,,A. Drummond misses 2-pt dunk from 2 ft,91,93
395,4,4:31.0,Defensive rebound by Team,,91,93
396,4,4:15.0,Offensive foul by J. Jack (drawn by R. Jackson),,91,93
397,4,4:15.0,Turnover by J. Jack (offensive foul),,91,93
398,4,3:57.0,,Turnover by A. Drummond (bad pass),91,93
399,4,3:48.0,C. Lee misses 2-pt jump shot from 18 ft,,91,93
400,4,3:45.0,Offensive rebound by E. Freedom,,91,93
401,4,3:45.0,E. Freedom makes 2-pt layup from 3 ft,,93,93
402,4,3:45.0,,Violation by A. Drummond (def goaltending),93,93
403,4,3:21.0,,T. Harris misses 3-pt jump shot from 23 ft,93,93
404,4,3:18.0,Defensive rebound by J. Jack,,93,93
405,4,3:07.0,K. Porziņģis makes 2-pt jump shot from 21 ft (assist by J. Jack),,95,93
406,4,2:52.0,,Turnover by R. Jackson (lost ball; steal by J. Jack),95,93
407,4,2:43.0,L. Thomas misses 2-pt hook shot from 7 ft,,95,93
408,4,2:41.0,,Defensive rebound by A. Drummond,95,93
409,4,2:33.0,,R. Jackson makes 2-pt jump shot from 18 ft,95,95
410,4,2:10.0,E. Freedom makes 2-pt hook shot from 2 ft (assist by C. Lee),,97,95
411,4,1:49.0,,T. Harris misses 2-pt layup from 8 ft (block by E. Freedom),97,95
412,4,1:49.0,Defensive rebound by J. Jack,,97,95
413,4,1:48.0,J. Jack makes 2-pt layup from 1 ft,,99,95
414,4,1:48.0,,Detroit full timeout,99,95
415,4,1:44.0,,Personal foul by J. Jack (drawn by R. Jackson),99,95
416,4,1:31.0,,Personal foul by J. Jack (drawn by R. Jackson),99,95
417,4,1:31.0,,R. Jackson makes free throw 1 of 2,99,96
418,4,1:31.0,,R. Jackson makes free throw 2 of 2,99,97
419,4,1:17.0,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by J. Jack),,101,97
420,4,1:08.0,,R. Jackson misses 2-pt jump shot from 15 ft,101,97
421,4,1:07.0,,Offensive rebound by A. Drummond,101,97
422,4,1:07.0,,A. Drummond makes 2-pt layup at rim,101,99
423,4,0:54.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,101,99
424,4,0:50.0,,Defensive rebound by A. Drummond,101,99
425,4,0:44.0,,R. Jackson makes 2-pt jump shot from 5 ft,101,101
426,4,0:44.0,New York full timeout,,101,101
427,4,0:44.0,R. Baker enters the game for L. Thomas,,101,101
428,4,0:44.0,L. Thomas enters the game for E. Freedom,,101,101
429,4,0:33.0,Turnover by R. Baker (bad pass; steal by R. Bullock),,101,101
430,4,0:24.0,,Shooting foul by J. Jack (drawn by R. Jackson),101,101
431,4,0:24.0,,R. Jackson makes free throw 1 of 2,101,102
432,4,0:24.0,E. Freedom enters the game for R. Baker,,101,102
433,4,0:24.0,,R. Jackson misses free throw 2 of 2,101,102
434,4,0:23.0,Defensive rebound by L. Thomas,,101,102
435,4,0:23.0,New York full timeout,,101,102
436,4,0:23.0,,S. Johnson enters the game for T. Harris,101,102
437,4,0:23.0,M. Beasley enters the game for L. Thomas,,101,102
438,4,0:23.0,D. McDermott enters the game for E. Freedom,,101,102
439,4,0:23.0,,T. Harris enters the game for A. Drummond,101,102
440,4,0:15.0,C. Lee misses 2-pt layup from 4 ft (block by R. Bullock),,101,102
441,4,0:14.0,,Defensive rebound by S. Johnson,101,102
442,4,0:14.0,,Personal foul by J. Jack (drawn by S. Johnson),101,102
443,4,0:14.0,,S. Johnson makes free throw 1 of 2,101,103
444,4,0:14.0,F. Ntilikina enters the game for J. Jack,,101,103
445,4,0:14.0,,S. Johnson makes free throw 2 of 2,101,104
446,4,0:00.0,K. Porziņģis misses 3-pt jump shot from 37 ft,,101,104
447,4,0:00.0,Offensive rebound by Team,,101,104
