,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
381,4,4:13.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by B. Beal),,106,93
382,4,4:00.0,,T. Young misses 3-pt jump shot from 23 ft,106,93
383,4,3:57.0,Defensive rebound by I. Mahinmi,,106,93
384,4,3:39.0,O. Porter misses 3-pt jump shot from 28 ft,,106,93
385,4,3:35.0,,Defensive rebound by L. Stephenson,106,93
386,4,3:30.0,,L. Stephenson makes 2-pt layup from 1 ft,106,95
387,4,3:04.0,M. Morris misses 3-pt jump shot from 26 ft,,106,95
388,4,3:03.0,,Defensive rebound by L. Stephenson,106,95
389,4,3:00.0,,L. Stephenson misses 3-pt jump shot from 26 ft,106,95
390,4,2:56.0,Defensive rebound by M. Morris,,106,95
391,4,2:37.0,B. Beal misses 3-pt jump shot from 27 ft,,106,95
392,4,2:33.0,,Defensive rebound by L. Stephenson,106,95
393,4,2:18.0,,Shooting foul by I. Mahinmi (drawn by C. Joseph),106,95
394,4,2:18.0,T. Satoranský enters the game for I. Mahinmi,,106,95
395,4,2:18.0,,C. Joseph makes free throw 1 of 2,106,96
396,4,2:18.0,,C. Joseph misses free throw 2 of 2,106,96
397,4,2:16.0,Defensive rebound by T. Satoranský,,106,96
398,4,1:55.0,T. Satoranský makes 2-pt layup from 1 ft,,108,96
399,4,1:55.0,Shooting foul by M. Turner (drawn by T. Satoranský),,108,96
400,4,1:55.0,T. Satoranský makes free throw 1 of 1,,109,96
401,4,1:47.0,,C. Joseph makes 2-pt layup at rim,109,98
402,4,1:27.0,K. Oubre makes 2-pt layup at rim (assist by T. Satoranský),,111,98
403,4,1:19.0,,Shooting block foul by T. Satoranský (drawn by L. Stephenson),111,98
404,4,1:19.0,,L. Stephenson makes free throw 1 of 2,111,99
405,4,1:19.0,,L. Stephenson makes free throw 2 of 2,111,100
406,4,1:00.0,B. Beal misses 2-pt layup from 4 ft (block by M. Turner),,111,100
407,4,0:58.0,,Defensive rebound by L. Stephenson,111,100
408,4,0:55.0,,L. Stephenson misses 3-pt jump shot from 24 ft,111,100
409,4,0:55.0,Defensive rebound by T. Satoranský,,111,100
410,4,0:34.0,M. Morris misses 3-pt jump shot from 28 ft,,111,100
411,4,0:30.0,,Defensive rebound by C. Joseph,111,100
412,4,0:19.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,111,100
413,4,0:16.0,,Offensive rebound by M. Turner,111,100
414,4,0:16.0,,M. Turner makes 2-pt layup at rim,111,102
