,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DALLAS_ACTION,SACRAMENTO_SCORE,DALLAS_SCORE
377,4,3:21.0,,Defensive rebound by D. Nowitzki,107,93
378,4,3:15.0,,D. McDermott makes 2-pt layup at rim (assist by J. Barea),107,95
379,4,3:03.0,Sacramento full timeout,,107,95
380,4,2:59.0,Turnover by D. Fox (traveling),,107,95
381,4,2:50.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,107,95
382,4,2:45.0,,Offensive rebound by J. Barea,107,95
383,4,2:37.0,,K. Collinsworth makes 2-pt dunk from 1 ft (assist by D. Powell),107,97
384,4,2:16.0,K. Koufos makes 2-pt jump shot from 14 ft (assist by J. Jackson),,109,97
385,4,1:57.0,,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by D. McDermott),109,99
386,4,1:40.0,D. Fox makes 2-pt jump shot from 5 ft,,111,99
387,4,1:32.0,,D. Powell makes 2-pt hook shot from 4 ft (assist by J. Barea),111,101
388,4,1:32.0,,Shooting foul by K. Koufos (drawn by D. Powell),111,101
389,4,1:32.0,,D. Powell makes free throw 1 of 1,111,102
390,4,1:12.0,D. Fox makes 3-pt jump shot from 25 ft,,114,102
391,4,1:03.0,,J. Barea makes 3-pt jump shot from 27 ft,114,105
392,4,0:43.0,Turnover by D. Fox (lost ball; steal by D. McDermott),,114,105
393,4,0:39.0,,K. Collinsworth makes 2-pt dunk at rim (assist by D. Nowitzki),114,107
394,4,0:15.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,114,107
395,4,0:11.0,,Defensive rebound by D. Nowitzki,114,107
396,4,0:06.0,,D. Powell makes 2-pt layup at rim (assist by J. Barea),114,109
