,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
380,4,4:54.0,M. Teodosić misses 2-pt jump shot from 15 ft,,97,88
381,4,4:48.0,Offensive rebound by D. Jordan,,97,88
382,4,4:48.0,D. Jordan makes 2-pt layup at rim,,99,88
383,4,4:35.0,,D. Brooks makes 3-pt jump shot from 24 ft (assist by M. Chalmers),99,91
384,4,4:17.0,L. Williams makes 2-pt jump shot from 12 ft,,101,91
385,4,4:01.0,,Turnover by M. Chalmers (bad pass; steal by B. Griffin),101,91
386,4,4:00.0,Personal foul by M. Chalmers (drawn by W. Johnson),,101,91
387,4,4:00.0,W. Johnson makes free throw 1 of 2,,102,91
388,4,4:00.0,T. Wallace enters the game for M. Teodosić,,102,91
389,4,4:00.0,W. Johnson misses free throw 2 of 2,,102,91
390,4,3:58.0,,Defensive rebound by M. Gasol,102,91
391,4,3:39.0,,Shooting foul by T. Wallace (drawn by D. Brooks),102,91
392,4,3:39.0,,D. Brooks makes free throw 1 of 2,102,92
393,4,3:39.0,,D. Brooks makes free throw 2 of 2,102,93
394,4,3:31.0,Personal foul by D. Brooks (drawn by B. Griffin),,102,93
395,4,3:31.0,B. Griffin misses free throw 1 of 2,,102,93
396,4,3:31.0,Offensive rebound by Team,,102,93
397,4,3:31.0,B. Griffin makes free throw 2 of 2,,103,93
398,4,3:15.0,,W. Selden makes 2-pt dunk from 2 ft (assist by M. Gasol),103,95
399,4,3:00.0,Shooting foul by J. Martin (drawn by L. Williams),,103,95
400,4,3:00.0,L. Williams makes free throw 1 of 2,,104,95
401,4,3:00.0,L. Williams makes free throw 2 of 2,,105,95
402,4,2:55.0,,M. Chalmers misses 2-pt jump shot from 3 ft,105,95
403,4,2:53.0,Defensive rebound by B. Griffin,,105,95
404,4,2:46.0,Turnover by D. Jordan (offensive goaltending),,105,95
405,4,2:46.0,LA Clippers full timeout,,105,95
406,4,2:36.0,,J. Martin misses 3-pt jump shot from 23 ft,105,95
407,4,2:34.0,Defensive rebound by W. Johnson,,105,95
408,4,2:20.0,B. Griffin misses 2-pt hook shot from 11 ft,,105,95
409,4,2:16.0,,Defensive rebound by M. Gasol,105,95
410,4,2:10.0,,M. Gasol misses 2-pt jump shot from 8 ft,105,95
411,4,2:07.0,Defensive rebound by D. Jordan,,105,95
412,4,1:57.0,L. Williams makes 2-pt layup from 2 ft,,107,95
413,4,1:43.0,,D. Brooks misses 2-pt layup from 1 ft (block by W. Johnson),107,95
414,4,1:40.0,Defensive rebound by B. Griffin,,107,95
415,4,1:23.0,D. Jordan makes 2-pt layup from 1 ft (assist by L. Williams),,109,95
416,4,1:15.0,,M. Chalmers misses 3-pt jump shot from 25 ft,109,95
417,4,1:14.0,Defensive rebound by Team,,109,95
418,4,1:14.0,,I. Rabb enters the game for J. Martin,109,95
419,4,1:14.0,,M. Henry enters the game for D. Brooks,109,95
420,4,1:14.0,,D. Davis enters the game for M. Gasol,109,95
421,4,1:14.0,M. Harrell enters the game for D. Jordan,,109,95
422,4,1:14.0,S. Thornwell enters the game for L. Williams,,109,95
423,4,1:14.0,S. Dekker enters the game for B. Griffin,,109,95
424,4,1:01.0,W. Johnson misses 2-pt jump shot from 21 ft,,109,95
425,4,0:58.0,,Defensive rebound by I. Rabb,109,95
426,4,0:51.0,,I. Rabb makes 2-pt hook shot from 6 ft (assist by M. Chalmers),109,97
427,4,0:27.0,S. Thornwell misses 2-pt layup from 4 ft,,109,97
428,4,0:24.0,,Defensive rebound by M. Chalmers,109,97
429,4,0:18.0,,I. Rabb misses 2-pt dunk from 2 ft (block by S. Thornwell),109,97
430,4,0:17.0,,Offensive rebound by M. Henry,109,97
431,4,0:17.0,,Shooting foul by M. Harrell (drawn by M. Henry),109,97
432,4,0:17.0,,M. Henry makes free throw 1 of 2,109,98
433,4,0:17.0,,M. Henry misses free throw 2 of 2,109,98
434,4,0:16.0,,Offensive rebound by D. Davis,109,98
435,4,0:16.0,,D. Davis makes 2-pt jump shot from 8 ft,109,100
