,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
380,4,3:16.0,,L. Babbitt misses 3-pt jump shot from 25 ft,102,85
381,4,3:13.0,Defensive rebound by M. Turner,,102,85
382,4,2:55.0,M. Turner makes 3-pt jump shot from 24 ft (assist by L. Stephenson),,105,85
383,4,2:38.0,,I. Taylor misses 2-pt jump shot from 10 ft,105,85
384,4,2:35.0,Defensive rebound by L. Stephenson,,105,85
385,4,2:22.0,Turnover by B. Bogdanović (traveling),,105,85
386,4,2:22.0,,M. Delaney enters the game for M. Belinelli,105,85
387,4,2:12.0,,J. Collins misses 2-pt jump shot from 14 ft,105,85
388,4,2:11.0,Defensive rebound by L. Stephenson,,105,85
389,4,2:11.0,Indiana full timeout,,105,85
390,4,2:11.0,A. Poythress enters the game for T. Young,,105,85
391,4,2:11.0,J. Young enters the game for M. Turner,,105,85
392,4,2:11.0,D. Wilkins enters the game for B. Bogdanović,,105,85
393,4,2:00.0,D. Wilkins misses 3-pt jump shot from 25 ft,,105,85
394,4,1:56.0,,Defensive rebound by I. Taylor,105,85
395,4,1:54.0,,I. Taylor makes 2-pt layup from 1 ft,105,87
396,4,1:54.0,,Shooting foul by C. Joseph (drawn by I. Taylor),105,87
397,4,1:54.0,,I. Taylor makes free throw 1 of 1,105,88
398,4,1:40.0,A. Poythress misses 2-pt jump shot from 17 ft,,105,88
399,4,1:37.0,,Defensive rebound by I. Taylor,105,88
400,4,1:33.0,,M. Delaney makes 3-pt jump shot from 24 ft (assist by I. Taylor),105,91
401,4,1:21.0,J. Young misses 2-pt jump shot from 17 ft,,105,91
402,4,1:19.0,,Defensive rebound by M. Delaney,105,91
403,4,1:19.0,,Personal foul by C. Joseph (drawn by M. Delaney),105,91
404,4,1:19.0,,M. Delaney makes free throw 1 of 2,105,92
405,4,1:19.0,,M. Delaney makes free throw 2 of 2,105,93
406,4,0:55.0,D. Wilkins misses 2-pt jump shot from 8 ft,,105,93
407,4,0:51.0,Offensive rebound by A. Poythress,,105,93
408,4,0:51.0,A. Poythress misses 2-pt layup at rim,,105,93
409,4,0:50.0,,Defensive rebound by D. Bembry,105,93
410,4,0:40.0,,L. Babbitt misses 3-pt jump shot from 25 ft,105,93
411,4,0:38.0,,Offensive rebound by J. Collins,105,93
412,4,0:38.0,,J. Collins makes 2-pt dunk at rim,105,95
413,4,0:18.0,J. Young misses 3-pt jump shot from 23 ft,,105,95
414,4,0:16.0,Offensive rebound by C. Joseph,,105,95
