,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
385,4,7:19.0,D. Mitchell misses 2-pt jump shot from 8 ft,,82,105
386,4,7:13.0,,Defensive rebound by D. West,82,105
387,4,7:08.0,,A. Iguodala misses 2-pt jump shot from 18 ft,82,105
388,4,7:05.0,Defensive rebound by D. Favors,,82,105
389,4,6:59.0,Turnover by J. Ingles (bad pass; steal by D. West),,82,105
390,4,6:51.0,,O. Casspi makes 2-pt hook shot from 4 ft (assist by D. West),82,107
391,4,6:42.0,D. Favors misses 2-pt hook shot from 10 ft,,82,107
392,4,6:39.0,,Defensive rebound by A. Iguodala,82,107
393,4,6:37.0,,Personal foul by T. Sefolosha (drawn by A. Iguodala),82,107
394,4,6:37.0,,P. McCaw enters the game for N. Young,82,107
395,4,6:37.0,R. O'Neale enters the game for R. Rubio,,82,107
396,4,6:28.0,,K. Thompson misses 3-pt jump shot from 23 ft,82,107
397,4,6:25.0,Defensive rebound by R. O'Neale,,82,107
398,4,6:15.0,D. Mitchell misses 3-pt jump shot from 24 ft,,82,107
399,4,6:12.0,Offensive rebound by T. Sefolosha,,82,107
400,4,6:10.0,T. Sefolosha misses 2-pt jump shot from 11 ft,,82,107
401,4,6:06.0,,Defensive rebound by D. West,82,107
402,4,6:04.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),82,110
403,4,6:02.0,Utah full timeout,,82,110
404,4,6:02.0,,K. Looney enters the game for D. West,82,110
405,4,6:02.0,,N. Young enters the game for A. Iguodala,82,110
406,4,6:02.0,,J. Bell enters the game for K. Thompson,82,110
407,4,6:02.0,R. Hood enters the game for J. Ingles,,82,110
408,4,5:45.0,Shooting foul by O. Casspi (drawn by T. Sefolosha),,82,110
409,4,5:45.0,T. Sefolosha makes free throw 1 of 2,,83,110
410,4,5:45.0,T. Sefolosha makes free throw 2 of 2,,84,110
411,4,5:37.0,,Personal foul by R. O'Neale (drawn by N. Young),84,110
412,4,5:29.0,,N. Young misses 2-pt jump shot from 13 ft,84,110
413,4,5:28.0,Defensive rebound by D. Mitchell,,84,110
414,4,5:24.0,Personal foul by N. Young (drawn by D. Mitchell),,84,110
415,4,5:24.0,Away from play foul by J. Bell (drawn by R. O'Neale),,84,110
416,4,5:24.0,R. O'Neale makes free throw 1 of 1,,85,110
417,4,5:17.0,R. Hood misses 2-pt jump shot from 18 ft,,85,110
418,4,5:12.0,,Defensive rebound by J. Bell,85,110
419,4,4:54.0,,P. McCaw makes 2-pt layup from 2 ft,85,112
420,4,4:37.0,R. O'Neale misses 3-pt jump shot from 27 ft,,85,112
421,4,4:33.0,,Defensive rebound by P. McCaw,85,112
422,4,4:29.0,,Golden State full timeout,85,112
423,4,4:29.0,,J. McGee enters the game for O. Casspi,85,112
424,4,4:29.0,E. Udoh enters the game for D. Favors,,85,112
425,4,4:24.0,Offensive charge foul by K. Looney (drawn by R. O'Neale),,85,112
426,4,4:24.0,,Turnover by K. Looney (offensive foul),85,112
427,4,4:07.0,R. Hood misses 2-pt hook shot from 4 ft (block by J. McGee),,85,112
428,4,4:04.0,,Defensive rebound by J. Bell,85,112
429,4,4:01.0,,P. McCaw makes 3-pt jump shot from 26 ft (assist by J. Bell),85,115
430,4,3:48.0,D. Mitchell makes 2-pt jump shot from 13 ft,,87,115
431,4,3:48.0,Shooting foul by J. McGee (drawn by D. Mitchell),,87,115
432,4,3:48.0,D. Mitchell makes free throw 1 of 1,,88,115
433,4,3:35.0,,J. McGee makes 2-pt layup from 3 ft (assist by N. Young),88,117
434,4,3:21.0,R. Hood makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,91,117
435,4,3:06.0,,N. Young makes 2-pt layup from 3 ft,91,119
436,4,2:57.0,D. Mitchell makes 2-pt dunk from 1 ft,,93,119
437,4,2:35.0,,J. McGee misses 3-pt jump shot from 26 ft,93,119
438,4,2:31.0,Defensive rebound by R. O'Neale,,93,119
439,4,2:21.0,Turnover by T. Sefolosha (bad pass),,93,119
440,4,2:21.0,A. Burks enters the game for D. Mitchell,,93,119
441,4,1:57.0,,N. Young misses 2-pt jump shot from 14 ft,93,119
442,4,1:52.0,Defensive rebound by A. Burks,,93,119
443,4,1:50.0,R. Hood makes 2-pt dunk from 1 ft (assist by R. O'Neale),,95,119
444,4,1:33.0,,Turnover by P. McCaw (bad pass; steal by E. Udoh),95,119
445,4,1:31.0,R. O'Neale makes 2-pt dunk from 1 ft,,97,119
446,4,1:14.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Bell),97,122
447,4,1:04.0,R. Hood makes 2-pt hook shot from 11 ft (assist by A. Burks),,99,122
448,4,0:56.0,,J. McGee makes 2-pt dunk from 2 ft (assist by J. Bell),99,124
449,4,0:49.0,Personal foul by K. Looney (drawn by R. Hood),,99,124
450,4,0:49.0,R. Hood makes free throw 1 of 2,,100,124
451,4,0:49.0,R. Hood makes free throw 2 of 2,,101,124
452,4,0:30.0,,J. McGee makes 2-pt jump shot from 17 ft (assist by J. Bell),101,126
453,4,0:23.0,R. O'Neale misses 3-pt jump shot from 25 ft,,101,126
454,4,0:17.0,Offensive rebound by T. Sefolosha,,101,126
455,4,0:17.0,T. Sefolosha misses 2-pt layup from 1 ft (block by J. McGee),,101,126
456,4,0:13.0,,Defensive rebound by J. McGee,101,126
