,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,HOUSTON_ACTION,CHARLOTTE_SCORE,HOUSTON_SCORE
385,4,6:13.0,,C. Paul misses 2-pt jump shot from 8 ft,81,102
386,4,6:12.0,Defensive rebound by D. Howard,,81,102
387,4,6:04.0,K. Walker misses 2-pt layup from 1 ft,,81,102
388,4,6:02.0,,Defensive rebound by C. Capela,81,102
389,4,5:47.0,,J. Harden misses 3-pt jump shot from 25 ft,81,102
390,4,5:43.0,Defensive rebound by D. Howard,,81,102
391,4,5:29.0,D. Howard misses 2-pt hook shot from 7 ft,,81,102
392,4,5:27.0,,Defensive rebound by T. Ariza,81,102
393,4,5:22.0,,Personal foul by D. Howard (drawn by J. Harden),81,102
394,4,5:04.0,,C. Paul misses 2-pt jump shot from 13 ft,81,102
395,4,5:01.0,Defensive rebound by K. Walker,,81,102
396,4,4:57.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,,81,102
397,4,4:55.0,,Defensive rebound by T. Ariza,81,102
398,4,4:50.0,,T. Ariza makes 2-pt layup at rim (assist by J. Harden),81,104
399,4,4:30.0,N. Batum misses 2-pt jump shot from 13 ft,,81,104
400,4,4:27.0,Offensive rebound by M. Kidd-Gilchrist,,81,104
401,4,4:27.0,M. Kidd-Gilchrist makes 2-pt layup at rim,,83,104
402,4,4:24.0,,T. Ariza misses 3-pt jump shot from 24 ft,83,104
403,4,4:21.0,Defensive rebound by M. Kidd-Gilchrist,,83,104
404,4,4:11.0,N. Batum makes 2-pt jump shot from 14 ft (assist by D. Howard),,85,104
405,4,3:52.0,,J. Harden misses 2-pt jump shot from 17 ft,85,104
406,4,3:49.0,Defensive rebound by N. Batum,,85,104
407,4,3:43.0,M. Williams misses 3-pt jump shot from 24 ft,,85,104
408,4,3:39.0,Offensive rebound by D. Howard,,85,104
409,4,3:35.0,D. Howard misses 2-pt layup from 1 ft (block by C. Capela),,85,104
410,4,3:32.0,Offensive rebound by N. Batum,,85,104
411,4,3:32.0,N. Batum makes 2-pt layup at rim,,87,104
412,4,3:20.0,,C. Paul makes 2-pt jump shot from 10 ft,87,106
413,4,3:02.0,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,,87,106
414,4,2:58.0,Offensive rebound by D. Howard,,87,106
415,4,2:56.0,D. Howard makes 2-pt dunk at rim,,89,106
416,4,2:38.0,,J. Harden misses 3-pt jump shot from 25 ft,89,106
417,4,2:35.0,Defensive rebound by K. Walker,,89,106
418,4,2:29.0,Turnover by N. Batum (bad pass; steal by C. Capela),,89,106
419,4,2:23.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),89,108
420,4,2:23.0,Charlotte full timeout,,89,108
421,4,2:23.0,,T. Black enters the game for C. Paul,89,108
422,4,2:23.0,,Z. Qi enters the game for J. Harden,89,108
423,4,2:23.0,,B. Brown enters the game for C. Capela,89,108
424,4,2:23.0,T. Graham enters the game for N. Batum,,89,108
425,4,2:23.0,M. Monk enters the game for D. Howard,,89,108
426,4,2:23.0,J. O'Bryant enters the game for M. Kidd-Gilchrist,,89,108
427,4,2:23.0,D. Bacon enters the game for K. Walker,,89,108
428,4,2:23.0,M. Carter-Williams enters the game for M. Williams,,89,108
429,4,2:07.0,D. Bacon misses 2-pt jump shot from 20 ft,,89,108
430,4,2:04.0,,Defensive rebound by Z. Qi,89,108
431,4,1:41.0,,R. Anderson misses 2-pt jump shot from 14 ft,89,108
432,4,1:38.0,Defensive rebound by M. Carter-Williams,,89,108
433,4,1:29.0,M. Monk makes 3-pt jump shot from 25 ft (assist by T. Graham),,92,108
434,4,1:08.0,,T. Black misses 3-pt jump shot from 25 ft,92,108
435,4,1:05.0,Defensive rebound by M. Carter-Williams,,92,108
436,4,0:57.0,J. O'Bryant misses 2-pt jump shot from 9 ft,,92,108
437,4,0:53.0,Offensive rebound by T. Graham,,92,108
438,4,0:49.0,M. Monk makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,95,108
439,4,0:35.0,,T. Black misses 2-pt layup from 1 ft,95,108
440,4,0:34.0,Defensive rebound by J. O'Bryant,,95,108
441,4,0:25.0,Shooting foul by T. Black (drawn by D. Bacon),,95,108
442,4,0:25.0,D. Bacon misses free throw 1 of 2,,95,108
443,4,0:25.0,Offensive rebound by Team,,95,108
444,4,0:25.0,D. Bacon makes free throw 2 of 2,,96,108
445,4,0:01.0,,B. Brown misses 3-pt jump shot from 29 ft,96,108
446,4,0:01.0,Defensive rebound by M. Carter-Williams,,96,108
