,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
372,4,7:46.0,Defensive rebound by T. Prince,,92,88
373,4,7:36.0,T. Cavanaugh makes 2-pt jump shot from 10 ft (assist by D. Schröder),,94,88
374,4,7:23.0,,C. LeVert misses 3-pt jump shot from 22 ft,94,88
375,4,7:19.0,Defensive rebound by K. Bazemore,,94,88
376,4,7:17.0,Shooting foul by J. Harris (drawn by D. Bembry),,94,88
377,4,7:17.0,D. Bembry makes free throw 1 of 2,,95,88
378,4,7:17.0,,A. Crabbe enters the game for S. Kilpatrick,95,88
379,4,7:17.0,,S. Dinwiddie enters the game for C. LeVert,95,88
380,4,7:17.0,,T. Zeller enters the game for J. Allen,95,88
381,4,7:17.0,,D. Carroll enters the game for R. Hollis-Jefferson,95,88
382,4,7:17.0,D. Bembry makes free throw 2 of 2,,96,88
383,4,7:08.0,,Shooting foul by T. Cavanaugh (drawn by T. Zeller),96,88
384,4,7:08.0,,T. Zeller misses free throw 1 of 2,96,88
385,4,7:08.0,,Offensive rebound by Team,96,88
386,4,7:08.0,E. İlyasova enters the game for D. Bembry,,96,88
387,4,7:08.0,,T. Zeller makes free throw 2 of 2,96,89
388,4,6:55.0,D. Schröder makes 2-pt jump shot from 15 ft (assist by T. Cavanaugh),,98,89
389,4,6:55.0,Shooting foul by S. Dinwiddie (drawn by D. Schröder),,98,89
390,4,6:55.0,D. Schröder makes free throw 1 of 1,,99,89
391,4,6:42.0,,T. Zeller makes 2-pt dunk from 1 ft (assist by J. Harris),99,91
392,4,6:25.0,D. Schröder misses 2-pt jump shot from 15 ft,,99,91
393,4,6:21.0,,Defensive rebound by D. Carroll,99,91
394,4,6:20.0,,Offensive foul by S. Dinwiddie (drawn by D. Schröder),99,91
395,4,6:20.0,,Turnover by S. Dinwiddie (offensive foul),99,91
396,4,6:20.0,,C. LeVert enters the game for J. Harris,99,91
397,4,6:11.0,Personal foul by C. LeVert (drawn by K. Bazemore),,99,91
398,4,6:01.0,T. Prince makes 2-pt layup at rim (assist by D. Schröder),,101,91
399,4,5:51.0,,Turnover by T. Zeller (bad pass; steal by T. Cavanaugh),101,91
400,4,5:44.0,K. Bazemore makes 3-pt jump shot from 21 ft (assist by D. Schröder),,104,91
401,4,5:43.0,,Brooklyn full timeout,104,91
402,4,5:43.0,L. Babbitt enters the game for T. Cavanaugh,,104,91
403,4,5:25.0,,A. Crabbe misses 2-pt jump shot from 20 ft,104,91
404,4,5:23.0,,Offensive rebound by D. Carroll,104,91
405,4,5:19.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,104,91
406,4,5:14.0,Defensive rebound by K. Bazemore,,104,91
407,4,4:56.0,D. Schröder makes 2-pt jump shot from 13 ft,,106,91
408,4,4:40.0,Offensive charge foul by T. Zeller (drawn by E. İlyasova),,106,91
409,4,4:40.0,,Turnover by T. Zeller (offensive foul),106,91
410,4,4:40.0,,R. Hollis-Jefferson enters the game for C. LeVert,106,91
411,4,4:40.0,,J. Harris enters the game for T. Zeller,106,91
412,4,4:40.0,M. Belinelli enters the game for K. Bazemore,,106,91
413,4,4:24.0,T. Prince misses 2-pt layup from 1 ft,,106,91
414,4,4:20.0,Offensive rebound by E. İlyasova,,106,91
415,4,4:14.0,D. Schröder misses 3-pt jump shot from 25 ft,,106,91
416,4,4:13.0,Offensive rebound by Team,,106,91
417,4,4:13.0,,Loose ball foul by D. Carroll (drawn by E. İlyasova),106,91
418,4,3:54.0,L. Babbitt makes 2-pt jump shot from 20 ft (assist by D. Schröder),,108,91
419,4,3:39.0,,Shooting foul by D. Schröder (drawn by S. Dinwiddie),108,91
420,4,3:39.0,,S. Dinwiddie makes free throw 1 of 2,108,92
421,4,3:39.0,,S. Dinwiddie makes free throw 2 of 2,108,93
422,4,3:15.0,T. Prince misses 2-pt jump shot from 11 ft (block by S. Dinwiddie),,108,93
423,4,3:15.0,Offensive rebound by T. Prince,,108,93
424,4,3:15.0,Turnover by Team (shot clock),,108,93
425,4,3:15.0,,Brooklyn full timeout,108,93
426,4,3:15.0,,S. Kilpatrick enters the game for S. Dinwiddie,108,93
427,4,3:15.0,,C. LeVert enters the game for D. Carroll,108,93
428,4,3:15.0,,J. Allen enters the game for A. Crabbe,108,93
429,4,3:15.0,,I. Whitehead enters the game for J. Harris,108,93
430,4,3:15.0,K. Bazemore enters the game for M. Belinelli,,108,93
431,4,3:02.0,,I. Whitehead misses 2-pt layup from 1 ft,108,93
432,4,2:58.0,,Offensive rebound by I. Whitehead,108,93
433,4,2:58.0,,I. Whitehead makes 2-pt layup at rim,108,95
434,4,2:40.0,T. Prince makes 2-pt layup from 1 ft,,110,95
435,4,2:26.0,,Shooting foul by D. Schröder,110,95
436,4,2:26.0,Technical foul by D. Schröder,,110,95
437,4,2:26.0,,S. Kilpatrick makes technical free throw,110,96
438,4,2:26.0,,S. Kilpatrick makes free throw 1 of 3,110,97
439,4,2:26.0,,S. Kilpatrick makes free throw 2 of 3,110,98
440,4,2:26.0,T. Cavanaugh enters the game for L. Babbitt,,110,98
441,4,2:26.0,,S. Kilpatrick makes free throw 3 of 3,110,99
442,4,2:09.0,Turnover by D. Schröder (lost ball; steal by C. LeVert),,110,99
443,4,2:04.0,,S. Kilpatrick misses 3-pt jump shot from 22 ft,110,99
444,4,1:59.0,,Offensive rebound by J. Allen,110,99
445,4,1:53.0,,Turnover by S. Kilpatrick (bad pass; steal by K. Bazemore),110,99
446,4,1:53.0,Atlanta full timeout,,110,99
447,4,1:53.0,L. Babbitt enters the game for T. Cavanaugh,,110,99
448,4,1:41.0,D. Schröder makes 2-pt layup from 2 ft,,112,99
449,4,1:27.0,,J. Allen makes 2-pt layup from 1 ft (assist by I. Whitehead),112,101
450,4,1:27.0,,Shooting foul by E. İlyasova (drawn by J. Allen),112,101
451,4,1:27.0,,J. Allen makes free throw 1 of 1,112,102
452,4,1:13.0,D. Schröder misses 3-pt jump shot from 24 ft,,112,102
453,4,1:10.0,,Defensive rebound by I. Whitehead,112,102
454,4,1:05.0,,I. Whitehead misses 2-pt jump shot from 6 ft,112,102
455,4,1:01.0,,Offensive rebound by R. Hollis-Jefferson,112,102
456,4,1:01.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by T. Prince),112,102
457,4,0:39.0,D. Schröder makes 2-pt jump shot from 8 ft,,114,102
458,4,0:32.0,,S. Kilpatrick misses 2-pt jump shot from 14 ft,114,102
459,4,0:30.0,,Offensive rebound by S. Kilpatrick,114,102
460,4,0:26.0,,Turnover by I. Whitehead (bad pass; steal by K. Bazemore),114,102
461,4,0:02.0,Turnover by Team (shot clock),,114,102
