,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DALLAS_ACTION,ATLANTA_SCORE,DALLAS_SCORE
382,4,6:38.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),96,94
383,4,6:30.0,D. Bembry makes 2-pt layup at rim (assist by D. Schröder),,98,94
384,4,6:10.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by D. Smith),98,97
385,4,5:59.0,D. Schröder makes 2-pt layup from 1 ft,,100,97
386,4,5:38.0,,D. Powell makes 3-pt jump shot from 26 ft (assist by W. Matthews),100,100
387,4,5:31.0,Atlanta full timeout,,100,100
388,4,5:31.0,T. Prince enters the game for K. Bazemore,,100,100
389,4,5:31.0,M. Belinelli enters the game for D. Bembry,,100,100
390,4,5:19.0,Shooting foul by W. Matthews (drawn by D. Dedmon),,100,100
391,4,5:19.0,D. Dedmon makes free throw 1 of 2,,101,100
392,4,5:19.0,D. Dedmon misses free throw 2 of 2,,101,100
393,4,5:16.0,Offensive rebound by E. İlyasova,,101,100
394,4,5:15.0,E. İlyasova makes 2-pt layup at rim,,103,100
395,4,4:49.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Smith),103,103
396,4,4:31.0,D. Dedmon misses 2-pt jump shot from 5 ft,,103,103
397,4,4:31.0,Offensive rebound by T. Prince,,103,103
398,4,4:18.0,M. Belinelli makes 2-pt jump shot from 20 ft,,105,103
399,4,4:02.0,,D. Smith misses 2-pt jump shot from 3 ft (block by D. Dedmon),105,103
400,4,4:02.0,,Offensive rebound by Team,105,103
401,4,3:59.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by H. Barnes),105,106
402,4,3:44.0,D. Dedmon makes 2-pt hook shot from 5 ft (assist by D. Schröder),,107,106
403,4,3:19.0,,H. Barnes misses 3-pt jump shot from 22 ft,107,106
404,4,3:15.0,Defensive rebound by T. Prince,,107,106
405,4,3:11.0,Atlanta full timeout,,107,106
406,4,3:04.0,D. Schröder makes 2-pt jump shot from 16 ft,,109,106
407,4,3:04.0,Shooting foul by Y. Ferrell (drawn by D. Schröder),,109,106
408,4,3:04.0,D. Schröder misses free throw 1 of 1,,109,106
409,4,3:01.0,,Defensive rebound by W. Matthews,109,106
410,4,2:54.0,,W. Matthews misses 3-pt jump shot from 22 ft,109,106
411,4,2:50.0,Defensive rebound by E. İlyasova,,109,106
412,4,2:39.0,T. Prince misses 2-pt jump shot from 10 ft,,109,106
413,4,2:37.0,,Defensive rebound by H. Barnes,109,106
414,4,2:23.0,,Shooting foul by E. İlyasova (drawn by H. Barnes),109,106
415,4,2:23.0,,H. Barnes makes free throw 1 of 2,109,107
416,4,2:23.0,,H. Barnes makes free throw 2 of 2,109,108
417,4,2:12.0,Personal block foul by D. Powell (drawn by D. Schröder),,109,108
418,4,2:00.0,D. Schröder makes 2-pt layup from 1 ft,,111,108
419,4,1:46.0,,Shooting foul by E. İlyasova (drawn by H. Barnes),111,108
420,4,1:46.0,,H. Barnes misses free throw 1 of 2,111,108
421,4,1:46.0,,Offensive rebound by Team,111,108
422,4,1:46.0,K. Bazemore enters the game for E. İlyasova,,111,108
423,4,1:46.0,,H. Barnes makes free throw 2 of 2,111,109
424,4,1:33.0,Turnover by D. Dedmon (lost ball; steal by H. Barnes),,111,109
425,4,1:22.0,,Turnover by D. Smith (lost ball; steal by M. Belinelli),111,109
426,4,1:17.0,T. Prince misses 2-pt layup from 2 ft (block by D. Powell),,111,109
427,4,1:13.0,,Defensive rebound by H. Barnes,111,109
428,4,1:13.0,,H. Barnes makes 2-pt layup from 2 ft (assist by D. Smith),111,111
429,4,1:00.0,D. Schröder misses 2-pt jump shot from 19 ft,,111,111
430,4,0:58.0,Offensive rebound by D. Dedmon,,111,111
431,4,0:58.0,D. Dedmon makes 2-pt layup at rim,,113,111
432,4,0:34.0,,Turnover by Team (shot clock),113,111
433,4,0:34.0,,N. Noel enters the game for D. Powell,113,111
434,4,0:34.0,J. Collins enters the game for D. Dedmon,,113,111
435,4,0:15.0,M. Belinelli misses 2-pt jump shot from 21 ft,,113,111
436,4,0:14.0,Offensive rebound by T. Prince,,113,111
437,4,0:14.0,Personal foul by D. Smith (drawn by T. Prince),,113,111
438,4,0:14.0,T. Prince makes free throw 1 of 2,,114,111
439,4,0:14.0,,D. Powell enters the game for Y. Ferrell,114,111
440,4,0:14.0,D. Dedmon enters the game for M. Belinelli,,114,111
441,4,0:14.0,D. Bembry enters the game for J. Collins,,114,111
442,4,0:14.0,T. Prince makes free throw 2 of 2,,115,111
443,4,0:14.0,,Dallas full timeout,115,111
444,4,0:14.0,,D. Nowitzki enters the game for N. Noel,115,111
445,4,0:14.0,,Y. Ferrell enters the game for D. Powell,115,111
446,4,0:09.0,,W. Matthews misses 3-pt jump shot from 25 ft (block by T. Prince),115,111
447,4,0:05.0,Defensive rebound by K. Bazemore,,115,111
448,4,0:05.0,Personal take foul by D. Nowitzki (drawn by D. Dedmon),,115,111
449,4,0:05.0,D. Dedmon makes free throw 1 of 2,,116,111
450,4,0:05.0,,N. Noel enters the game for Y. Ferrell,116,111
451,4,0:05.0,D. Dedmon makes free throw 2 of 2,,117,111
452,4,0:05.0,,Dallas full timeout,117,111
453,4,0:05.0,,D. Harris enters the game for N. Noel,117,111
454,4,0:02.0,,D. Smith misses 3-pt jump shot from 31 ft,117,111
455,4,0:02.0,Defensive rebound by D. Dedmon,,117,111
