,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MINNESOTA_ACTION,HOUSTON_SCORE,MINNESOTA_SCORE
390,4,4:26.0,,J. Butler makes free throw 2 of 2,107,95
391,4,4:17.0,J. Harden makes 2-pt layup from 1 ft,,109,95
392,4,4:17.0,Shooting foul by K. Towns (drawn by J. Harden),,109,95
393,4,4:17.0,J. Harden makes free throw 1 of 1,,110,95
394,4,4:05.0,,A. Wiggins makes 2-pt jump shot from 18 ft (assist by J. Butler),110,97
395,4,3:48.0,Shooting foul by J. Teague (drawn by J. Harden),,110,97
396,4,3:48.0,J. Harden makes free throw 1 of 3,,111,97
397,4,3:48.0,J. Harden makes free throw 2 of 3,,112,97
398,4,3:48.0,J. Harden makes free throw 3 of 3,,113,97
399,4,3:28.0,,K. Towns makes 2-pt jump shot from 7 ft (assist by J. Butler),113,99
400,4,3:04.0,J. Harden makes 3-pt jump shot from 26 ft,,116,99
401,4,2:51.0,,A. Wiggins makes 2-pt jump shot from 17 ft (assist by J. Teague),116,101
402,4,2:32.0,R. Anderson misses 3-pt jump shot from 25 ft,,116,101
403,4,2:29.0,,Defensive rebound by T. Gibson,116,101
404,4,2:16.0,,Shooting foul by L. Mbah a Moute (drawn by K. Towns),116,101
405,4,2:16.0,,K. Towns makes free throw 1 of 2,116,102
406,4,2:16.0,C. Paul enters the game for R. Anderson,,116,102
407,4,2:16.0,,K. Towns makes free throw 2 of 2,116,103
408,4,1:58.0,L. Mbah a Moute makes 2-pt dunk from 1 ft (assist by J. Harden),,118,103
409,4,1:43.0,,T. Gibson makes 2-pt layup at rim (assist by K. Towns),118,105
410,4,1:21.0,J. Harden makes 3-pt jump shot from 27 ft,,121,105
411,4,1:18.0,,Personal take foul by C. Paul (drawn by J. Teague),121,105
412,4,1:18.0,G. Green enters the game for E. Gordon,,121,105
413,4,1:18.0,,A. Brooks enters the game for J. Butler,121,105
414,4,1:11.0,,T. Gibson makes 2-pt layup from 1 ft (assist by K. Towns),121,107
415,4,1:11.0,,Shooting foul by G. Green (drawn by T. Gibson),121,107
416,4,1:11.0,,T. Gibson makes free throw 1 of 1,121,108
417,4,0:51.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by J. Harden),,124,108
418,4,0:44.0,,J. Teague misses 2-pt jump shot from 19 ft,124,108
419,4,0:42.0,Defensive rebound by C. Paul,,124,108
420,4,0:42.0,Personal foul by K. Towns (drawn by C. Paul),,124,108
421,4,0:42.0,,C. Aldrich enters the game for K. Towns,124,108
422,4,0:27.0,Personal foul by C. Aldrich (drawn by J. Harden),,124,108
423,4,0:27.0,J. Harden makes free throw 1 of 2,,125,108
424,4,0:27.0,J. Harden makes free throw 2 of 2,,126,108
425,4,0:13.0,,J. Teague misses 2-pt jump shot from 6 ft,126,108
426,4,0:10.0,Defensive rebound by C. Paul,,126,108
