,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
374,4,4:14.0,,K. Birch makes 2-pt layup from 2 ft (assist by S. Mack),96,91
375,4,4:02.0,Turnover by G. Antetokounmpo (step out of bounds),,96,91
376,4,3:47.0,,E. Fournier misses 2-pt layup from 1 ft (block by T. Zeller),96,91
377,4,3:47.0,Defensive rebound by Team,,96,91
378,4,3:36.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,98,91
379,4,3:35.0,,Orlando full timeout,98,91
380,4,3:35.0,,J. Simmons enters the game for D. Augustin,98,91
381,4,3:19.0,,E. Fournier makes 2-pt layup from 2 ft (assist by K. Birch),98,93
382,4,3:04.0,K. Middleton makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,100,93
383,4,2:47.0,,J. Simmons makes 2-pt jump shot from 8 ft,100,95
384,4,2:23.0,Turnover by E. Bledsoe (lost ball; steal by S. Mack),,100,95
385,4,2:19.0,,E. Fournier makes 2-pt layup from 2 ft,100,97
386,4,2:00.0,G. Antetokounmpo makes 2-pt layup from 6 ft (assist by K. Middleton),,102,97
387,4,1:49.0,,J. Simmons makes 3-pt jump shot from 26 ft,102,100
388,4,1:38.0,K. Middleton makes 2-pt jump shot from 17 ft,,104,100
389,4,1:21.0,,Personal foul by K. Middleton (drawn by E. Fournier),104,100
390,4,1:21.0,T. Maker enters the game for T. Zeller,,104,100
391,4,1:12.0,,M. Hezonja misses 3-pt jump shot from 26 ft,104,100
392,4,1:08.0,,Offensive rebound by J. Simmons,104,100
393,4,1:04.0,,J. Simmons misses 2-pt layup from 2 ft,104,100
394,4,1:01.0,Defensive rebound by K. Middleton,,104,100
395,4,0:45.0,G. Antetokounmpo makes 2-pt jump shot from 8 ft (assist by E. Bledsoe),,106,100
396,4,0:45.0,Shooting foul by M. Hezonja (drawn by G. Antetokounmpo),,106,100
397,4,0:45.0,G. Antetokounmpo makes free throw 1 of 1,,107,100
398,4,0:37.0,,E. Fournier misses 3-pt jump shot from 26 ft,107,100
399,4,0:33.0,Defensive rebound by K. Middleton,,107,100
400,4,0:22.0,Personal take foul by M. Hezonja (drawn by E. Bledsoe),,107,100
401,4,0:22.0,E. Bledsoe makes free throw 1 of 2,,108,100
402,4,0:22.0,E. Bledsoe makes free throw 2 of 2,,109,100
403,4,0:22.0,,Orlando full timeout,109,100
404,4,0:22.0,,M. Speights enters the game for J. Simmons,109,100
405,4,0:22.0,,D. Augustin enters the game for K. Birch,109,100
406,4,0:17.0,,Shooting foul by G. Antetokounmpo (drawn by E. Fournier),109,100
407,4,0:17.0,,E. Fournier makes free throw 1 of 2,109,101
408,4,0:17.0,,K. Birch enters the game for M. Hezonja,109,101
409,4,0:17.0,,W. Iwundu enters the game for M. Speights,109,101
410,4,0:17.0,,E. Fournier makes free throw 2 of 2,109,102
411,4,0:13.0,Personal take foul by E. Fournier (drawn by E. Bledsoe),,109,102
412,4,0:13.0,E. Bledsoe makes free throw 1 of 2,,110,102
413,4,0:13.0,E. Bledsoe makes free throw 2 of 2,,111,102
414,4,0:07.0,,E. Fournier makes 2-pt layup from 1 ft,111,104
