,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,TORONTO_ACTION,GOLDEN STATE_SCORE,TORONTO_SCORE
380,4,4:17.0,,Shooting foul by K. Durant (drawn by J. Poeltl),115,111
381,4,4:17.0,,J. Poeltl misses free throw 1 of 2,115,111
382,4,4:17.0,,Offensive rebound by Team,115,111
383,4,4:17.0,,J. Poeltl makes free throw 2 of 2,115,112
384,4,4:05.0,Shooting foul by C. Miles (drawn by K. Looney),,115,112
385,4,4:05.0,K. Looney makes free throw 1 of 2,,116,112
386,4,4:05.0,K. Looney misses free throw 2 of 2,,116,112
387,4,4:05.0,,Defensive rebound by D. DeRozan,116,112
388,4,4:03.0,,Turnover by D. DeRozan (step out of bounds),116,112
389,4,3:58.0,D. Green misses 2-pt layup from 9 ft,,116,112
390,4,3:57.0,,Defensive rebound by F. VanVleet,116,112
391,4,3:54.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by P. Siakam),116,115
392,4,3:35.0,S. Curry makes 3-pt jump shot from 24 ft,,119,115
393,4,3:16.0,,D. DeRozan misses 3-pt jump shot from 25 ft,119,115
394,4,3:15.0,Defensive rebound by K. Thompson,,119,115
395,4,3:11.0,Personal foul by D. DeRozan (drawn by D. Green),,119,115
396,4,3:11.0,,Toronto full timeout,119,115
397,4,3:11.0,D. West enters the game for K. Looney,,119,115
398,4,3:08.0,Turnover by D. West (bad pass),,119,115
399,4,2:54.0,,Personal foul by K. Durant (drawn by P. Siakam),119,115
400,4,2:47.0,,D. DeRozan makes 2-pt jump shot from 2 ft,119,117
401,4,2:23.0,K. Thompson makes 2-pt jump shot from 16 ft,,121,117
402,4,2:11.0,,D. DeRozan makes 2-pt layup from 1 ft,121,119
403,4,1:56.0,K. Durant makes 2-pt jump shot from 15 ft (assist by S. Curry),,123,119
404,4,1:37.0,,Shooting foul by D. West (drawn by C. Miles),123,119
405,4,1:37.0,,C. Miles makes free throw 1 of 3,123,120
406,4,1:37.0,,C. Miles misses free throw 2 of 3,123,120
407,4,1:37.0,,Offensive rebound by Team,123,120
408,4,1:37.0,,C. Miles misses free throw 3 of 3,123,120
409,4,1:34.0,Defensive rebound by D. Green,,123,120
410,4,1:17.0,S. Curry misses 2-pt jump shot from 15 ft,,123,120
411,4,1:14.0,,Defensive rebound by P. Siakam,123,120
412,4,1:05.0,,D. DeRozan misses 2-pt jump shot from 7 ft,123,120
413,4,1:04.0,,Offensive rebound by D. DeRozan,123,120
414,4,1:03.0,,D. DeRozan makes 2-pt jump shot from 2 ft,123,122
415,4,0:45.0,Shooting foul by J. Poeltl (drawn by S. Curry),,123,122
416,4,0:45.0,S. Curry misses free throw 1 of 2,,123,122
417,4,0:45.0,Offensive rebound by Team,,123,122
418,4,0:45.0,K. Looney enters the game for D. West,,123,122
419,4,0:45.0,S. Curry misses free throw 2 of 2,,123,122
420,4,0:45.0,,Defensive rebound by C. Miles,123,122
421,4,0:45.0,,Toronto full timeout,123,122
422,4,0:37.0,,D. DeRozan misses 2-pt jump shot from 17 ft,123,122
423,4,0:34.0,Defensive rebound by K. Looney,,123,122
424,4,0:21.0,K. Durant makes 2-pt jump shot from 21 ft (assist by S. Curry),,125,122
425,4,0:21.0,,Toronto full timeout,125,122
426,4,0:21.0,,N. Powell enters the game for P. Siakam,125,122
427,4,0:11.0,,C. Miles misses 3-pt jump shot from 27 ft,125,122
428,4,0:08.0,,Offensive rebound by Team,125,122
429,4,0:03.0,,Turnover by D. DeRozan (out of bounds lost ball),125,122
430,4,0:03.0,Golden State full timeout,,125,122
431,4,0:03.0,,P. Siakam enters the game for C. Miles,125,122
432,4,0:03.0,S. Livingston enters the game for K. Looney,,125,122
433,4,0:02.0,Personal take foul by F. VanVleet (drawn by S. Curry),,125,122
434,4,0:02.0,S. Curry makes free throw 1 of 2,,126,122
435,4,0:02.0,S. Curry makes free throw 2 of 2,,127,122
436,4,0:00.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by J. Poeltl),127,125
