,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
384,4,4:04.0,J. Barea makes 2-pt jump shot from 7 ft,,98,107
385,4,3:47.0,,A. Aminu misses 3-pt jump shot from 24 ft,98,107
386,4,3:41.0,,Offensive rebound by J. Nurkić,98,107
387,4,3:37.0,,D. Lillard misses 3-pt jump shot from 25 ft,98,107
388,4,3:32.0,Defensive rebound by H. Barnes,,98,107
389,4,3:30.0,D. Smith enters the game for Y. Ferrell,,98,107
390,4,3:28.0,Personal foul by J. Nurkić (drawn by S. Mejri),,98,107
391,4,3:22.0,J. Barea makes 2-pt layup at rim,,100,107
392,4,3:04.0,,E. Turner makes 2-pt jump shot from 5 ft,100,109
393,4,2:46.0,J. Barea misses 2-pt jump shot from 20 ft,,100,109
394,4,2:43.0,Offensive rebound by W. Matthews,,100,109
395,4,2:40.0,Technical foul by W. Matthews,,100,109
396,4,2:40.0,,Portland full timeout,100,109
397,4,2:40.0,,E. Davis enters the game for J. Nurkić,100,109
398,4,2:40.0,Y. Ferrell enters the game for J. Barea,,100,109
399,4,2:40.0,,D. Lillard makes technical free throw,100,110
400,4,2:32.0,D. Smith makes 2-pt jump shot from 20 ft,,102,110
401,4,2:13.0,Offensive charge foul by E. Turner (drawn by Y. Ferrell),,102,110
402,4,2:13.0,,Turnover by E. Turner (offensive foul),102,110
403,4,2:04.0,D. Smith misses 2-pt jump shot from 15 ft,,102,110
404,4,2:01.0,,Defensive rebound by D. Lillard,102,110
405,4,1:46.0,,D. Lillard makes 2-pt layup from 1 ft,102,112
406,4,1:36.0,D. Smith makes 2-pt layup from 1 ft,,104,112
407,4,1:36.0,,D. Lillard makes technical free throw,104,113
408,4,1:18.0,,D. Lillard misses 3-pt jump shot from 26 ft,104,113
409,4,1:15.0,Defensive rebound by D. Smith,,104,113
410,4,1:06.0,W. Matthews makes 2-pt jump shot from 10 ft,,106,113
411,4,0:47.0,,C. McCollum misses 2-pt layup from 2 ft (block by S. Mejri),106,113
412,4,0:47.0,,Offensive rebound by Team,106,113
413,4,0:45.0,,E. Turner misses 2-pt layup from 1 ft,106,113
414,4,0:42.0,Defensive rebound by S. Mejri,,106,113
415,4,0:38.0,D. Smith makes 2-pt jump shot from 2 ft,,108,113
416,4,0:17.0,,E. Davis makes 2-pt dunk at rim (assist by C. McCollum),108,115
417,4,0:17.0,Dallas full timeout,,108,115
418,4,0:17.0,D. Powell enters the game for S. Mejri,,108,115
419,4,0:17.0,D. Nowitzki enters the game for Y. Ferrell,,108,115
420,4,0:13.0,D. Nowitzki misses 3-pt jump shot from 29 ft,,108,115
421,4,0:09.0,Offensive rebound by H. Barnes,,108,115
422,4,0:07.0,H. Barnes misses 2-pt layup from 2 ft (block by E. Davis),,108,115
423,4,0:06.0,,Defensive rebound by E. Davis,108,115
424,4,0:06.0,,Personal take foul by D. Powell (drawn by E. Davis),108,115
425,4,0:06.0,Y. Ferrell enters the game for D. Smith,,108,115
426,4,0:06.0,M. Kleber enters the game for D. Nowitzki,,108,115
427,4,0:03.0,,Personal take foul by H. Barnes (drawn by C. McCollum),108,115
428,4,0:03.0,,C. McCollum makes free throw 1 of 2,108,116
429,4,0:03.0,,C. McCollum makes free throw 2 of 2,108,117
430,4,0:03.0,Dallas full timeout,,108,117
431,4,0:03.0,D. Smith enters the game for D. Powell,,108,117
432,4,0:00.0,H. Barnes misses 2-pt jump shot from 19 ft,,108,117
433,4,0:00.0,Offensive rebound by Team,,108,117
