,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
384,4,1:12.0,,Turnover by M. Leonard (lost ball; steal by G. Dieng),108,123
385,4,1:09.0,T. Jones misses 2-pt layup at rim,,108,123
386,4,1:09.0,Offensive rebound by S. Muhammad,,108,123
387,4,1:09.0,S. Muhammad makes 2-pt layup at rim,,110,123
388,4,1:09.0,Shooting foul by N. Vonleh (drawn by S. Muhammad),,110,123
389,4,1:09.0,S. Muhammad makes free throw 1 of 1,,111,123
390,4,0:54.0,,Turnover by N. Vonleh (out of bounds lost ball),111,123
391,4,0:40.0,A. Brooks makes 2-pt jump shot from 13 ft,,113,123
392,4,0:27.0,,S. Napier misses 3-pt jump shot from 26 ft,113,123
393,4,0:24.0,Defensive rebound by C. Aldrich,,113,123
394,4,0:17.0,Shooting foul by J. Layman (drawn by C. Aldrich),,113,123
395,4,0:17.0,C. Aldrich misses free throw 1 of 2,,113,123
396,4,0:17.0,Offensive rebound by Team,,113,123
397,4,0:17.0,C. Aldrich makes free throw 2 of 2,,114,123
