,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
379,4,10:04.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,101,91
380,4,9:44.0,,J. Simmons makes 2-pt layup from 2 ft (assist by E. Fournier),101,93
381,4,9:31.0,J. Harris misses 3-pt jump shot from 24 ft,,101,93
382,4,9:28.0,,Defensive rebound by J. Simmons,101,93
383,4,9:23.0,,Shooting block foul by J. Allen (drawn by J. Simmons),101,93
384,4,9:23.0,,J. Simmons makes free throw 1 of 2,101,94
385,4,9:23.0,,J. Simmons makes free throw 2 of 2,101,95
386,4,9:04.0,C. LeVert misses 2-pt layup from 4 ft,,101,95
387,4,9:01.0,,Defensive rebound by B. Biyombo,101,95
388,4,8:55.0,,D. Augustin makes 2-pt layup from 2 ft,101,97
389,4,8:54.0,Brooklyn full timeout,,101,97
390,4,8:42.0,T. Booker makes 2-pt hook shot from 9 ft,,103,97
391,4,8:28.0,,E. Fournier misses 3-pt jump shot from 25 ft,103,97
392,4,8:25.0,Defensive rebound by T. Booker,,103,97
393,4,8:03.0,J. Harris misses 3-pt jump shot from 25 ft,,103,97
394,4,7:59.0,,Defensive rebound by J. Simmons,103,97
395,4,7:49.0,,J. Simmons misses 2-pt hook shot from 11 ft,103,97
396,4,7:48.0,,Offensive rebound by B. Biyombo,103,97
397,4,7:48.0,,Shooting foul by T. Booker (drawn by B. Biyombo),103,97
398,4,7:48.0,,B. Biyombo makes free throw 1 of 2,103,98
399,4,7:48.0,,A. Gordon enters the game for J. Isaac,103,98
400,4,7:48.0,R. Hollis-Jefferson enters the game for S. Dinwiddie,,103,98
401,4,7:48.0,D. Russell enters the game for T. Booker,,103,98
402,4,7:48.0,,B. Biyombo misses free throw 2 of 2,103,98
403,4,7:47.0,Defensive rebound by R. Hollis-Jefferson,,103,98
404,4,7:47.0,Personal foul by J. Simmons (drawn by R. Hollis-Jefferson),,103,98
405,4,7:34.0,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),,105,98
406,4,7:19.0,,Shooting foul by J. Allen (drawn by J. Simmons),105,98
407,4,7:19.0,,J. Simmons makes free throw 1 of 2,105,99
408,4,7:19.0,,J. Simmons misses free throw 2 of 2,105,99
409,4,7:16.0,Defensive rebound by D. Russell,,105,99
410,4,6:58.0,Turnover by J. Allen (bad pass; steal by E. Fournier),,105,99
411,4,6:50.0,,J. Simmons makes 2-pt layup from 3 ft,105,101
412,4,6:34.0,D. Russell makes 2-pt layup from 3 ft,,107,101
413,4,6:27.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by J. Simmons),107,104
414,4,6:19.0,Brooklyn full timeout,,107,104
415,4,6:19.0,A. Crabbe enters the game for J. Harris,,107,104
416,4,6:16.0,Personal foul by J. Simmons (drawn by D. Russell),,107,104
417,4,6:06.0,Shooting foul by A. Gordon (drawn by R. Hollis-Jefferson),,107,104
418,4,6:06.0,R. Hollis-Jefferson makes free throw 1 of 2,,108,104
419,4,6:06.0,R. Hollis-Jefferson makes free throw 2 of 2,,109,104
420,4,5:52.0,,D. Augustin misses 3-pt jump shot from 25 ft,109,104
421,4,5:49.0,Defensive rebound by C. LeVert,,109,104
422,4,5:42.0,D. Russell misses 2-pt layup from 2 ft (block by B. Biyombo),,109,104
423,4,5:40.0,Offensive rebound by J. Allen,,109,104
424,4,5:40.0,Shooting foul by J. Simmons (drawn by J. Allen),,109,104
425,4,5:40.0,J. Allen makes free throw 1 of 2,,110,104
426,4,5:40.0,,N. Vučević enters the game for B. Biyombo,110,104
427,4,5:40.0,,T. Ross enters the game for J. Simmons,110,104
428,4,5:40.0,J. Allen misses free throw 2 of 2,,110,104
429,4,5:38.0,,Defensive rebound by A. Gordon,110,104
430,4,5:32.0,,E. Fournier makes 3-pt jump shot from 25 ft,110,107
431,4,5:13.0,A. Crabbe misses 3-pt jump shot from 25 ft,,110,107
432,4,5:10.0,,Defensive rebound by T. Ross,110,107
433,4,5:01.0,,N. Vučević makes 2-pt jump shot from 12 ft (assist by E. Fournier),110,109
434,4,4:42.0,R. Hollis-Jefferson misses 2-pt layup from 5 ft (block by N. Vučević),,110,109
435,4,4:39.0,,Defensive rebound by N. Vučević,110,109
436,4,4:36.0,,D. Augustin misses 2-pt layup from 2 ft,110,109
437,4,4:34.0,Defensive rebound by C. LeVert,,110,109
438,4,4:19.0,Brooklyn full timeout,,110,109
439,4,4:19.0,D. Carroll enters the game for C. LeVert,,110,109
440,4,4:19.0,T. Booker enters the game for J. Allen,,110,109
441,4,4:13.0,D. Russell misses 3-pt jump shot from 30 ft,,110,109
442,4,4:10.0,,Defensive rebound by D. Augustin,110,109
443,4,3:58.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by D. Augustin),110,112
444,4,3:44.0,Shooting foul by E. Fournier (drawn by D. Russell),,110,112
445,4,3:44.0,D. Russell makes free throw 2 of 2,,111,112
446,4,3:44.0,D. Russell makes free throw 1 of 2,,112,112
447,4,3:36.0,,Personal foul by R. Hollis-Jefferson (drawn by E. Fournier),112,112
448,4,3:36.0,,J. Simmons enters the game for D. Augustin,112,112
449,4,3:36.0,,E. Fournier makes free throw 2 of 2,112,113
450,4,3:36.0,,E. Fournier makes free throw 1 of 2,112,114
451,4,3:24.0,D. Russell misses 2-pt jump shot from 20 ft,,112,114
452,4,3:21.0,Offensive rebound by A. Crabbe,,112,114
453,4,3:07.0,Turnover by R. Hollis-Jefferson (bad pass),,112,114
454,4,3:07.0,,Orlando full timeout,112,114
455,4,3:07.0,C. LeVert enters the game for R. Hollis-Jefferson,,112,114
456,4,3:07.0,,D. Augustin enters the game for T. Ross,112,114
457,4,2:51.0,,J. Simmons misses 2-pt jump shot from 14 ft,112,114
458,4,2:48.0,Defensive rebound by D. Carroll,,112,114
459,4,2:39.0,T. Booker misses 2-pt jump shot from 3 ft,,112,114
460,4,2:36.0,Offensive rebound by D. Carroll,,112,114
461,4,2:35.0,D. Carroll makes 2-pt layup from 3 ft,,114,115
462,4,2:20.0,,E. Fournier makes free throw 2 of 2,114,115
463,4,2:20.0,,Shooting foul by D. Russell (drawn by E. Fournier),114,115
464,4,2:20.0,,T. Ross enters the game for D. Augustin,114,115
465,4,2:20.0,,E. Fournier makes free throw 1 of 2,114,116
466,4,2:11.0,A. Crabbe misses 3-pt jump shot from 27 ft,,114,116
467,4,2:09.0,,Defensive rebound by A. Gordon,114,116
468,4,1:50.0,,J. Simmons misses 2-pt layup from 2 ft,114,116
469,4,1:49.0,,Offensive rebound by A. Gordon,114,116
470,4,1:49.0,,A. Gordon makes 2-pt dunk from 2 ft,114,118
471,4,1:41.0,D. Russell makes 2-pt layup from 3 ft,,116,118
472,4,1:25.0,,N. Vučević makes 2-pt layup from 3 ft (assist by E. Fournier),116,120
473,4,1:18.0,Shooting foul by T. Ross (drawn by D. Russell),,116,120
474,4,1:18.0,,J. Simmons enters the game for D. Augustin,116,120
475,4,1:18.0,C. LeVert enters the game for R. Hollis-Jefferson,,116,120
476,4,1:18.0,D. Russell makes free throw 1 of 3,,117,120
477,4,1:18.0,D. Russell makes free throw 2 of 3,,118,120
478,4,1:18.0,D. Russell makes free throw 3 of 3,,119,120
479,4,1:01.0,,E. Fournier misses 3-pt jump shot from 25 ft,119,120
480,4,1:01.0,Defensive rebound by A. Crabbe,,119,120
481,4,0:53.0,A. Crabbe misses 3-pt jump shot from 24 ft,,119,120
482,4,0:53.0,,Defensive rebound by N. Vučević,119,120
483,4,0:48.0,,D. Augustin enters the game for J. Simmons,119,120
484,4,0:48.0,,Turnover by N. Vučević (bad pass; steal by D. Carroll),119,120
485,4,0:48.0,D. Carroll makes 2-pt jump shot from 3 ft,,121,120
486,4,0:48.0,,Orlando full timeout,121,120
487,4,0:48.0,,D. Augustin enters the game for J. Simmons,121,120
488,4,0:36.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by N. Vučević),121,123
489,4,0:26.0,D. Russell misses 3-pt jump shot from 26 ft,,121,123
490,4,0:20.0,Offensive rebound by C. LeVert,,121,123
491,4,0:18.0,Turnover by D. Russell (bad pass; steal by T. Ross),,121,123
492,4,0:16.0,,J. Simmons enters the game for D. Augustin,121,123
493,4,0:16.0,Q. Acy enters the game for T. Booker,,121,123
494,4,0:15.0,,Personal foul by D. Carroll (drawn by E. Fournier),121,123
495,4,0:15.0,,E. Fournier makes free throw 1 of 2,121,124
496,4,0:15.0,,J. Simmons enters the game for D. Augustin,121,124
497,4,0:15.0,,E. Fournier makes free throw 2 of 2,121,125
498,4,0:15.0,Brooklyn full timeout,,121,125
499,4,0:15.0,Q. Acy enters the game for T. Booker,,121,125
500,4,0:11.0,D. Russell misses 3-pt jump shot from 26 ft,,121,125
501,4,0:08.0,Offensive rebound by Q. Acy,,121,125
502,4,0:06.0,A. Crabbe misses 2-pt jump shot from 14 ft,,121,125
503,4,0:02.0,Offensive rebound by D. Russell,,121,125
504,4,0:00.0,C. LeVert misses 3-pt jump shot from 23 ft,,121,125
505,4,0:00.0,,Defensive rebound by A. Gordon,121,125
