,QUARTER,TIME_REMAINING,MIAMI_ACTION,MEMPHIS_ACTION,MIAMI_SCORE,MEMPHIS_SCORE
390,4,1:52.0,,J. Martin enters the game for T. Evans,101,77
391,4,1:52.0,,V. Hunter enters the game for C. Parsons,101,77
392,4,1:52.0,,A. Harrison enters the game for M. Gasol,101,77
393,4,1:52.0,,I. Rabb enters the game for D. Brooks,101,77
394,4,1:52.0,U. Haslem enters the game for J. Richardson,,101,77
395,4,1:52.0,J. Johnson misses free throw 2 of 2,,101,77
396,4,1:52.0,,Personal take foul by J. Johnson (drawn by D. Davis),101,77
397,4,1:52.0,J. Mickey enters the game for J. Johnson,,101,77
398,4,1:50.0,,Defensive rebound by D. Davis,101,77
399,4,1:39.0,,Personal foul by U. Haslem (drawn by D. Davis),101,77
400,4,1:39.0,,D. Davis misses free throw 1 of 2,101,77
401,4,1:39.0,,Offensive rebound by Team,101,77
402,4,1:39.0,,D. Davis makes free throw 2 of 2,101,78
403,4,1:25.0,Turnover by T. Johnson (bad pass),,101,78
404,4,1:12.0,,I. Rabb misses 2-pt hook shot from 9 ft,101,78
405,4,1:08.0,Defensive rebound by J. Mickey,,101,78
406,4,0:53.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by U. Haslem),,104,78
407,4,0:38.0,,J. Martin misses 2-pt jump shot from 20 ft,104,78
408,4,0:38.0,,Offensive rebound by Team,104,78
409,4,0:26.0,,V. Hunter makes 2-pt layup from 1 ft (assist by I. Rabb),104,80
410,4,0:05.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by U. Haslem),,107,80
411,4,0:00.0,,A. Harrison makes 2-pt layup from 1 ft,107,82
