,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
379,4,8:04.0,D. Nwaba enters the game for P. Zipser,,94,90
380,4,7:44.0,Shooting foul by M. Brogdon (drawn by N. Mirotić),,94,90
381,4,7:44.0,N. Mirotić makes free throw 1 of 2,,95,90
382,4,7:44.0,N. Mirotić makes free throw 2 of 2,,96,90
383,4,7:34.0,,E. Bledsoe makes 2-pt layup from 2 ft,96,92
384,4,7:20.0,J. Grant makes 2-pt layup at rim,,98,92
385,4,7:09.0,,Turnover by E. Bledsoe (lost ball; steal by J. Grant),98,92
386,4,7:01.0,N. Mirotić misses 3-pt jump shot from 23 ft,,98,92
387,4,7:00.0,,Defensive rebound by M. Brogdon,98,92
388,4,7:00.0,,Milwaukee full timeout,98,92
389,4,7:00.0,,T. Snell enters the game for M. Dellavedova,98,92
390,4,7:00.0,K. Dunn enters the game for J. Grant,,98,92
391,4,6:47.0,,E. Bledsoe misses 2-pt layup from 1 ft (block by K. Dunn),98,92
392,4,6:47.0,,Offensive rebound by Team,98,92
393,4,6:36.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,98,92
394,4,6:34.0,Defensive rebound by D. Nwaba,,98,92
395,4,6:18.0,D. Valentine misses 2-pt jump shot from 13 ft,,98,92
396,4,6:13.0,Offensive rebound by D. Nwaba,,98,92
397,4,6:13.0,D. Nwaba misses 2-pt layup at rim,,98,92
398,4,6:13.0,Offensive rebound by D. Nwaba,,98,92
399,4,6:10.0,D. Nwaba makes 2-pt layup at rim,,100,92
400,4,5:50.0,,K. Middleton misses 3-pt jump shot from 28 ft,100,92
401,4,5:50.0,,Offensive rebound by Team,100,92
402,4,5:50.0,,Turnover by Team (shot clock),100,92
403,4,5:50.0,J. Holiday enters the game for D. Valentine,,100,92
404,4,5:35.0,Turnover by K. Dunn (bad pass; steal by E. Bledsoe),,100,92
405,4,5:31.0,,E. Bledsoe makes 2-pt layup at rim,100,94
406,4,5:15.0,K. Dunn misses 3-pt jump shot from 26 ft,,100,94
407,4,5:15.0,,Defensive rebound by G. Antetokounmpo,100,94
408,4,5:10.0,,Personal foul by D. Nwaba (drawn by G. Antetokounmpo),100,94
409,4,5:02.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,100,94
410,4,5:00.0,Defensive rebound by N. Mirotić,,100,94
411,4,4:54.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by K. Dunn),,103,94
412,4,4:53.0,,Milwaukee full timeout,103,94
413,4,4:40.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),103,97
414,4,4:24.0,K. Dunn misses 2-pt layup from 1 ft,,103,97
415,4,4:22.0,,Defensive rebound by K. Middleton,103,97
416,4,4:18.0,,Personal foul by K. Dunn (drawn by M. Brogdon),103,97
417,4,4:04.0,,Personal foul by N. Mirotić (drawn by E. Bledsoe),103,97
418,4,3:53.0,,Turnover by G. Antetokounmpo (lost ball; steal by B. Portis),103,97
419,4,3:38.0,J. Holiday misses 2-pt jump shot from 5 ft,,103,97
420,4,3:38.0,,Defensive rebound by Team,103,97
421,4,3:25.0,,K. Middleton misses 3-pt jump shot from 23 ft,103,97
422,4,3:25.0,Defensive rebound by K. Dunn,,103,97
423,4,3:15.0,K. Dunn makes 2-pt jump shot from 3 ft,,105,97
424,4,3:05.0,,Personal foul by K. Dunn (drawn by E. Bledsoe),105,97
425,4,2:56.0,,Turnover by E. Bledsoe (lost ball; steal by K. Dunn),105,97
426,4,2:54.0,Shooting foul by M. Brogdon (drawn by J. Holiday),,105,97
427,4,2:54.0,J. Holiday makes free throw 1 of 2,,106,97
428,4,2:54.0,J. Holiday makes free throw 2 of 2,,107,97
429,4,2:33.0,,T. Snell misses 3-pt jump shot from 23 ft,107,97
430,4,2:29.0,Defensive rebound by D. Nwaba,,107,97
431,4,2:17.0,K. Dunn misses 3-pt jump shot from 28 ft,,107,97
432,4,2:14.0,,Defensive rebound by E. Bledsoe,107,97
433,4,2:11.0,,Personal foul by D. Nwaba (drawn by G. Antetokounmpo),107,97
434,4,2:11.0,,G. Antetokounmpo misses free throw 1 of 2,107,97
435,4,2:11.0,,Offensive rebound by Team,107,97
436,4,2:11.0,,G. Antetokounmpo makes free throw 2 of 2,107,98
437,4,1:56.0,N. Mirotić misses 3-pt jump shot from 27 ft,,107,98
438,4,1:56.0,Offensive rebound by D. Nwaba,,107,98
439,4,1:51.0,D. Nwaba makes 2-pt layup at rim,,109,98
440,4,1:45.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),109,101
441,4,1:27.0,J. Holiday misses 2-pt jump shot from 8 ft,,109,101
442,4,1:27.0,Offensive rebound by B. Portis,,109,101
443,4,1:24.0,B. Portis misses 2-pt layup from 4 ft (block by T. Snell),,109,101
444,4,1:24.0,,Defensive rebound by T. Snell,109,101
445,4,1:13.0,,M. Brogdon misses 3-pt jump shot from 25 ft,109,101
446,4,1:11.0,,Offensive rebound by G. Antetokounmpo,109,101
447,4,1:11.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),109,104
448,4,0:53.0,K. Dunn makes 2-pt layup from 1 ft,,111,104
449,4,0:53.0,,Milwaukee full timeout,111,104
450,4,0:47.0,,K. Middleton misses 3-pt jump shot from 25 ft,111,104
451,4,0:47.0,Defensive rebound by D. Nwaba,,111,104
452,4,0:47.0,Personal take foul by K. Middleton (drawn by D. Nwaba),,111,104
453,4,0:47.0,D. Nwaba misses free throw 1 of 2,,111,104
454,4,0:47.0,Offensive rebound by Team,,111,104
455,4,0:47.0,D. Nwaba makes free throw 2 of 2,,112,104
456,4,0:35.0,,K. Middleton misses 3-pt jump shot from 26 ft,112,104
457,4,0:32.0,Defensive rebound by B. Portis,,112,104
458,4,0:31.0,Personal foul by M. Brogdon (drawn by N. Mirotić),,112,104
459,4,0:31.0,N. Mirotić misses free throw 1 of 2,,112,104
460,4,0:31.0,Offensive rebound by Team,,112,104
461,4,0:31.0,N. Mirotić misses free throw 2 of 2,,112,104
462,4,0:29.0,Offensive rebound by B. Portis,,112,104
463,4,0:27.0,K. Dunn makes 2-pt layup from 1 ft (assist by B. Portis),,114,104
464,4,0:22.0,,M. Brogdon makes 2-pt layup at rim,114,106
465,4,0:20.0,Personal take foul by K. Middleton (drawn by B. Portis),,114,106
466,4,0:20.0,B. Portis misses free throw 1 of 2,,114,106
467,4,0:20.0,Offensive rebound by Team,,114,106
468,4,0:20.0,B. Portis makes free throw 2 of 2,,115,106
469,4,0:16.0,,M. Dellavedova enters the game for K. Middleton,115,106
470,4,0:16.0,J. Grant enters the game for K. Dunn,,115,106
