,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
382,4,4:48.0,D. Bender misses 3-pt jump shot from 24 ft,,100,114
383,4,4:45.0,,Defensive rebound by G. Harris,100,114
384,4,4:41.0,,Shooting foul by G. Monroe (drawn by T. Lyles),100,114
385,4,4:41.0,Technical foul by J. Jackson,,100,114
386,4,4:41.0,,G. Harris makes technical free throw,100,115
387,4,4:41.0,,T. Lyles makes free throw 1 of 2,100,116
388,4,4:41.0,T. Daniels enters the game for G. Monroe,,100,116
389,4,4:41.0,M. Chriss enters the game for J. Jackson,,100,116
390,4,4:41.0,,T. Lyles makes free throw 2 of 2,100,117
391,4,4:33.0,Shooting foul by G. Harris (drawn by D. Booker),,100,117
392,4,4:33.0,D. Booker makes free throw 1 of 2,,101,117
393,4,4:33.0,D. Booker makes free throw 2 of 2,,102,117
394,4,4:22.0,,W. Barton makes 2-pt layup from 2 ft,102,119
395,4,4:06.0,Turnover by D. Bender (bad pass; steal by G. Harris),,102,119
396,4,4:03.0,,G. Harris makes 3-pt jump shot from 24 ft,102,122
397,4,4:03.0,,Shooting foul by M. Chriss (drawn by G. Harris),102,122
398,4,4:03.0,,G. Harris makes free throw 1 of 1,102,123
399,4,3:53.0,D. Booker misses 3-pt jump shot from 25 ft,,102,123
400,4,3:50.0,,Defensive rebound by W. Barton,102,123
401,4,3:47.0,,Turnover by N. Jokić (bad pass; steal by T. Warren),102,123
402,4,3:39.0,M. Chriss makes 3-pt jump shot from 22 ft (assist by D. Bender),,105,123
403,4,3:15.0,,W. Barton misses 2-pt jump shot from 9 ft,105,123
404,4,3:13.0,Defensive rebound by Team,,105,123
405,4,3:13.0,J. Jackson enters the game for D. Booker,,105,123
406,4,3:13.0,D. House enters the game for T. Warren,,105,123
407,4,3:00.0,J. Jackson makes 2-pt dunk from 1 ft (assist by D. Bender),,107,123
408,4,2:33.0,,G. Harris misses 3-pt jump shot from 25 ft,107,123
409,4,2:29.0,,Offensive rebound by T. Lyles,107,123
410,4,2:29.0,,T. Lyles misses 2-pt jump shot from 9 ft,107,123
411,4,2:26.0,Defensive rebound by D. House,,107,123
412,4,2:24.0,D. Bender misses 3-pt jump shot from 23 ft,,107,123
413,4,2:20.0,,Defensive rebound by T. Lyles,107,123
414,4,2:16.0,,T. Lyles makes 2-pt layup from 5 ft,107,125
415,4,2:01.0,Turnover by T. Daniels (out of bounds lost ball),,107,125
416,4,2:01.0,,Denver full timeout,107,125
417,4,2:01.0,,E. Mudiay enters the game for W. Barton,107,125
418,4,2:01.0,,R. Jefferson enters the game for T. Lyles,107,125
419,4,2:01.0,,K. Faried enters the game for G. Harris,107,125
420,4,2:01.0,,T. Craig enters the game for N. Jokić,107,125
421,4,2:01.0,,M. Beasley enters the game for W. Chandler,107,125
422,4,1:49.0,,M. Beasley makes 2-pt layup from 8 ft (assist by E. Mudiay),107,127
423,4,1:37.0,D. House misses 2-pt layup from 2 ft,,107,127
424,4,1:34.0,,Defensive rebound by T. Craig,107,127
425,4,1:32.0,,E. Mudiay makes 3-pt jump shot from 25 ft (assist by T. Craig),107,130
426,4,1:15.0,J. Jackson makes 2-pt layup from 2 ft,,109,130
427,4,1:03.0,,Turnover by R. Jefferson (bad pass; steal by D. House),109,130
428,4,0:57.0,Turnover by J. Jackson (lost ball; steal by E. Mudiay),,109,130
429,4,0:50.0,,Shooting foul by T. Daniels (drawn by K. Faried),109,130
430,4,0:50.0,,K. Faried makes free throw 1 of 2,109,131
431,4,0:50.0,,K. Faried makes free throw 2 of 2,109,132
432,4,0:43.0,Shooting block foul by E. Mudiay (drawn by J. Jackson),,109,132
433,4,0:43.0,J. Jackson misses free throw 1 of 2,,109,132
434,4,0:43.0,Offensive rebound by Team,,109,132
435,4,0:43.0,J. Jackson makes free throw 2 of 2,,110,132
436,4,0:35.0,,E. Mudiay misses 3-pt jump shot from 25 ft,110,132
437,4,0:31.0,Defensive rebound by D. House,,110,132
438,4,0:27.0,Personal block foul by K. Faried (drawn by D. House),,110,132
439,4,0:27.0,D. House misses free throw 1 of 2,,110,132
440,4,0:27.0,Offensive rebound by Team,,110,132
441,4,0:27.0,D. House makes free throw 2 of 2,,111,132
442,4,0:04.0,,E. Mudiay makes 2-pt jump shot from 13 ft,111,134
