,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
389,4,7:24.0,,Shooting foul by K. Korver (drawn by S. Johnson),98,102
390,4,7:24.0,,S. Johnson misses free throw 1 of 2,98,102
391,4,7:24.0,,Offensive rebound by Team,98,102
392,4,7:24.0,,R. Bullock enters the game for H. Ellenson,98,102
393,4,7:24.0,,I. Smith enters the game for L. Galloway,98,102
394,4,7:24.0,,A. Drummond enters the game for D. Buycks,98,102
395,4,7:24.0,,S. Johnson makes free throw 2 of 2,98,103
396,4,7:08.0,K. Korver makes 3-pt jump shot from 27 ft (assist by T. Thompson),,101,103
397,4,6:55.0,Offensive charge foul by S. Johnson (drawn by L. James),,101,103
398,4,6:55.0,,Turnover by S. Johnson (offensive foul),101,103
399,4,6:55.0,,Detroit full timeout,101,103
400,4,6:42.0,L. James misses 3-pt jump shot from 25 ft,,101,103
401,4,6:38.0,,Defensive rebound by A. Drummond,101,103
402,4,6:29.0,,I. Smith misses 2-pt layup at rim,101,103
403,4,6:29.0,,Offensive rebound by Team,101,103
404,4,6:29.0,,Personal foul by T. Thompson (drawn by A. Drummond),101,103
405,4,6:29.0,,A. Drummond misses free throw 1 of 2,101,103
406,4,6:29.0,,Offensive rebound by Team,101,103
407,4,6:29.0,I. Thomas enters the game for D. Wade,,101,103
408,4,6:29.0,,A. Drummond makes free throw 2 of 2,101,104
409,4,6:17.0,K. Korver misses 3-pt jump shot from 26 ft,,101,104
410,4,6:12.0,,Defensive rebound by S. Johnson,101,104
411,4,6:04.0,,I. Smith makes 2-pt jump shot from 8 ft,101,106
412,4,5:40.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by L. James),,104,106
413,4,5:22.0,,I. Smith makes 2-pt jump shot from 19 ft,104,108
414,4,5:09.0,J. Crowder misses 3-pt jump shot from 22 ft,,104,108
415,4,5:05.0,,Defensive rebound by I. Smith,104,108
416,4,4:59.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by S. Johnson),104,111
417,4,4:57.0,Cleveland full timeout,,104,111
418,4,4:57.0,C. Frye enters the game for T. Thompson,,104,111
419,4,4:43.0,I. Thomas misses 2-pt layup from 4 ft,,104,111
420,4,4:41.0,,Defensive rebound by A. Tolliver,104,111
421,4,4:35.0,,A. Tolliver misses 3-pt jump shot from 24 ft,104,111
422,4,4:30.0,Defensive rebound by I. Thomas,,104,111
423,4,4:14.0,Turnover by L. James (bad pass; steal by I. Smith),,104,111
424,4,4:14.0,,Personal foul by C. Frye (drawn by I. Smith),104,111
425,4,4:14.0,,I. Smith makes free throw 1 of 2,104,112
426,4,4:14.0,,I. Smith makes free throw 2 of 2,104,113
427,4,4:05.0,L. James misses 3-pt jump shot from 24 ft,,104,113
428,4,4:01.0,,Defensive rebound by A. Drummond,104,113
429,4,3:54.0,,I. Smith misses 2-pt layup from 3 ft (block by C. Frye),104,113
430,4,3:50.0,Defensive rebound by C. Frye,,104,113
431,4,3:36.0,Turnover by L. James (lost ball; steal by A. Tolliver),,104,113
432,4,3:31.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by I. Smith),104,116
433,4,3:22.0,Shooting foul by R. Bullock (drawn by I. Thomas),,104,116
434,4,3:22.0,I. Thomas makes free throw 1 of 2,,105,116
435,4,3:22.0,I. Thomas makes free throw 2 of 2,,106,116
436,4,3:06.0,,A. Tolliver makes 2-pt layup from 3 ft (assist by R. Bullock),106,118
437,4,3:00.0,K. Korver misses 3-pt jump shot from 27 ft,,106,118
438,4,2:56.0,,Defensive rebound by A. Drummond,106,118
439,4,2:50.0,,S. Johnson makes 2-pt jump shot from 17 ft,106,120
440,4,2:49.0,Cleveland full timeout,,106,120
441,4,2:49.0,D. Wade enters the game for I. Thomas,,106,120
442,4,2:41.0,Turnover by L. James (bad pass; steal by S. Johnson),,106,120
443,4,2:38.0,,A. Drummond makes 2-pt dunk at rim (assist by S. Johnson),106,122
444,4,2:21.0,Shooting foul by I. Smith (drawn by C. Frye),,106,122
445,4,2:21.0,C. Frye makes free throw 1 of 2,,107,122
446,4,2:21.0,J. Calderón enters the game for L. James,,107,122
447,4,2:21.0,C. Frye makes free throw 2 of 2,,108,122
448,4,2:09.0,,Shooting foul by K. Korver (drawn by A. Drummond),108,122
449,4,2:09.0,,A. Drummond misses free throw 1 of 2,108,122
450,4,2:09.0,,Offensive rebound by Team,108,122
451,4,2:09.0,,A. Drummond makes free throw 2 of 2,108,123
452,4,1:51.0,K. Korver misses 3-pt jump shot from 27 ft,,108,123
453,4,1:49.0,,Defensive rebound by S. Johnson,108,123
454,4,1:43.0,,I. Smith misses 2-pt jump shot from 9 ft,108,123
455,4,1:40.0,Defensive rebound by D. Wade,,108,123
456,4,1:34.0,C. Frye makes 3-pt jump shot from 28 ft (assist by D. Wade),,111,123
457,4,1:16.0,,I. Smith makes 2-pt layup from 4 ft (assist by A. Drummond),111,125
458,4,1:02.0,D. Wade makes 3-pt jump shot from 25 ft (assist by K. Korver),,114,125
459,4,0:45.0,,S. Johnson misses 2-pt jump shot from 19 ft,114,125
460,4,0:42.0,,Offensive rebound by A. Drummond,114,125
461,4,0:40.0,,R. Bullock misses 2-pt layup from 4 ft,114,125
462,4,0:40.0,Defensive rebound by C. Frye,,114,125
463,4,0:35.0,Turnover by J. Crowder (lost ball; steal by I. Smith),,114,125
464,4,0:10.0,,Turnover by Team (shot clock),114,125
