,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
381,4,1:21.0,Turnover by A. Wiggins (lost ball; steal by D. Mitchell),,105,94
382,4,1:13.0,,J. Jerebko misses 3-pt jump shot from 25 ft,105,94
383,4,1:09.0,Defensive rebound by K. Towns,,105,94
384,4,0:57.0,Personal foul by R. Neto (drawn by J. Teague),,105,94
385,4,0:57.0,Minnesota full timeout,,105,94
386,4,0:51.0,Personal foul by E. Udoh (drawn by J. Butler),,105,94
387,4,0:51.0,J. Butler makes free throw 2 of 2,,106,94
388,4,0:51.0,J. Butler makes free throw 1 of 2,,107,94
389,4,0:43.0,,D. Mitchell makes 2-pt layup from 2 ft,107,96
390,4,0:36.0,Personal foul by R. O'Neale (drawn by J. Butler),,107,96
391,4,0:36.0,J. Butler makes free throw 1 of 2,,108,96
392,4,0:36.0,J. Butler makes free throw 2 of 2,,109,96
393,4,0:28.0,,Shooting foul by K. Towns (drawn by J. Jerebko),109,96
394,4,0:28.0,,J. Jerebko makes free throw 1 of 2,109,97
395,4,0:28.0,,J. Jerebko makes free throw 2 of 2,109,98
396,4,0:05.0,J. Teague misses 2-pt jump shot from 12 ft,,109,98
397,4,0:03.0,Offensive rebound by Team,,109,98
