,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
387,4,8:08.0,,Shooting foul by A. Johnson (drawn by E. Freedom),86,79
388,4,8:08.0,,E. Freedom makes free throw 1 of 2,86,80
389,4,8:08.0,,E. Freedom makes free throw 2 of 2,86,81
390,4,7:56.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by D. Šarić),,89,81
391,4,7:38.0,,M. Beasley misses 3-pt jump shot from 24 ft,89,81
392,4,7:34.0,,Offensive rebound by E. Freedom,89,81
393,4,7:33.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by J. Jack),89,84
394,4,7:11.0,Turnover by D. Šarić (bad pass; steal by J. Jack),,89,84
395,4,6:55.0,,C. Lee misses 3-pt jump shot from 23 ft,89,84
396,4,6:52.0,,Offensive rebound by E. Freedom,89,84
397,4,6:51.0,,E. Freedom misses 2-pt layup from 1 ft (block by A. Johnson),89,84
398,4,6:51.0,,Offensive rebound by C. Lee,89,84
399,4,6:49.0,,J. Jack misses 3-pt jump shot from 29 ft,89,84
400,4,6:48.0,,Offensive rebound by Team,89,84
401,4,6:48.0,,Turnover by Team (shot clock),89,84
402,4,6:48.0,J. Embiid enters the game for A. Johnson,,89,84
403,4,6:28.0,J. Embiid misses 2-pt jump shot from 12 ft,,89,84
404,4,6:26.0,,Defensive rebound by M. Beasley,89,84
405,4,6:21.0,,Personal take foul by J. Bayless (drawn by J. Jack),89,84
406,4,6:21.0,T. McConnell enters the game for R. Covington,,89,84
407,4,6:09.0,,C. Lee misses 3-pt jump shot from 24 ft,89,84
408,4,6:06.0,,Offensive rebound by K. Porziņģis,89,84
409,4,6:06.0,,K. Porziņģis misses 2-pt layup at rim,89,84
410,4,6:04.0,,Offensive rebound by K. Porziņģis,89,84
411,4,6:04.0,,K. Porziņģis misses 2-pt layup at rim,89,84
412,4,6:00.0,,Offensive rebound by E. Freedom,89,84
413,4,6:00.0,,E. Freedom makes 2-pt dunk at rim,89,86
414,4,5:39.0,D. Šarić misses 3-pt jump shot from 26 ft,,89,86
415,4,5:37.0,,Defensive rebound by Team,89,86
416,4,5:20.0,,K. Porziņģis makes 2-pt jump shot from 18 ft,89,88
417,4,5:20.0,,Shooting foul by J. Bayless (drawn by K. Porziņģis),89,88
418,4,5:20.0,J. Redick enters the game for J. Bayless,,89,88
419,4,5:20.0,,K. Porziņģis makes free throw 1 of 1,89,89
420,4,5:07.0,Def 3 sec tech foul by K. Porziņģis,,89,89
421,4,5:07.0,J. Redick makes technical free throw,,90,89
422,4,4:53.0,Shooting foul by E. Freedom (drawn by J. Embiid),,90,89
423,4,4:53.0,J. Embiid misses free throw 1 of 2,,90,89
424,4,4:53.0,Offensive rebound by Team,,90,89
425,4,4:53.0,J. Embiid makes free throw 2 of 2,,91,89
426,4,4:40.0,,Turnover by J. Jack (bad pass; steal by T. McConnell),91,89
427,4,4:37.0,B. Simmons makes 2-pt dunk at rim (assist by T. McConnell),,93,89
428,4,4:25.0,,J. Jack misses 2-pt jump shot from 16 ft,93,89
429,4,4:25.0,,Offensive rebound by Team,93,89
430,4,4:25.0,,New York full timeout,93,89
431,4,4:09.0,,K. Porziņģis misses 2-pt jump shot from 17 ft,93,89
432,4,4:07.0,Defensive rebound by B. Simmons,,93,89
433,4,3:57.0,Personal foul by M. Beasley (drawn by B. Simmons),,93,89
434,4,3:57.0,,F. Ntilikina enters the game for J. Jack,93,89
435,4,3:57.0,B. Simmons misses free throw 1 of 2,,93,89
436,4,3:57.0,Offensive rebound by Team,,93,89
437,4,3:57.0,B. Simmons misses free throw 2 of 2,,93,89
438,4,3:55.0,,Defensive rebound by M. Beasley,93,89
439,4,3:41.0,,C. Lee misses 2-pt layup from 3 ft,93,89
440,4,3:38.0,Defensive rebound by J. Embiid,,93,89
441,4,3:35.0,J. Redick makes 3-pt jump shot from 25 ft (assist by T. McConnell),,96,89
442,4,3:14.0,,E. Freedom makes 2-pt dunk at rim (assist by C. Lee),96,91
443,4,3:12.0,Philadelphia full timeout,,96,91
444,4,3:01.0,Personal foul by C. Lee (drawn by D. Šarić),,96,91
445,4,3:01.0,D. Šarić makes free throw 1 of 2,,97,91
446,4,3:01.0,D. Šarić makes free throw 2 of 2,,98,91
447,4,2:50.0,,M. Beasley makes 2-pt jump shot from 16 ft,98,93
448,4,2:28.0,J. Embiid misses 2-pt layup from 4 ft (block by K. Porziņģis),,98,93
449,4,2:27.0,Offensive rebound by Team,,98,93
450,4,2:25.0,J. Embiid makes 3-pt jump shot from 23 ft (assist by B. Simmons),,101,93
451,4,2:15.0,,Turnover by E. Freedom (bad pass),101,93
452,4,2:02.0,Turnover by J. Redick (bad pass),,101,93
453,4,1:47.0,,C. Lee makes 2-pt jump shot from 12 ft,101,95
454,4,1:33.0,Turnover by J. Redick (bad pass; steal by C. Lee),,101,95
455,4,1:31.0,,Personal foul by J. Redick (drawn by M. Beasley),101,95
456,4,1:31.0,,M. Beasley misses free throw 1 of 2,101,95
457,4,1:31.0,,Offensive rebound by Team,101,95
458,4,1:31.0,,M. Beasley misses free throw 2 of 2,101,95
459,4,1:27.0,,Offensive rebound by K. Porziņģis,101,95
460,4,1:27.0,,K. Porziņģis misses 2-pt layup at rim,101,95
461,4,1:24.0,Defensive rebound by B. Simmons,,101,95
462,4,1:22.0,Turnover by B. Simmons (bad pass),,101,95
463,4,1:08.0,,Turnover by K. Porziņģis (bad pass; steal by B. Simmons),101,95
464,4,1:06.0,B. Simmons makes 2-pt dunk at rim,,103,95
465,4,1:06.0,,New York full timeout,103,95
466,4,1:06.0,,Turnover by Team (turnover),103,95
467,4,0:54.0,Turnover by J. Embiid (offensive goaltending),,103,95
468,4,0:45.0,,E. Freedom misses 2-pt layup from 1 ft,103,95
469,4,0:43.0,Defensive rebound by B. Simmons,,103,95
470,4,0:30.0,Turnover by J. Embiid (bad pass; steal by C. Lee),,103,95
471,4,0:26.0,,C. Lee makes 3-pt jump shot from 25 ft,103,98
472,4,0:26.0,,Away from play foul by J. Embiid (drawn by K. Porziņģis),103,98
473,4,0:26.0,Turnover by J. Embiid (turnover),,103,98
474,4,0:26.0,,K. Porziņģis misses free throw 1 of 1,103,98
475,4,0:23.0,Defensive rebound by J. Embiid,,103,98
476,4,0:23.0,Philadelphia full timeout,,103,98
477,4,0:21.0,Personal foul by F. Ntilikina (drawn by J. Redick),,103,98
478,4,0:21.0,J. Redick makes free throw 1 of 2,,104,98
479,4,0:21.0,J. Redick makes free throw 2 of 2,,105,98
480,4,0:12.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,105,98
481,4,0:08.0,,Offensive rebound by K. Porziņģis,105,98
482,4,0:08.0,,K. Porziņģis misses 2-pt layup at rim,105,98
483,4,0:08.0,,Offensive rebound by Team,105,98
484,4,0:08.0,,New York full timeout,105,98
485,4,0:06.0,,Turnover by M. Beasley (bad pass; steal by J. Redick),105,98
