,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
385,4,2:27.0,A. Nader makes free throw 2 of 2,,105,80
386,4,2:13.0,,N. Vonleh misses 3-pt jump shot from 24 ft,105,80
387,4,2:09.0,Defensive rebound by G. Monroe,,105,80
388,4,2:01.0,Turnover by A. Nader (bad pass; steal by J. Grant),,105,80
389,4,1:57.0,,J. Eddie misses 3-pt jump shot from 25 ft,105,80
390,4,1:55.0,,Offensive rebound by N. Vonleh,105,80
391,4,1:52.0,,C. Payne makes 2-pt layup at rim (assist by N. Vonleh),105,82
392,4,1:33.0,D. Theis misses 3-pt jump shot from 25 ft,,105,82
393,4,1:29.0,,Defensive rebound by C. Felício,105,82
394,4,1:25.0,,Shooting foul by S. Ojeleye (drawn by J. Grant),105,82
395,4,1:25.0,,J. Grant misses free throw 1 of 3,105,82
396,4,1:25.0,,Offensive rebound by Team,105,82
397,4,1:25.0,,J. Grant makes free throw 2 of 3,105,83
398,4,1:25.0,,J. Grant makes free throw 3 of 3,105,84
399,4,1:06.0,T. Rozier misses 3-pt jump shot from 27 ft,,105,84
400,4,1:01.0,,Defensive rebound by N. Vonleh,105,84
401,4,0:49.0,,C. Felício makes 2-pt dunk at rim (assist by J. Grant),105,86
402,4,0:39.0,Turnover by G. Monroe (bad pass; steal by C. Payne),,105,86
403,4,0:33.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by C. Felício),105,89
404,4,0:08.0,Turnover by Team (shot clock),,105,89
405,4,0:00.0,,J. Grant misses 3-pt jump shot from 25 ft,105,89
406,4,0:00.0,,Offensive rebound by Team,105,89
