,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW ORLEANS_ACTION,CLEVELAND_SCORE,NEW ORLEANS_SCORE
390,4,3:26.0,,T. Allen enters the game for J. Holiday,94,117
391,4,3:24.0,Turnover by I. Shumpert (bad pass; steal by D. Miller),,94,117
392,4,3:13.0,,I. Clark misses 3-pt jump shot from 29 ft,94,117
393,4,3:10.0,Defensive rebound by A. Žižić,,94,117
394,4,2:56.0,Shooting foul by E. Moore (drawn by C. Frye),,94,117
395,4,2:56.0,,J. Jones enters the game for I. Clark,94,117
396,4,2:56.0,,C. Cooke enters the game for E. Moore,94,117
397,4,2:56.0,C. Frye makes free throw 1 of 2,,95,117
398,4,2:56.0,C. Frye makes free throw 2 of 2,,96,117
399,4,2:47.0,,C. Cooke misses 3-pt jump shot from 26 ft,96,117
400,4,2:43.0,Defensive rebound by C. Osman,,96,117
401,4,2:36.0,C. Osman makes 2-pt layup from 8 ft,,98,117
402,4,2:18.0,,C. Cooke misses 3-pt jump shot from 22 ft,98,117
403,4,2:16.0,,Offensive rebound by Team,98,117
404,4,2:08.0,,D. Miller misses 3-pt jump shot from 26 ft,98,117
405,4,2:08.0,,Offensive rebound by Team,98,117
406,4,2:04.0,,Shooting foul by I. Shumpert (drawn by T. Allen),98,117
407,4,2:04.0,,T. Allen misses free throw 1 of 2,98,117
408,4,2:04.0,,Offensive rebound by Team,98,117
409,4,2:04.0,,T. Allen misses free throw 2 of 2,98,117
410,4,2:04.0,Defensive rebound by C. Osman,,98,117
411,4,1:48.0,Turnover by I. Shumpert (bad pass),,98,117
412,4,1:41.0,,J. Jones misses 2-pt layup from 5 ft,98,117
413,4,1:37.0,Defensive rebound by A. Žižić,,98,117
414,4,1:29.0,C. Osman makes 2-pt jump shot from 14 ft (assist by I. Shumpert),,100,117
415,4,1:23.0,,C. Cooke misses 2-pt layup from 5 ft (block by A. Žižić),100,117
416,4,1:22.0,,Offensive rebound by J. Smith,100,117
417,4,1:20.0,,J. Smith misses 2-pt layup from 2 ft,100,117
418,4,1:20.0,,Offensive rebound by J. Smith,100,117
419,4,1:19.0,,J. Smith misses 2-pt layup from 1 ft,100,117
420,4,1:19.0,,Offensive rebound by J. Smith,100,117
421,4,1:18.0,,J. Smith makes 2-pt layup from 1 ft,100,119
422,4,1:04.0,A. Žižić misses 2-pt jump shot from 7 ft,,100,119
423,4,0:59.0,,Defensive rebound by J. Jones,100,119
424,4,0:55.0,,D. Miller misses 2-pt jump shot from 19 ft,100,119
425,4,0:49.0,Defensive rebound by C. Osman,,100,119
426,4,0:47.0,Shooting foul by J. Smith (drawn by A. Žižić),,100,119
427,4,0:47.0,A. Žižić misses free throw 1 of 2,,100,119
428,4,0:47.0,Offensive rebound by Team,,100,119
429,4,0:47.0,A. Žižić makes free throw 2 of 2,,101,119
430,4,0:41.0,,T. Allen makes 2-pt layup from 8 ft,101,121
431,4,0:30.0,C. Osman misses 3-pt jump shot from 24 ft,,101,121
432,4,0:25.0,,Defensive rebound by J. Smith,101,121
433,4,0:20.0,,C. Cooke makes 2-pt layup from 8 ft,101,123
434,4,0:06.0,Turnover by A. Žižić (lost ball; steal by C. Cooke),,101,123
