,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
380,4,7:04.0,,R. Rondo misses 2-pt hook shot from 12 ft,116,115
381,4,7:00.0,Defensive rebound by L. Ball,,116,115
382,4,6:54.0,Shooting foul by C. Diallo (drawn by J. Randle),,116,115
383,4,6:54.0,J. Randle makes free throw 1 of 2,,117,115
384,4,6:54.0,J. Randle makes free throw 2 of 2,,118,115
385,4,6:33.0,,I. Clark misses 3-pt jump shot from 28 ft,118,115
386,4,6:31.0,Defensive rebound by J. Randle,,118,115
387,4,6:24.0,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,,118,115
388,4,6:21.0,,Defensive rebound by A. Davis,118,115
389,4,6:07.0,,A. Davis misses 2-pt jump shot from 12 ft,118,115
390,4,6:04.0,,Offensive rebound by C. Diallo,118,115
391,4,6:01.0,,E. Moore misses 3-pt jump shot from 24 ft,118,115
392,4,5:58.0,Defensive rebound by L. Ball,,118,115
393,4,5:48.0,J. Randle misses 2-pt layup from 3 ft,,118,115
394,4,5:46.0,,Defensive rebound by Team,118,115
395,4,5:46.0,,J. Holiday enters the game for I. Clark,118,115
396,4,5:32.0,,A. Davis makes 2-pt dunk from 3 ft (assist by R. Rondo),118,117
397,4,5:15.0,I. Thomas misses 2-pt layup from 5 ft,,118,117
398,4,5:09.0,Offensive rebound by J. Randle,,118,117
399,4,5:09.0,J. Randle makes 2-pt layup at rim,,120,117
400,4,4:56.0,,J. Holiday makes 2-pt jump shot from 11 ft,120,119
401,4,4:36.0,L. Ball misses 3-pt jump shot from 26 ft,,120,119
402,4,4:32.0,,Defensive rebound by C. Diallo,120,119
403,4,4:29.0,,Personal foul by I. Thomas (drawn by R. Rondo),120,119
404,4,4:29.0,B. Lopez enters the game for I. Thomas,,120,119
405,4,4:21.0,,C. Diallo misses 2-pt jump shot from 14 ft,120,119
406,4,4:18.0,Defensive rebound by K. Caldwell-Pope,,120,119
407,4,4:05.0,B. Lopez makes 3-pt jump shot from 27 ft (assist by L. Ball),,123,119
408,4,3:53.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by J. Holiday),123,121
409,4,3:31.0,J. Randle makes 2-pt layup from 5 ft (assist by K. Caldwell-Pope),,125,121
410,4,3:22.0,,New Orleans full timeout,125,121
411,4,3:22.0,,New Orleans full timeout,125,121
412,4,3:08.0,,A. Davis misses 2-pt jump shot from 16 ft,125,121
413,4,3:08.0,Defensive rebound by J. Randle,,125,121
414,4,2:54.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,125,121
415,4,2:51.0,,Defensive rebound by A. Davis,125,121
416,4,2:28.0,,R. Rondo makes 3-pt jump shot from 28 ft (assist by A. Davis),125,124
417,4,2:13.0,L. Ball misses 3-pt jump shot from 26 ft,,125,124
418,4,2:08.0,,Defensive rebound by C. Diallo,125,124
419,4,2:01.0,,R. Rondo makes 2-pt layup from 5 ft,125,126
420,4,1:48.0,Personal foul by R. Rondo (drawn by B. Lopez),,125,126
421,4,1:36.0,J. Randle misses 2-pt layup from 7 ft,,125,126
422,4,1:33.0,,Defensive rebound by C. Diallo,125,126
423,4,1:17.0,,R. Rondo misses 2-pt jump shot from 16 ft,125,126
424,4,1:15.0,Defensive rebound by B. Lopez,,125,126
425,4,0:58.0,L. Ball misses 3-pt jump shot from 27 ft,,125,126
426,4,0:54.0,,Defensive rebound by E. Moore,125,126
427,4,0:31.0,,R. Rondo misses 2-pt jump shot from 21 ft,125,126
428,4,0:30.0,,Offensive rebound by Team,125,126
429,4,0:30.0,,Turnover by Team (shot clock),125,126
430,4,0:17.0,L. Ball misses 3-pt jump shot from 27 ft,,125,126
431,4,0:13.0,,Defensive rebound by E. Moore,125,126
432,4,0:09.0,,Personal foul by J. Randle (drawn by J. Holiday),125,126
433,4,0:04.0,,Personal foul by K. Caldwell-Pope (drawn by A. Davis),125,126
434,4,0:04.0,,A. Davis makes free throw 1 of 2,125,127
435,4,0:04.0,,A. Davis makes free throw 2 of 2,125,128
436,4,0:04.0,LA Lakers full timeout,,125,128
437,4,0:04.0,,I. Clark enters the game for C. Diallo,125,128
438,4,0:04.0,I. Thomas enters the game for J. Randle,,125,128
439,4,0:00.0,Turnover by K. Caldwell-Pope (bad pass; steal by A. Davis),,125,128
