,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
387,4,1:57.0,,M. Scott makes 2-pt jump shot from 18 ft (assist by B. Beal),93,90
388,4,1:46.0,V. Oladipo makes 3-pt jump shot from 25 ft,,96,90
389,4,1:40.0,,B. Beal misses 3-pt jump shot from 26 ft,96,90
390,4,1:38.0,,Offensive rebound by M. Scott,96,90
391,4,1:36.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by M. Scott),96,93
392,4,1:22.0,Turnover by V. Oladipo (bad pass; steal by O. Porter),,96,93
393,4,1:10.0,,Turnover by M. Scott (lost ball; steal by T. Young),96,93
394,4,0:49.0,T. Young misses 2-pt layup from 2 ft,,96,93
395,4,0:48.0,,Defensive rebound by I. Mahinmi,96,93
396,4,0:36.0,,Personal foul by T. Young (drawn by B. Beal),96,93
397,4,0:36.0,,B. Beal makes free throw 1 of 2,96,94
398,4,0:36.0,,B. Beal makes free throw 2 of 2,96,95
399,4,0:36.0,Indiana full timeout,,96,95
400,4,0:25.0,V. Oladipo misses 2-pt jump shot from 20 ft,,96,95
401,4,0:22.0,,Defensive rebound by O. Porter,96,95
402,4,0:19.0,,B. Beal misses 2-pt layup from 2 ft,96,95
403,4,0:16.0,Defensive rebound by B. Bogdanović,,96,95
404,4,0:12.0,Personal take foul by J. Meeks (drawn by V. Oladipo),,96,95
405,4,0:12.0,J. Young enters the game for T. Young,,96,95
406,4,0:11.0,Personal take foul by B. Beal (drawn by V. Oladipo),,96,95
407,4,0:11.0,V. Oladipo makes free throw 1 of 2,,97,95
408,4,0:11.0,T. Young enters the game for J. Young,,97,95
409,4,0:11.0,V. Oladipo misses free throw 2 of 2,,97,95
410,4,0:10.0,,Defensive rebound by O. Porter,97,95
411,4,0:10.0,,Washington full timeout,97,95
412,4,0:05.0,,B. Beal misses 2-pt jump shot from 13 ft,97,95
413,4,0:05.0,Defensive rebound by C. Joseph,,97,95
414,4,0:05.0,Personal take foul by B. Beal (drawn by C. Joseph),,97,95
415,4,0:05.0,C. Joseph misses free throw 1 of 2,,97,95
416,4,0:05.0,Offensive rebound by Team,,97,95
417,4,0:05.0,C. Joseph makes free throw 2 of 2,,98,95
418,4,0:05.0,,Washington full timeout,98,95
419,4,0:03.0,,B. Beal misses 3-pt jump shot from 26 ft,98,95
420,4,0:03.0,,Offensive rebound by M. Scott,98,95
421,4,0:00.0,,M. Scott misses 3-pt jump shot from 25 ft,98,95
422,4,0:00.0,,Offensive rebound by Team,98,95
