,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
388,4,8:05.0,D. Wade misses 3-pt jump shot from 22 ft,,78,111
389,4,8:02.0,,Defensive rebound by P. Siakam,78,111
390,4,7:59.0,,L. Brown makes 2-pt dunk at rim (assist by P. Siakam),78,113
391,4,7:59.0,Cleveland full timeout,,78,113
392,4,7:45.0,J. Green makes 2-pt layup from 2 ft,,80,113
393,4,7:25.0,,J. Poeltl misses 2-pt layup from 3 ft,80,113
394,4,7:23.0,Defensive rebound by K. Korver,,80,113
395,4,7:10.0,J. Green misses 3-pt jump shot from 25 ft,,80,113
396,4,7:08.0,,Defensive rebound by J. Poeltl,80,113
397,4,6:52.0,,L. Brown misses 2-pt jump shot from 11 ft,80,113
398,4,6:49.0,,Offensive rebound by P. Siakam,80,113
399,4,6:36.0,,N. Powell makes 2-pt layup from 1 ft,80,115
400,4,6:36.0,,Shooting foul by T. Thompson (drawn by N. Powell),80,115
401,4,6:36.0,J. Calderón enters the game for D. Wade,,80,115
402,4,6:36.0,C. Frye enters the game for T. Thompson,,80,115
403,4,6:36.0,,N. Powell misses free throw 1 of 1,80,115
404,4,6:33.0,Defensive rebound by C. Osman,,80,115
405,4,6:24.0,J. Calderón makes 2-pt layup from 2 ft (assist by C. Frye),,82,115
406,4,6:06.0,,Turnover by N. Powell (out of bounds lost ball),82,115
407,4,5:51.0,Personal foul by N. Powell (drawn by C. Frye),,82,115
408,4,5:51.0,,M. Miller enters the game for F. VanVleet,82,115
409,4,5:45.0,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Calderón),,85,115
410,4,5:30.0,,M. Miller makes 3-pt jump shot from 23 ft (assist by P. Siakam),85,118
411,4,5:03.0,Turnover by Team (shot clock),,85,118
412,4,4:53.0,Offensive charge foul by J. Poeltl (drawn by J. Green),,85,118
413,4,4:53.0,,Turnover by J. Poeltl (offensive foul),85,118
414,4,4:53.0,,L. Nogueira enters the game for J. Poeltl,85,118
415,4,4:44.0,C. Frye misses 2-pt jump shot from 22 ft,,85,118
416,4,4:41.0,,Defensive rebound by M. Miller,85,118
417,4,4:35.0,,Turnover by N. Powell (step out of bounds),85,118
418,4,4:26.0,J. Calderón makes 2-pt layup from 2 ft,,87,118
419,4,4:08.0,,L. Brown misses 2-pt jump shot from 9 ft,87,118
420,4,4:06.0,Defensive rebound by J. Calderón,,87,118
421,4,3:57.0,Turnover by K. Korver (bad pass; steal by L. Nogueira),,87,118
422,4,3:54.0,,P. Siakam makes 2-pt layup from 2 ft (assist by N. Powell),87,120
423,4,3:54.0,,Shooting foul by C. Frye (drawn by P. Siakam),87,120
424,4,3:54.0,,P. Siakam makes free throw 1 of 1,87,121
425,4,3:43.0,J. Calderón makes 2-pt jump shot from 14 ft,,89,121
426,4,3:23.0,,N. Powell misses 2-pt jump shot from 7 ft,89,121
427,4,3:18.0,,Offensive rebound by M. Miller,89,121
428,4,3:18.0,,M. Miller misses 2-pt layup at rim,89,121
429,4,3:17.0,Defensive rebound by K. Korver,,89,121
430,4,3:14.0,K. Korver misses 3-pt jump shot from 25 ft,,89,121
431,4,3:14.0,,Defensive rebound by P. Siakam,89,121
432,4,2:55.0,,L. Brown makes 2-pt jump shot from 10 ft,89,123
433,4,2:43.0,K. Korver misses 3-pt jump shot from 25 ft,,89,123
434,4,2:40.0,,Defensive rebound by N. Powell,89,123
435,4,2:27.0,,P. Siakam misses 3-pt jump shot from 23 ft,89,123
436,4,2:25.0,Defensive rebound by C. Osman,,89,123
437,4,2:19.0,C. Frye makes 3-pt jump shot from 25 ft (assist by C. Osman),,92,123
438,4,2:03.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by L. Brown),92,126
439,4,1:43.0,J. Green makes 2-pt dunk from 1 ft (assist by C. Frye),,94,126
440,4,1:27.0,,L. Brown makes 2-pt jump shot from 16 ft,94,128
441,4,1:16.0,C. Frye makes 3-pt jump shot from 24 ft (assist by J. Calderón),,97,128
442,4,1:04.0,,N. Powell misses 2-pt jump shot from 15 ft,97,128
443,4,1:03.0,,Offensive rebound by Team,97,128
444,4,1:03.0,Loose ball foul by J. Green (drawn by L. Nogueira),,97,128
445,4,1:03.0,,Toronto full timeout,97,128
446,4,1:03.0,,J. Poeltl enters the game for L. Nogueira,97,128
447,4,0:55.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by L. Brown),97,130
448,4,0:55.0,,Shooting foul by J. Green (drawn by J. Poeltl),97,130
449,4,0:55.0,,J. Poeltl makes free throw 1 of 1,97,131
450,4,0:47.0,Personal foul by M. Miller (drawn by C. Osman),,97,131
451,4,0:47.0,C. Osman makes free throw 1 of 2,,98,131
452,4,0:47.0,C. Osman makes free throw 2 of 2,,99,131
453,4,0:27.0,,P. Siakam makes 2-pt layup from 1 ft,99,133
454,4,0:20.0,K. Korver misses 3-pt jump shot from 24 ft,,99,133
455,4,0:18.0,,Defensive rebound by J. Poeltl,99,133
