,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
389,4,7:10.0,Shooting foul by M. Gasol (drawn by L. Williams),,92,101
390,4,7:10.0,L. Williams makes free throw 1 of 1,,93,101
391,4,6:49.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by M. Gasol),93,104
392,4,6:28.0,Turnover by L. Williams (bad pass; steal by M. Gasol),,93,104
393,4,6:21.0,,J. Ennis makes 2-pt layup at rim (assist by A. Harrison),93,106
394,4,6:20.0,LA Clippers full timeout,,93,106
395,4,6:20.0,,B. Wright enters the game for M. Gasol,93,106
396,4,6:12.0,L. Williams misses 3-pt jump shot from 26 ft,,93,106
397,4,6:08.0,,Defensive rebound by C. Parsons,93,106
398,4,5:47.0,,T. Evans makes 3-pt jump shot from 26 ft,93,109
399,4,5:32.0,J. Wilson misses 3-pt jump shot from 25 ft,,93,109
400,4,5:29.0,,Defensive rebound by B. Wright,93,109
401,4,5:13.0,,C. Parsons misses 3-pt jump shot from 27 ft,93,109
402,4,5:11.0,Defensive rebound by Team,,93,109
403,4,5:11.0,M. Teodosić enters the game for J. Wilson,,93,109
404,4,4:57.0,A. Rivers makes 2-pt layup from 1 ft,,95,109
405,4,4:28.0,,A. Harrison misses 3-pt jump shot from 27 ft,95,109
406,4,4:24.0,Defensive rebound by L. Williams,,95,109
407,4,4:19.0,Shooting foul by J. Ennis (drawn by L. Williams),,95,109
408,4,4:19.0,L. Williams makes free throw 1 of 2,,96,109
409,4,4:19.0,,M. Gasol enters the game for C. Parsons,96,109
410,4,4:19.0,,D. Brooks enters the game for B. Wright,96,109
411,4,4:19.0,L. Williams makes free throw 2 of 2,,97,109
412,4,4:00.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by T. Evans),97,112
413,4,3:48.0,A. Rivers makes 2-pt layup from 1 ft,,99,112
414,4,3:48.0,Shooting foul by T. Evans (drawn by A. Rivers),,99,112
415,4,3:48.0,,K. Simmons enters the game for J. Ennis,99,112
416,4,3:48.0,A. Rivers makes free throw 1 of 1,,100,112
417,4,3:29.0,,T. Evans misses 3-pt jump shot from 26 ft,100,112
418,4,3:24.0,Defensive rebound by D. Jordan,,100,112
419,4,3:22.0,C. Williams misses 3-pt jump shot from 27 ft,,100,112
420,4,3:19.0,,Defensive rebound by M. Gasol,100,112
421,4,3:04.0,,A. Harrison misses 2-pt layup at rim,100,112
422,4,3:03.0,,Offensive rebound by A. Harrison,100,112
423,4,3:03.0,,A. Harrison misses 2-pt layup at rim,100,112
424,4,3:03.0,Defensive rebound by L. Williams,,100,112
425,4,3:03.0,Personal foul by T. Evans (drawn by L. Williams),,100,112
426,4,3:03.0,L. Williams makes free throw 1 of 2,,101,112
427,4,3:03.0,L. Williams makes free throw 2 of 2,,102,112
428,4,3:03.0,,Memphis full timeout,102,112
429,4,2:41.0,,M. Gasol makes 2-pt layup at rim (assist by T. Evans),102,114
430,4,2:41.0,,Shooting foul by L. Williams (drawn by M. Gasol),102,114
431,4,2:41.0,,M. Gasol makes free throw 1 of 1,102,115
432,4,2:31.0,,Violation by M. Gasol (kicked ball),102,115
433,4,2:22.0,A. Rivers misses 2-pt jump shot from 11 ft,,102,115
434,4,2:20.0,,Defensive rebound by M. Gasol,102,115
435,4,1:58.0,,T. Evans misses 3-pt jump shot from 26 ft,102,115
436,4,1:58.0,,Offensive rebound by Team,102,115
437,4,1:58.0,,Turnover by Team (shot clock),102,115
438,4,1:52.0,L. Williams makes 3-pt jump shot from 25 ft,,105,115
439,4,1:29.0,,K. Simmons misses 3-pt jump shot from 25 ft,105,115
440,4,1:25.0,Defensive rebound by D. Jordan,,105,115
441,4,1:20.0,A. Rivers makes 3-pt jump shot from 25 ft,,108,115
442,4,1:20.0,,Technical foul by D. Brooks,108,115
443,4,1:20.0,L. Williams makes technical free throw,,109,115
444,4,1:20.0,,C. Parsons enters the game for D. Brooks,109,115
445,4,1:20.0,S. Dekker enters the game for L. Williams,,109,115
446,4,1:20.0,J. Evans enters the game for M. Teodosić,,109,115
447,4,1:19.0,,Personal foul by J. Evans (drawn by A. Harrison),109,115
448,4,1:03.0,,C. Parsons misses 3-pt jump shot from 24 ft,109,115
449,4,1:02.0,Defensive rebound by D. Jordan,,109,115
450,4,1:02.0,LA Clippers full timeout,,109,115
451,4,1:02.0,M. Teodosić enters the game for C. Williams,,109,115
452,4,1:02.0,J. Wilson enters the game for S. Dekker,,109,115
453,4,1:02.0,L. Williams enters the game for J. Evans,,109,115
454,4,1:00.0,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Teodosić),,112,115
455,4,0:46.0,,A. Harrison misses 3-pt jump shot from 25 ft,112,115
456,4,0:43.0,,Offensive rebound by C. Parsons,112,115
457,4,0:23.0,,T. Evans misses 2-pt jump shot from 21 ft,112,115
458,4,0:21.0,Defensive rebound by J. Wilson,,112,115
459,4,0:21.0,LA Clippers full timeout,,112,115
460,4,0:21.0,,J. Ennis enters the game for K. Simmons,112,115
461,4,0:21.0,,B. Wright enters the game for C. Parsons,112,115
462,4,0:00.0,Turnover by L. Williams (bad pass; steal by T. Evans),,112,115
