,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
370,4,5:48.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,98,99
371,4,5:48.0,,Defensive rebound by D. DeRozan,98,99
372,4,5:27.0,,Shooting foul by M. Brogdon (drawn by K. Lowry),98,99
373,4,5:27.0,,K. Lowry makes free throw 1 of 2,98,100
374,4,5:27.0,,K. Lowry makes free throw 2 of 2,98,101
375,4,5:09.0,M. Brogdon makes 2-pt layup from 2 ft (assist by J. Henson),,100,101
376,4,4:54.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by D. DeRozan),100,103
377,4,4:54.0,,Shooting foul by J. Henson (drawn by S. Ibaka),100,103
378,4,4:54.0,,S. Ibaka makes free throw 1 of 1,100,104
379,4,4:29.0,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),,103,104
380,4,4:02.0,,D. DeRozan makes 2-pt jump shot from 20 ft,103,106
381,4,4:00.0,Milwaukee full timeout,,103,106
382,4,4:00.0,K. Middleton enters the game for J. Henson,,103,106
383,4,3:52.0,G. Antetokounmpo makes 2-pt dunk at rim,,105,106
384,4,3:33.0,,D. DeRozan misses 2-pt jump shot from 6 ft,105,106
385,4,3:30.0,Defensive rebound by M. Dellavedova,,105,106
386,4,3:23.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,108,106
387,4,3:01.0,,S. Ibaka misses 2-pt jump shot from 19 ft,108,106
388,4,2:58.0,Defensive rebound by G. Antetokounmpo,,108,106
389,4,2:36.0,Turnover by Team (shot clock),,108,106
390,4,2:10.0,,S. Ibaka misses 2-pt jump shot from 2 ft,108,106
391,4,2:09.0,,Offensive rebound by S. Ibaka,108,106
392,4,2:09.0,,S. Ibaka misses 2-pt layup from 2 ft,108,106
393,4,2:07.0,Defensive rebound by E. Bledsoe,,108,106
394,4,2:07.0,Personal foul by D. DeRozan (drawn by E. Bledsoe),,108,106
395,4,2:07.0,E. Bledsoe makes free throw 1 of 2,,109,106
396,4,2:07.0,E. Bledsoe makes free throw 2 of 2,,110,106
397,4,2:07.0,,Toronto full timeout,110,106
398,4,1:54.0,,D. DeRozan misses 2-pt jump shot from 19 ft,110,106
399,4,1:51.0,Defensive rebound by E. Bledsoe,,110,106
400,4,1:38.0,G. Antetokounmpo misses 2-pt dunk from 5 ft (block by S. Ibaka),,110,106
401,4,1:38.0,,Defensive rebound by D. DeRozan,110,106
402,4,1:31.0,,D. DeRozan makes 2-pt layup from 2 ft,110,108
403,4,1:31.0,,Shooting foul by K. Middleton (drawn by D. DeRozan),110,108
404,4,1:31.0,,D. DeRozan makes free throw 1 of 1,110,109
405,4,1:08.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,112,109
406,4,0:56.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by D. DeRozan),112,112
407,4,0:56.0,Milwaukee full timeout,,112,112
408,4,0:43.0,Personal foul by D. DeRozan (drawn by E. Bledsoe),,112,112
409,4,0:43.0,E. Bledsoe makes free throw 1 of 2,,113,112
410,4,0:43.0,E. Bledsoe makes free throw 2 of 2,,114,112
411,4,0:37.0,,Shooting foul by E. Bledsoe (drawn by D. DeRozan),114,112
412,4,0:37.0,,D. DeRozan makes free throw 1 of 2,114,113
413,4,0:37.0,,D. DeRozan makes free throw 2 of 2,114,114
414,4,0:27.0,Turnover by M. Dellavedova (lost ball; steal by K. Lowry),,114,114
415,4,0:03.0,,K. Lowry misses 3-pt jump shot from 25 ft,114,114
416,4,0:03.0,,Offensive rebound by Team,114,114
417,4,0:03.0,,Turnover by Team (shot clock),114,114
418,4,0:03.0,Milwaukee full timeout,,114,114
419,4,0:03.0,,Toronto full timeout,114,114
420,4,0:03.0,,P. Siakam enters the game for F. VanVleet,114,114
421,4,0:00.0,M. Brogdon misses 3-pt jump shot from 28 ft,,114,114
422,4,0:00.0,Offensive rebound by Team,,114,114
423,1OT,4:41.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,117,114
424,1OT,4:25.0,,D. DeRozan makes 2-pt jump shot from 1 ft,117,116
425,1OT,4:09.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,117,116
426,1OT,4:06.0,,Defensive rebound by S. Ibaka,117,116
427,1OT,3:57.0,,D. DeRozan misses 2-pt jump shot from 14 ft,117,116
428,1OT,3:54.0,,Offensive rebound by D. DeRozan,117,116
429,1OT,3:51.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by K. Lowry),117,119
430,1OT,3:30.0,M. Brogdon misses 2-pt layup from 3 ft (block by K. Lowry),,117,119
431,1OT,3:26.0,Offensive rebound by E. Bledsoe,,117,119
432,1OT,3:25.0,E. Bledsoe misses 2-pt jump shot from 7 ft,,117,119
433,1OT,3:20.0,,Defensive rebound by K. Lowry,117,119
434,1OT,3:05.0,,S. Ibaka misses 3-pt jump shot from 25 ft,117,119
435,1OT,3:03.0,,Offensive rebound by Team,117,119
436,1OT,2:52.0,,D. DeRozan makes 2-pt jump shot from 22 ft,117,121
437,1OT,2:31.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by K. Middleton),,120,121
438,1OT,2:15.0,,Shooting foul by K. Middleton (drawn by D. DeRozan),120,121
439,1OT,2:15.0,,D. DeRozan makes free throw 1 of 2,120,122
440,1OT,2:15.0,,D. DeRozan makes free throw 2 of 2,120,123
441,1OT,1:53.0,K. Middleton misses 2-pt jump shot from 9 ft,,120,123
442,1OT,1:51.0,,Defensive rebound by S. Ibaka,120,123
443,1OT,1:33.0,,K. Lowry makes 2-pt layup from 2 ft (assist by F. VanVleet),120,125
444,1OT,1:33.0,Milwaukee full timeout,,120,125
445,1OT,1:25.0,Personal foul by K. Lowry (drawn by G. Antetokounmpo),,120,125
446,1OT,1:18.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,120,125
447,1OT,1:15.0,,Defensive rebound by O. Anunoby,120,125
448,1OT,0:56.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by F. VanVleet),120,127
449,1OT,0:56.0,Violation by G. Antetokounmpo (def goaltending),,120,127
450,1OT,0:50.0,M. Brogdon misses 2-pt layup from 1 ft,,120,127
451,1OT,0:47.0,,Defensive rebound by K. Lowry,120,127
452,1OT,0:30.0,,D. DeRozan misses 3-pt jump shot from 25 ft,120,127
453,1OT,0:27.0,Defensive rebound by E. Bledsoe,,120,127
454,1OT,0:22.0,E. Bledsoe makes 2-pt layup from 1 ft,,122,127
455,1OT,0:19.0,,Personal foul by M. Brogdon (drawn by D. DeRozan),122,127
456,1OT,0:18.0,,Personal foul by M. Dellavedova (drawn by K. Lowry),122,127
457,1OT,0:18.0,,K. Lowry makes free throw 1 of 2,122,128
458,1OT,0:18.0,,K. Lowry misses free throw 2 of 2,122,128
459,1OT,0:15.0,Defensive rebound by G. Antetokounmpo,,122,128
460,1OT,0:10.0,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,125,128
461,1OT,0:09.0,,Personal foul by G. Antetokounmpo (drawn by F. VanVleet),125,128
462,1OT,0:09.0,,F. VanVleet misses free throw 1 of 2,125,128
463,1OT,0:09.0,,Offensive rebound by Team,125,128
464,1OT,0:09.0,,F. VanVleet makes free throw 2 of 2,125,129
465,1OT,0:09.0,Milwaukee full timeout,,125,129
466,1OT,0:07.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by M. Dellavedova),,127,129
467,1OT,0:06.0,,Personal foul by G. Antetokounmpo (drawn by D. DeRozan),127,129
468,1OT,0:06.0,,D. DeRozan makes free throw 1 of 2,127,130
469,1OT,0:06.0,,D. DeRozan makes free throw 2 of 2,127,131
470,1OT,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,127,131
471,1OT,0:00.0,Offensive rebound by Team,,127,131
