,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
386,4,5:48.0,J. Leuer misses 2-pt layup from 4 ft,,97,102
387,4,5:47.0,,Defensive rebound by B. Beal,97,102
388,4,5:38.0,,J. Wall misses 2-pt jump shot from 20 ft,97,102
389,4,5:38.0,,Offensive rebound by M. Gortat,97,102
390,4,5:33.0,,B. Beal misses 3-pt jump shot from 28 ft,97,102
391,4,5:33.0,,Offensive rebound by M. Gortat,97,102
392,4,5:30.0,,B. Beal misses 3-pt jump shot from 25 ft,97,102
393,4,5:30.0,Defensive rebound by Team,,97,102
394,4,5:30.0,,Loose ball foul by M. Gortat (drawn by J. Leuer),97,102
395,4,5:30.0,J. Leuer makes free throw 2 of 2,,98,102
396,4,5:30.0,J. Leuer makes free throw 1 of 2,,99,102
397,4,5:19.0,,Turnover by J. Wall (bad pass; steal by A. Bradley),99,102
398,4,5:13.0,A. Bradley makes 3-pt jump shot from 27 ft,,102,102
399,4,4:57.0,,J. Wall misses 3-pt jump shot from 24 ft,102,102
400,4,4:57.0,Defensive rebound by Team,,102,102
401,4,4:55.0,,Loose ball foul by M. Gortat (drawn by S. Johnson),102,102
402,4,4:55.0,S. Johnson makes free throw 2 of 2,,103,102
403,4,4:55.0,S. Johnson makes free throw 1 of 2,,104,102
404,4,4:40.0,,B. Beal misses 2-pt jump shot from 16 ft,104,102
405,4,4:40.0,Defensive rebound by R. Jackson,,104,102
406,4,4:20.0,R. Jackson misses 2-pt hook shot from 5 ft,,104,102
407,4,4:20.0,,Defensive rebound by M. Gortat,104,102
408,4,4:09.0,,Shooting foul by R. Jackson (drawn by O. Porter),104,102
409,4,4:09.0,,O. Porter makes free throw 2 of 2,104,103
410,4,4:09.0,,O. Porter makes free throw 1 of 2,104,104
411,4,3:56.0,R. Jackson misses 2-pt layup from 7 ft,,104,104
412,4,3:56.0,Offensive rebound by A. Bradley,,104,104
413,4,3:56.0,A. Bradley makes 2-pt layup from 3 ft,,106,104
414,4,3:37.0,,J. Wall makes 2-pt layup from 5 ft,106,106
415,4,3:37.0,,Shooting foul by J. Leuer (drawn by J. Wall),106,106
416,4,3:37.0,,J. Wall makes free throw 2 of 2,106,107
417,4,3:37.0,,J. Wall makes free throw 1 of 2,106,108
418,4,3:21.0,T. Harris misses 2-pt layup from 6 ft,,106,108
419,4,3:20.0,,Defensive rebound by K. Oubre,106,108
420,4,3:14.0,,Personal foul by R. Jackson (drawn by J. Wall),106,108
421,4,3:11.0,Detroit full timeout,,106,108
422,4,2:57.0,Turnover by R. Jackson (traveling),,106,108
423,4,2:40.0,,Turnover by J. Wall (bad pass; steal by R. Jackson),106,108
424,4,2:22.0,J. Leuer misses 2-pt layup from 6 ft (block by B. Beal),,106,108
425,4,2:22.0,,Defensive rebound by Team,106,108
426,4,2:06.0,,B. Beal makes 2-pt layup from 7 ft (assist by O. Porter),106,110
427,4,2:06.0,,Shooting foul by J. Leuer (drawn by B. Beal),106,110
428,4,2:06.0,,B. Beal makes free throw 1 of 1,108,113
429,4,1:42.0,R. Jackson makes 2-pt jump shot from 8 ft,,108,113
430,4,1:20.0,,B. Beal makes 2-pt layup from 7 ft (assist by O. Porter),108,113
431,4,1:07.0,A. Bradley makes 3-pt jump shot from 25 ft,,111,113
432,4,0:46.0,,B. Beal misses 2-pt jump shot from 20 ft (block by J. Leuer),111,113
433,4,0:42.0,Defensive rebound by A. Bradley,,111,113
434,4,0:42.0,Turnover by A. Bradley (out of bounds lost ball),,111,113
435,4,0:21.0,,Washington full timeout,111,113
436,4,0:21.0,,M. Scott enters the game for M. Gortat,111,113
437,4,0:14.0,R. Jackson misses 2-pt layup from 3 ft (block by J. Wall),,111,113
438,4,0:07.0,,Defensive rebound by O. Porter,111,113
439,4,0:03.0,I. Smith enters the game for R. Jackson,,111,113
440,4,0:01.0,,J. Wall makes free throw 2 of 2,111,114
441,4,0:01.0,,J. Wall makes free throw 1 of 2,111,115
442,4,0:01.0,,Personal foul by I. Smith (drawn by J. Wall),111,115
443,4,0:01.0,Turnover by I. Smith (turnover),,111,115
444,4,0:01.0,,Personal take foul by I. Smith (drawn by J. Wall),111,115
445,4,0:01.0,R. Jackson enters the game for I. Smith,,111,115
446,4,0:01.0,Detroit full timeout,,111,115
