,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
380,4,4:57.0,Offensive rebound by Team,,72,79
381,4,4:49.0,S. Muhammad misses 3-pt jump shot from 22 ft,,72,79
382,4,4:46.0,,Defensive rebound by T. Rozier,72,79
383,4,4:26.0,,A. Horford misses 2-pt hook shot from 8 ft,72,79
384,4,4:23.0,Defensive rebound by S. Muhammad,,72,79
385,4,4:13.0,G. Antetokounmpo makes 2-pt jump shot from 14 ft,,74,79
386,4,3:52.0,,Personal foul by G. Antetokounmpo (drawn by T. Rozier),74,79
387,4,3:52.0,,M. Smart enters the game for M. Morris,74,79
388,4,3:46.0,,T. Rozier makes 2-pt jump shot from 13 ft,74,81
389,4,3:29.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by M. Smart),,74,81
390,4,3:26.0,Offensive rebound by J. Parker,,74,81
391,4,3:24.0,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by J. Parker),,77,81
392,4,2:59.0,,M. Smart misses 2-pt jump shot from 5 ft,77,81
393,4,2:57.0,Defensive rebound by G. Antetokounmpo,,77,81
394,4,2:44.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,77,81
395,4,2:43.0,,Defensive rebound by S. Ojeleye,77,81
396,4,2:42.0,,Turnover by S. Ojeleye (bad pass; steal by S. Muhammad),77,81
397,4,2:40.0,Turnover by S. Muhammad (bad pass),,77,81
398,4,2:23.0,,Shooting foul by J. Parker (drawn by J. Brown),77,81
399,4,2:23.0,,J. Brown misses free throw 1 of 2,77,81
400,4,2:23.0,,Offensive rebound by Team,77,81
401,4,2:23.0,,J. Brown makes free throw 2 of 2,77,82
402,4,2:13.0,S. Muhammad misses 2-pt layup from 3 ft,,77,82
403,4,2:10.0,,Defensive rebound by S. Ojeleye,77,82
404,4,1:49.0,,J. Brown makes 2-pt layup at rim (assist by A. Horford),77,84
405,4,1:49.0,Milwaukee full timeout,,77,84
406,4,1:49.0,T. Maker enters the game for S. Muhammad,,77,84
407,4,1:43.0,K. Middleton makes 2-pt jump shot from 12 ft,,79,84
408,4,1:43.0,Shooting foul by J. Brown (drawn by K. Middleton),,79,84
409,4,1:43.0,K. Middleton misses free throw 1 of 1,,79,84
410,4,1:41.0,,Defensive rebound by M. Smart,79,84
411,4,1:16.0,,A. Horford misses 3-pt jump shot from 26 ft,79,84
412,4,1:14.0,,Offensive rebound by S. Ojeleye,79,84
413,4,1:14.0,,Personal foul by T. Maker (drawn by T. Rozier),79,84
414,4,1:14.0,,M. Morris enters the game for T. Rozier,79,84
415,4,0:51.0,,M. Morris misses 3-pt jump shot from 24 ft,79,84
416,4,0:48.0,Defensive rebound by Team,,79,84
417,4,0:44.0,K. Middleton misses 3-pt jump shot from 26 ft,,79,84
418,4,0:41.0,,Defensive rebound by A. Horford,79,84
419,4,0:34.0,,Boston full timeout,79,84
420,4,0:34.0,,T. Rozier enters the game for S. Ojeleye,79,84
421,4,0:28.0,,A. Horford makes 2-pt layup from 1 ft (assist by M. Smart),79,86
422,4,0:28.0,Milwaukee full timeout,,79,86
423,4,0:28.0,,S. Ojeleye enters the game for T. Rozier,79,86
424,4,0:25.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,82,86
425,4,0:24.0,,Personal take foul by T. Maker (drawn by A. Horford),82,86
426,4,0:24.0,,A. Horford misses free throw 1 of 2,82,86
427,4,0:24.0,,Offensive rebound by Team,82,86
428,4,0:24.0,,T. Rozier enters the game for M. Morris,82,86
429,4,0:24.0,,A. Horford makes free throw 2 of 2,82,87
430,4,0:19.0,E. Bledsoe makes 2-pt layup from 1 ft,,84,87
431,4,0:16.0,,Personal take foul by G. Antetokounmpo (drawn by T. Rozier),84,87
432,4,0:16.0,,T. Rozier makes free throw 1 of 2,84,88
433,4,0:16.0,,T. Rozier makes free throw 2 of 2,84,89
434,4,0:10.0,T. Maker misses 3-pt jump shot from 26 ft,,84,89
435,4,0:07.0,,Defensive rebound by T. Rozier,84,89
436,4,0:06.0,,Personal take foul by T. Maker (drawn by T. Rozier),84,89
437,4,0:06.0,S. Muhammad enters the game for T. Maker,,84,89
438,4,0:06.0,,T. Rozier makes free throw 1 of 2,84,90
439,4,0:06.0,,T. Rozier makes free throw 2 of 2,84,91
440,4,0:02.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,87,91
441,4,0:01.0,,Personal take foul by S. Muhammad (drawn by A. Horford),87,91
442,4,0:01.0,,A. Horford makes free throw 1 of 2,87,92
443,4,0:01.0,,S. Larkin enters the game for T. Rozier,87,92
444,4,0:01.0,T. Zeller enters the game for G. Antetokounmpo,,87,92
445,4,0:01.0,,A. Horford misses free throw 2 of 2,87,92
446,4,0:01.0,Defensive rebound by S. Muhammad,,87,92
